            z         mean           se      std_dev
   -73.500000     0.000001     0.000000     0.000000
   -72.500000     0.000003     0.000001     0.000003
   -71.500000     0.000026     0.000005     0.000015
   -70.500000     0.000085     0.000011     0.000033
   -69.500000     0.000226     0.000023     0.000069
   -68.500000     0.000477     0.000040     0.000120
   -67.500000     0.000855     0.000079     0.000237
   -66.500000     0.001255     0.000101     0.000303
   -65.500000     0.001596     0.000123     0.000369
   -64.500000     0.001782     0.000130     0.000390
   -63.500000     0.001929     0.000125     0.000375
   -62.500000     0.002013     0.000145     0.000435
   -61.500000     0.001948     0.000118     0.000354
   -60.500000     0.001968     0.000130     0.000390
   -59.500000     0.001992     0.000138     0.000414
   -58.500000     0.002016     0.000134     0.000402
   -57.500000     0.001994     0.000137     0.000411
   -56.500000     0.001951     0.000128     0.000384
   -55.500000     0.001970     0.000134     0.000402
   -54.500000     0.001934     0.000129     0.000387
   -53.500000     0.001991     0.000143     0.000429
   -52.500000     0.001981     0.000130     0.000390
   -51.500000     0.001942     0.000119     0.000357
   -50.500000     0.001953     0.000138     0.000414
   -49.500000     0.001977     0.000131     0.000393
   -48.500000     0.002000     0.000138     0.000414
   -47.500000     0.001996     0.000147     0.000441
   -46.500000     0.002027     0.000128     0.000384
   -45.500000     0.001995     0.000140     0.000420
   -44.500000     0.002032     0.000145     0.000435
   -43.500000     0.002009     0.000149     0.000447
   -42.500000     0.002017     0.000118     0.000354
   -41.500000     0.002018     0.000149     0.000447
   -40.500000     0.002018     0.000136     0.000408
   -39.500000     0.001978     0.000145     0.000435
   -38.500000     0.002024     0.000154     0.000462
   -37.500000     0.001986     0.000134     0.000402
   -36.500000     0.001989     0.000141     0.000423
   -35.500000     0.001993     0.000125     0.000375
   -34.500000     0.001966     0.000123     0.000369
   -33.500000     0.002009     0.000129     0.000387
   -32.500000     0.002013     0.000121     0.000363
   -31.500000     0.002015     0.000116     0.000348
   -30.500000     0.002003     0.000126     0.000378
   -29.500000     0.002025     0.000134     0.000402
   -28.500000     0.002002     0.000130     0.000390
   -27.500000     0.001912     0.000129     0.000387
   -26.500000     0.001755     0.000108     0.000324
   -25.500000     0.001532     0.000103     0.000309
   -24.500000     0.001248     0.000093     0.000279
   -23.500000     0.000954     0.000066     0.000198
   -22.500000     0.000739     0.000057     0.000171
   -21.500000     0.000592     0.000038     0.000114
   -20.500000     0.000575     0.000049     0.000147
   -19.500000     0.000752     0.000041     0.000123
   -18.500000     0.001210     0.000053     0.000159
   -17.500000     0.002065     0.000084     0.000252
   -16.500000     0.003732     0.000164     0.000492
   -15.500000     0.006254     0.000209     0.000627
   -14.500000     0.009831     0.000270     0.000810
   -13.500000     0.013699     0.000342     0.001026
   -12.500000     0.017095     0.000339     0.001017
   -11.500000     0.018916     0.000416     0.001248
   -10.500000     0.019689     0.000493     0.001479
    -9.500000     0.020168     0.000416     0.001248
    -8.500000     0.020747     0.000393     0.001179
    -7.500000     0.021759     0.000289     0.000867
    -6.500000     0.023869     0.000352     0.001056
    -5.500000     0.027074     0.000407     0.001221
