            z         mean           se      std_dev
     0.500000    19.367919     0.032123     0.096369
     1.500000    19.367919     0.032123     0.096369
     2.500000    19.367919     0.032123     0.096369
     3.500000    19.367919     0.032123     0.096369
     4.500000    19.367919     0.032123     0.096369
     5.500000    19.367919     0.032123     0.096369
     6.500000    19.367919     0.032123     0.096369
     7.500000    19.367919     0.032123     0.096369
     8.500000    19.367919     0.032123     0.096369
     9.500000    19.367919     0.032123     0.096369
    10.500000    19.367919     0.032123     0.096369
    11.500000    19.367919     0.032123     0.096369
    12.500000    19.367919     0.032123     0.096369
    13.500000    19.367919     0.032123     0.096369
    14.500000    19.367919     0.032123     0.096369
    15.500000    19.367919     0.032123     0.096369
    16.500000    19.367919     0.032123     0.096369
    17.500000    19.367919     0.032123     0.096369
    18.500000    17.695030     0.684384     2.053152
    19.500000    15.246365     0.978072     2.934216
    20.500000    10.874860     0.389370     1.168110
    21.500000     8.327397     0.437453     1.312359
    22.500000     6.090472     0.323392     0.970176
    23.500000     4.081625     0.216957     0.650871
    24.500000     2.299128     0.150158     0.450474
    25.500000     1.131118     0.118455     0.355365
    26.500000     0.286394     0.077914     0.233742
    27.500000    -0.214728     0.078083     0.234249
    28.500000    -0.583939     0.076447     0.229341
    29.500000    -0.761702     0.055750     0.167250
    30.500000    -0.792822     0.057165     0.171495
    31.500000    -0.811559     0.069712     0.209136
    32.500000    -0.763682     0.058454     0.175362
    33.500000    -0.603806     0.075570     0.226710
    34.500000    -0.487059     0.070418     0.211254
    35.500000    -0.361408     0.072674     0.218022
    36.500000    -0.245680     0.088133     0.264399
    37.500000    -0.224321     0.072295     0.216885
    38.500000    -0.108575     0.072899     0.218697
    39.500000    -0.059680     0.065106     0.195318
    40.500000    -0.065916     0.050703     0.152109
    41.500000    -0.055736     0.064189     0.192567
    42.500000     0.000605     0.034648     0.103944
    43.500000     0.109772     0.034169     0.102507
    44.500000     0.007087     0.029254     0.087762
    45.500000     0.010776     0.030493     0.091479
    46.500000    -0.007143     0.034698     0.104094
    47.500000     0.015652     0.021761     0.065283
    48.500000     0.007874     0.045210     0.135630
    49.500000    -0.022972     0.050033     0.150099
    50.500000     0.069368     0.027431     0.082293
    51.500000     0.050727     0.044024     0.132072
    52.500000     0.011612     0.055853     0.167559
    53.500000     0.066746     0.056826     0.170478
    54.500000     0.094405     0.042151     0.126453
    55.500000     0.041470     0.048946     0.146838
    56.500000     0.077492     0.066647     0.199941
    57.500000     0.103653     0.059352     0.178056
    58.500000     0.081118     0.057501     0.172503
    59.500000     0.108519     0.030442     0.091326
    60.500000     0.090791     0.034988     0.104964
    61.500000     0.109282     0.070836     0.212508
    62.500000     0.098832     0.040484     0.121452
    63.500000     0.076932     0.057238     0.171714
    64.500000     0.221712     0.077110     0.231330
    65.500000     0.400990     0.057275     0.171825
    66.500000     0.767360     0.060765     0.182295
    67.500000     1.232668     0.062318     0.186954
    68.500000     1.859593     0.081862     0.245586
    69.500000     2.738154     0.107922     0.323766
    70.500000     3.917724     0.109622     0.328866
    71.500000     5.359807     0.145945     0.437835
    72.500000     7.397001     0.195075     0.585225
    73.500000    10.261802     0.607477     1.822431
    74.500000    12.518905     0.418406     1.255218
    75.500000    15.206726     1.095457     3.286371
    76.500000    16.905512     0.981276     2.943828
    77.500000    19.367919     0.032123     0.096369
    78.500000    18.831118     0.526914     1.580742
