            z         mean           se      std_dev
     0.500000   -22.329408     0.700605     2.101815
     1.500000   -22.266572     0.701618     2.104854
     2.500000   -22.110269     0.699169     2.097507
     3.500000   -21.880914     0.698940     2.096820
     4.500000   -21.617242     0.703135     2.109405
     5.500000   -21.337042     0.702028     2.106084
     6.500000   -21.183007     0.695514     2.086542
     7.500000   -21.206525     0.694729     2.084187
     8.500000   -21.421186     0.689514     2.068542
     9.500000   -21.638309     0.695938     2.087814
    10.500000   -21.667487     0.705833     2.117499
    11.500000   -21.442658     0.705122     2.115366
    12.500000   -20.901143     0.701905     2.105715
    13.500000   -19.975496     0.709476     2.128428
    14.500000   -18.625733     0.705922     2.117766
    15.500000   -16.931158     0.705121     2.115363
    16.500000   -14.909862     0.682851     2.048553
    17.500000   -12.694624     0.687274     2.061822
    18.500000   -10.013881     0.640290     1.920870
    19.500000    -7.116535     0.685212     2.055636
    20.500000    -4.216394     0.948617     2.845851
    21.500000    -2.174274     0.690900     2.072700
    22.500000    -0.511094     0.321672     0.965016
    23.500000    -0.136281     0.112981     0.338943
    24.500000    -0.043333     0.043333     0.129999
    25.500000    -0.233442     0.233442     0.700326
    26.500000    -0.238434     0.238434     0.715302
    27.500000    -0.228359     0.228359     0.685077
    28.500000    -0.207053     0.207053     0.621159
    29.500000    -0.201463     0.201463     0.604389
    30.500000    -0.150857     0.150857     0.452571
    31.500000    -0.176686     0.176686     0.530058
    32.500000    -0.114813     0.114813     0.344439
    33.500000    -0.157541     0.157541     0.472623
    34.500000    -0.122402     0.122402     0.367206
    35.500000    -0.182787     0.182787     0.548361
    36.500000    -0.164069     0.164069     0.492207
    37.500000    -0.122402     0.122402     0.367206
    38.500000    -0.176686     0.176686     0.530058
    39.500000    -0.090726     0.090726     0.272178
    40.500000    -0.150857     0.150857     0.452571
    41.500000    -0.082213     0.082213     0.246639
    42.500000    -0.107012     0.107012     0.321036
    43.500000    -0.098987     0.098987     0.296961
    44.500000     0.023660     0.023660     0.070980
    45.500000     0.011322     0.011322     0.033966
    46.500000     0.064317     0.064317     0.192951
    47.500000     0.191307     0.191307     0.573921
    48.500000     0.036568     0.036568     0.109704
    49.500000     0.111895     0.111895     0.335685
    50.500000     0.050099     0.050099     0.150297
    51.500000     0.023660     0.023660     0.070980
    52.500000     0.036568     0.036568     0.109704
    53.500000    -0.073434     0.073434     0.220302
    54.500000     0.095121     0.095121     0.285363
    55.500000     0.148795     0.148795     0.446385
    56.500000    -0.011835     0.011835     0.035505
    57.500000     0.195935     0.195935     0.587805
    58.500000     0.129738     0.129738     0.389214
    59.500000     0.169245     0.169245     0.507735
    60.500000     0.173520     0.173520     0.520560
    61.500000    -0.011835     0.011835     0.035505
    62.500000     0.064317     0.064317     0.192951
    63.500000     0.011322     0.011322     0.033966
    64.500000    -0.035274     0.035274     0.105822
    65.500000     0.064317     0.064317     0.192951
    66.500000     0.036568     0.036568     0.109704
    67.500000     0.095121     0.095121     0.285363
    68.500000     0.115374     0.115374     0.346122
    69.500000    -0.114813     0.114813     0.344439
    70.500000     0.082390     0.082390     0.247170
    71.500000     0.309479     0.309479     0.928437
