            z         mean           se      std_dev
     0.500000    19.467421     0.038447     0.115341
     1.500000    19.467421     0.038447     0.115341
     2.500000    19.467421     0.038447     0.115341
     3.500000    19.467421     0.038447     0.115341
     4.500000    19.467421     0.038447     0.115341
     5.500000    19.467421     0.038447     0.115341
     6.500000    19.246625     0.237291     0.711873
     7.500000    18.701702     0.572002     1.716006
     8.500000    16.800934     0.901194     2.703582
     9.500000    13.420769     1.040786     3.122358
    10.500000     9.973180     0.800728     2.402184
    11.500000     7.289717     0.736085     2.208255
    12.500000     5.685092     0.685068     2.055204
    13.500000     4.573709     0.567081     1.701243
    14.500000     4.023304     0.626719     1.880157
    15.500000     3.808091     0.543491     1.630473
    16.500000     3.951639     0.523174     1.569522
    17.500000     4.279020     0.494551     1.483653
    18.500000     4.634887     0.359596     1.078788
    19.500000     5.037739     0.358696     1.076088
    20.500000     4.947426     0.231590     0.694770
    21.500000     4.598061     0.146555     0.439665
    22.500000     3.828543     0.153125     0.459375
    23.500000     2.937980     0.124925     0.374775
    24.500000     2.236253     0.121999     0.365997
    25.500000     1.555724     0.093031     0.279093
    26.500000     1.037566     0.056987     0.170961
    27.500000     0.642070     0.066682     0.200046
    28.500000     0.381343     0.069419     0.208257
    29.500000     0.163207     0.073444     0.220332
    30.500000     0.015959     0.073351     0.220053
    31.500000     0.020303     0.076573     0.229719
    32.500000    -0.012823     0.063265     0.189795
    33.500000    -0.019898     0.066604     0.199812
    34.500000    -0.022456     0.059156     0.177468
    35.500000     0.005683     0.059247     0.177741
    36.500000    -0.007679     0.050640     0.151920
    37.500000     0.008016     0.050641     0.151923
    38.500000    -0.004136     0.038325     0.114975
    39.500000    -0.054791     0.033455     0.100365
    40.500000    -0.008897     0.035448     0.106344
    41.500000     0.013498     0.038843     0.116529
    42.500000    -0.016019     0.028011     0.084033
    43.500000    -0.009664     0.027438     0.082314
    44.500000    -0.015875     0.030887     0.092661
    45.500000     0.011370     0.031025     0.093075
    46.500000    -0.006114     0.032652     0.097956
    47.500000     0.000919     0.031501     0.094503
    48.500000    -0.004772     0.031184     0.093552
    49.500000     0.035554     0.031932     0.095796
    50.500000     0.062008     0.044888     0.134664
    51.500000     0.086957     0.045593     0.136779
    52.500000     0.110804     0.058546     0.175638
    53.500000     0.069740     0.052919     0.158757
    54.500000     0.102704     0.050151     0.150453
    55.500000     0.115451     0.050611     0.151833
    56.500000     0.094335     0.048650     0.145950
    57.500000     0.122183     0.047569     0.142707
    58.500000     0.135721     0.047308     0.141924
    59.500000     0.139003     0.050440     0.151320
    60.500000     0.124396     0.048451     0.145353
    61.500000     0.105356     0.062026     0.186078
    62.500000     0.228577     0.070759     0.212277
    63.500000     0.224216     0.082290     0.246870
    64.500000     0.412273     0.076030     0.228090
    65.500000     0.670604     0.111201     0.333603
    66.500000     0.955421     0.124107     0.372321
    67.500000     1.449743     0.135671     0.407013
    68.500000     2.053188     0.122737     0.368211
    69.500000     2.861124     0.160177     0.480531
    70.500000     3.974165     0.196430     0.589290
    71.500000     5.494663     0.243248     0.729744
    72.500000     7.198246     0.258789     0.776367
    73.500000     9.643230     0.326636     0.979908
    74.500000    12.361995     0.655570     1.966710
    75.500000    13.140090     0.602063     1.806189
    76.500000    16.852642     0.896697     2.690091
    77.500000    19.124741     0.341090     1.023270
