            z         mean           se      std_dev
   -70.500000     0.000002     0.000001     0.000003
   -69.500000     0.000005     0.000002     0.000006
   -68.500000     0.000011     0.000005     0.000015
   -67.500000     0.000041     0.000012     0.000036
   -66.500000     0.000115     0.000034     0.000102
   -65.500000     0.000273     0.000058     0.000174
   -64.500000     0.000519     0.000094     0.000282
   -63.500000     0.000868     0.000134     0.000402
   -62.500000     0.001160     0.000153     0.000459
   -61.500000     0.001416     0.000153     0.000459
   -60.500000     0.001597     0.000159     0.000477
   -59.500000     0.001645     0.000163     0.000489
   -58.500000     0.001678     0.000170     0.000510
   -57.500000     0.001674     0.000168     0.000504
   -56.500000     0.001677     0.000147     0.000441
   -55.500000     0.001702     0.000146     0.000438
   -54.500000     0.001668     0.000138     0.000414
   -53.500000     0.001732     0.000157     0.000471
   -52.500000     0.001716     0.000137     0.000411
   -51.500000     0.001770     0.000144     0.000432
   -50.500000     0.001756     0.000149     0.000447
   -49.500000     0.001737     0.000152     0.000456
   -48.500000     0.001763     0.000145     0.000435
   -47.500000     0.001747     0.000151     0.000453
   -46.500000     0.001773     0.000167     0.000501
   -45.500000     0.001771     0.000164     0.000492
   -44.500000     0.001781     0.000168     0.000504
   -43.500000     0.001736     0.000162     0.000486
   -42.500000     0.001750     0.000179     0.000537
   -41.500000     0.001783     0.000197     0.000591
   -40.500000     0.001747     0.000196     0.000588
   -39.500000     0.001775     0.000199     0.000597
   -38.500000     0.001767     0.000217     0.000651
   -37.500000     0.001734     0.000207     0.000621
   -36.500000     0.001688     0.000210     0.000630
   -35.500000     0.001663     0.000226     0.000678
   -34.500000     0.001708     0.000245     0.000735
   -33.500000     0.001734     0.000246     0.000738
   -32.500000     0.001698     0.000230     0.000690
   -31.500000     0.001727     0.000229     0.000687
   -30.500000     0.001710     0.000257     0.000771
   -29.500000     0.001776     0.000256     0.000768
   -28.500000     0.001865     0.000262     0.000786
   -27.500000     0.001847     0.000270     0.000810
   -26.500000     0.001775     0.000300     0.000900
   -25.500000     0.001640     0.000253     0.000759
   -24.500000     0.001524     0.000269     0.000807
   -23.500000     0.001268     0.000210     0.000630
   -22.500000     0.001264     0.000171     0.000513
   -21.500000     0.001515     0.000140     0.000420
   -20.500000     0.002309     0.000200     0.000600
   -19.500000     0.004469     0.000370     0.001110
   -18.500000     0.008952     0.000733     0.002199
   -17.500000     0.017571     0.001413     0.004239
   -16.500000     0.030539     0.002053     0.006159
   -15.500000     0.046937     0.002990     0.008970
   -14.500000     0.060993     0.003556     0.010668
   -13.500000     0.067480     0.003735     0.011205
   -12.500000     0.062299     0.003473     0.010419
   -11.500000     0.047139     0.002795     0.008385
   -10.500000     0.029648     0.002109     0.006327
    -9.500000     0.015384     0.001411     0.004233
    -8.500000     0.006788     0.000757     0.002271
    -7.500000     0.002516     0.000331     0.000993
    -6.500000     0.000759     0.000104     0.000312
    -5.500000     0.000192     0.000035     0.000105
    -4.500000     0.000054     0.000016     0.000048
    -3.500000     0.000008     0.000003     0.000009
    -2.500000     0.000002     0.000001     0.000003
    -1.500000     0.000000     0.000000     0.000000
    -0.500000     0.000000     0.000000     0.000000
     0.500000     0.000001     0.000001     0.000003
     1.500000     0.000002     0.000002     0.000006
     2.500000     0.000007     0.000005     0.000015
     3.500000     0.000010     0.000005     0.000015
