           z    400-600ns    600-800ns   800-1000ns
    0.500000   -23.518240   -12.989688   -15.908628
    1.500000   -23.424569   -12.898023   -15.799004
    2.500000   -23.258704   -12.682856   -15.595943
    3.500000   -22.908464   -12.285344   -15.316236
    4.500000   -22.559642   -11.859175   -14.970743
    5.500000   -22.188660   -11.474352   -14.592587
    6.500000   -21.871855   -11.096807   -14.254940
    7.500000   -21.732347   -10.930634   -14.060651
    8.500000   -21.736381   -10.881143   -13.968255
    9.500000   -21.857651   -10.884314   -13.886999
   10.500000   -21.759644   -10.798434   -13.827112
   11.500000   -21.459372   -10.618682   -13.594687
   12.500000   -21.080170   -10.099224   -13.128025
   13.500000   -20.304931    -9.303316   -12.327389
   14.500000   -19.102710    -8.081432   -11.332134
   15.500000   -17.384900    -6.589146    -9.756944
   16.500000   -15.005144    -4.567779    -8.002434
   17.500000   -12.522360    -2.480757    -6.042640
   18.500000    -9.948959    -0.227680    -3.984830
   19.500000    -7.637116     1.218689    -0.750942
   20.500000    -7.256700     1.673391     0.200728
   21.500000    -5.209298     2.504159     0.403550
   22.500000    -1.021930     1.472208     0.951917
   23.500000     0.000000     0.737156    -0.093242
   24.500000     0.000000     0.596695     0.086434
   25.500000     0.000000    -0.091598    -0.046567
   26.500000     0.000000    -0.807690     0.086434
   27.500000     0.000000    -0.871635    -0.872640
   28.500000     0.000000    -1.083473    -0.750942
   29.500000     0.000000    -0.972206    -0.366871
   30.500000     0.000000    -0.423664    -0.829848
   31.500000     0.000000    -0.451790    -0.566216
   32.500000     0.000000    -0.372873    -0.418205
   33.500000     0.000000    -1.059168    -0.706014
   34.500000     0.000000    -0.376078    -0.604260
   35.500000     0.000000    -1.083473    -1.228213
   36.500000     0.000000    -0.834531    -0.566216
   37.500000     0.000000    -0.654724    -0.104777
   38.500000     0.000000    -0.910793    -0.829848
   39.500000     0.000000    -1.107545    -0.517838
   40.500000     0.000000    -0.643228    -0.660271
   41.500000     0.000000    -0.818461    -0.418205
   42.500000     0.000000    -0.324309    -0.881112
   43.500000     0.000000    -0.360014    -0.314471
   44.500000     0.000000    -0.037238    -0.314471
   45.500000     0.000000     0.249566    -0.093242
   46.500000     0.000000     0.037115     0.702170
   47.500000     0.000000     0.712373     0.403550
   48.500000     0.000000     0.615610     0.624133
   49.500000     0.000000     0.568586     0.951917
   50.500000     0.000000     0.663527     0.403550
   51.500000     0.000000     0.591988     0.025108
   52.500000     0.000000    -0.055489     0.865889
   53.500000     0.000000     0.311904     1.432530
   54.500000     0.000000     0.090499     0.563398
   55.500000     0.000000    -0.069995     1.432530
   56.500000     0.000000     0.148979     0.347849
   57.500000     0.000000    -0.436203     0.782700
   58.500000     0.000000    -0.294715     1.540718
   59.500000     0.000000    -0.324309     0.865889
   60.500000     0.000000    -0.307911     1.229163
   61.500000     0.000000    -0.073608     0.865889
   62.500000     0.000000    -0.376078     1.653759
   63.500000     0.000000    -0.311199     1.248777
   64.500000     0.000000    -0.671869     1.518706
   65.500000     0.000000    -0.584951     1.229163
   66.500000     0.000000    -0.327576     2.026910
   67.500000     0.000000     0.286784     2.310398
   68.500000     0.000000     0.591988     2.956701
   69.500000     0.000000     0.993866     3.617961
   70.500000     0.000000     2.989923     5.364961
   71.500000     0.000000     4.406465     6.652441
   72.500000     0.000000     6.570618     7.674370
   73.500000     0.000000     7.858087     7.674370
   74.500000     0.000000    10.626967     7.674370
