            z         mean           se      std_dev
   -70.500000     0.000001     0.000001     0.000003
   -69.500000     0.000004     0.000003     0.000009
   -68.500000     0.000006     0.000005     0.000015
   -67.500000     0.000015     0.000013     0.000039
   -66.500000     0.000020     0.000014     0.000042
   -65.500000     0.000031     0.000025     0.000075
   -64.500000     0.000033     0.000025     0.000075
   -63.500000     0.000039     0.000028     0.000084
   -62.500000     0.000050     0.000035     0.000105
   -61.500000     0.000043     0.000032     0.000096
   -60.500000     0.000061     0.000045     0.000135
   -59.500000     0.000054     0.000041     0.000123
   -58.500000     0.000068     0.000052     0.000156
   -57.500000     0.000053     0.000042     0.000126
   -56.500000     0.000080     0.000061     0.000183
   -55.500000     0.000073     0.000062     0.000186
   -54.500000     0.000081     0.000061     0.000183
   -53.500000     0.000070     0.000060     0.000180
   -52.500000     0.000063     0.000049     0.000147
   -51.500000     0.000084     0.000065     0.000195
   -50.500000     0.000082     0.000063     0.000189
   -49.500000     0.000107     0.000076     0.000228
   -48.500000     0.000124     0.000092     0.000276
   -47.500000     0.000118     0.000090     0.000270
   -46.500000     0.000130     0.000100     0.000300
   -45.500000     0.000144     0.000116     0.000348
   -44.500000     0.000116     0.000093     0.000279
   -43.500000     0.000104     0.000082     0.000246
   -42.500000     0.000108     0.000095     0.000285
   -41.500000     0.000120     0.000104     0.000312
   -40.500000     0.000137     0.000114     0.000342
   -39.500000     0.000128     0.000107     0.000321
   -38.500000     0.000146     0.000121     0.000363
   -37.500000     0.000137     0.000114     0.000342
   -36.500000     0.000150     0.000128     0.000384
   -35.500000     0.000165     0.000137     0.000411
   -34.500000     0.000149     0.000127     0.000381
   -33.500000     0.000149     0.000121     0.000363
   -32.500000     0.000157     0.000130     0.000390
   -31.500000     0.000162     0.000135     0.000405
   -30.500000     0.000162     0.000132     0.000396
   -29.500000     0.000196     0.000163     0.000489
   -28.500000     0.000209     0.000160     0.000480
   -27.500000     0.000181     0.000148     0.000444
   -26.500000     0.000172     0.000129     0.000387
   -25.500000     0.000147     0.000115     0.000345
   -24.500000     0.000123     0.000087     0.000261
   -23.500000     0.000096     0.000060     0.000180
   -22.500000     0.000080     0.000040     0.000120
   -21.500000     0.000102     0.000033     0.000099
   -20.500000     0.000136     0.000030     0.000090
   -19.500000     0.000234     0.000041     0.000123
   -18.500000     0.000527     0.000064     0.000192
   -17.500000     0.001325     0.000113     0.000339
   -16.500000     0.003055     0.000146     0.000438
   -15.500000     0.006843     0.000272     0.000816
   -14.500000     0.012943     0.000530     0.001590
   -13.500000     0.021590     0.000776     0.002328
   -12.500000     0.031434     0.000830     0.002490
   -11.500000     0.039369     0.000935     0.002805
   -10.500000     0.041690     0.000990     0.002970
    -9.500000     0.038913     0.000748     0.002244
    -8.500000     0.033674     0.000464     0.001392
    -7.500000     0.029597     0.000359     0.001077
    -6.500000     0.027667     0.000402     0.001206
    -5.500000     0.028320     0.000429     0.001287
    -4.500000     0.030769     0.000399     0.001197
    -3.500000     0.033356     0.000483     0.001449
    -2.500000     0.035807     0.000424     0.001272
    -1.500000     0.037700     0.000420     0.001260
    -0.500000     0.038163     0.000406     0.001218
     0.500000     0.038415     0.000492     0.001476
     1.500000     0.037420     0.000557     0.001671
     2.500000     0.036185     0.000684     0.002052
     3.500000     0.033384     0.000474     0.001422
     4.500000     0.030524     0.000515     0.001545
     5.500000     0.028074     0.000424     0.001272
     6.500000     0.027502     0.000295     0.000885
     7.500000     0.030281     0.000345     0.001035
     8.500000     0.034975     0.000601     0.001803
     9.500000     0.039966     0.000850     0.002550
    10.500000     0.042668     0.000885     0.002655
    11.500000     0.039953     0.000933     0.002799
    12.500000     0.032225     0.000813     0.002439
    13.500000     0.022059     0.000753     0.002259
    14.500000     0.013232     0.000545     0.001635
    15.500000     0.006961     0.000351     0.001053
    16.500000     0.003257     0.000244     0.000732
    17.500000     0.001300     0.000109     0.000327
    18.500000     0.000507     0.000061     0.000183
    19.500000     0.000207     0.000034     0.000102
    20.500000     0.000094     0.000023     0.000069
    21.500000     0.000049     0.000017     0.000051
    22.500000     0.000025     0.000014     0.000042
    23.500000     0.000027     0.000023     0.000069
    24.500000     0.000050     0.000047     0.000141
    25.500000     0.000047     0.000045     0.000135
