            z         mean           se      std_dev
     0.500000    19.285753     0.008156     0.024468
     1.500000    19.234695     0.050948     0.152844
     2.500000    19.285753     0.008156     0.024468
     3.500000    19.137154     0.148061     0.444183
     4.500000    19.003891     0.180386     0.541158
     5.500000    18.406925     0.310761     0.932283
     6.500000    17.845983     0.435665     1.306995
     7.500000    15.951853     0.416373     1.249119
     8.500000    12.796796     0.389382     1.168146
     9.500000     9.913705     0.343137     1.029411
    10.500000     7.250784     0.300028     0.900084
    11.500000     5.317642     0.251212     0.753636
    12.500000     3.926383     0.218727     0.656181
    13.500000     2.924939     0.188263     0.564789
    14.500000     2.372959     0.166192     0.498576
    15.500000     2.213446     0.139442     0.418326
    16.500000     2.426909     0.134734     0.404202
    17.500000     2.909997     0.132907     0.398721
    18.500000     3.554702     0.118275     0.354825
    19.500000     4.041245     0.105746     0.317238
    20.500000     3.970613     0.088961     0.266883
    21.500000     3.339758     0.055714     0.167142
    22.500000     2.476011     0.034485     0.103455
    23.500000     1.777073     0.040662     0.121986
    24.500000     1.161718     0.031444     0.094332
    25.500000     0.684284     0.039654     0.118962
    26.500000     0.414535     0.029953     0.089859
    27.500000     0.208133     0.025010     0.075030
    28.500000     0.081915     0.022852     0.068556
    29.500000     0.044900     0.021645     0.064935
    30.500000    -0.003485     0.022757     0.068271
    31.500000    -0.012979     0.023003     0.069009
    32.500000    -0.017965     0.016904     0.050712
    33.500000    -0.017260     0.016550     0.049650
    34.500000     0.016354     0.014808     0.044424
    35.500000     0.024466     0.015768     0.047304
    36.500000     0.013306     0.015782     0.047346
    37.500000    -0.003698     0.013058     0.039174
    38.500000     0.000287     0.008718     0.026154
    39.500000    -0.012712     0.006139     0.018417
    40.500000    -0.001309     0.011333     0.033999
    41.500000     0.011993     0.005198     0.015594
    42.500000     0.007852     0.007618     0.022854
    43.500000    -0.000129     0.012108     0.036324
    44.500000     0.013337     0.008703     0.026109
    45.500000    -0.021960     0.005705     0.017115
    46.500000    -0.023585     0.008163     0.024489
    47.500000     0.012195     0.006472     0.019416
    48.500000     0.000161     0.009059     0.027177
    49.500000     0.001445     0.008616     0.025848
    50.500000     0.020503     0.012447     0.037341
    51.500000     0.012642     0.018124     0.054372
    52.500000     0.011964     0.018782     0.056346
    53.500000     0.010349     0.016214     0.048642
    54.500000    -0.010894     0.021749     0.065247
    55.500000     0.012311     0.018343     0.055029
    56.500000    -0.013684     0.020047     0.060141
    57.500000    -0.006512     0.021096     0.063288
    58.500000    -0.006437     0.023206     0.069618
    59.500000    -0.025789     0.023978     0.071934
    60.500000    -0.006709     0.023380     0.070140
    61.500000    -0.002646     0.027939     0.083817
    62.500000     0.012761     0.025024     0.075072
    63.500000     0.082922     0.031326     0.093978
    64.500000     0.220775     0.033811     0.101433
    65.500000     0.454314     0.043180     0.129540
    66.500000     0.806898     0.063752     0.191256
    67.500000     1.270417     0.070066     0.210198
    68.500000     1.864587     0.083663     0.250989
    69.500000     2.645909     0.123505     0.370515
    70.500000     3.707348     0.157124     0.471372
    71.500000     5.132126     0.212245     0.636735
    72.500000     6.967258     0.245862     0.737586
    73.500000     9.462933     0.357558     1.072674
    74.500000    12.453210     0.468019     1.404057
    75.500000    15.436485     0.522046     1.566138
    76.500000    17.483737     0.543868     1.631604
    77.500000    18.553192     0.404443     1.213329
    78.500000    19.191529     0.094395     0.283185
