            z         mean           se      std_dev
   -69.500000     0.000003     0.000002     0.000006
   -68.500000     0.000010     0.000003     0.000009
   -67.500000     0.000044     0.000009     0.000027
   -66.500000     0.000167     0.000031     0.000093
   -65.500000     0.000453     0.000064     0.000192
   -64.500000     0.000999     0.000116     0.000348
   -63.500000     0.001779     0.000169     0.000507
   -62.500000     0.002704     0.000208     0.000624
   -61.500000     0.003457     0.000220     0.000660
   -60.500000     0.004029     0.000234     0.000702
   -59.500000     0.004387     0.000184     0.000552
   -58.500000     0.004503     0.000201     0.000603
   -57.500000     0.004562     0.000194     0.000582
   -56.500000     0.004575     0.000199     0.000597
   -55.500000     0.004501     0.000177     0.000531
   -54.500000     0.004510     0.000183     0.000549
   -53.500000     0.004522     0.000194     0.000582
   -52.500000     0.004516     0.000169     0.000507
   -51.500000     0.004506     0.000189     0.000567
   -50.500000     0.004537     0.000146     0.000438
   -49.500000     0.004509     0.000138     0.000414
   -48.500000     0.004493     0.000172     0.000516
   -47.500000     0.004486     0.000187     0.000561
   -46.500000     0.004466     0.000178     0.000534
   -45.500000     0.004496     0.000172     0.000516
   -44.500000     0.004557     0.000193     0.000579
   -43.500000     0.004537     0.000194     0.000582
   -42.500000     0.004498     0.000197     0.000591
   -41.500000     0.004483     0.000201     0.000603
   -40.500000     0.004444     0.000214     0.000642
   -39.500000     0.004467     0.000226     0.000678
   -38.500000     0.004434     0.000232     0.000696
   -37.500000     0.004513     0.000220     0.000660
   -36.500000     0.004515     0.000213     0.000639
   -35.500000     0.004487     0.000223     0.000669
   -34.500000     0.004460     0.000183     0.000549
   -33.500000     0.004485     0.000172     0.000516
   -32.500000     0.004453     0.000176     0.000528
   -31.500000     0.004512     0.000172     0.000516
   -30.500000     0.004581     0.000141     0.000423
   -29.500000     0.004537     0.000165     0.000495
   -28.500000     0.004563     0.000154     0.000462
   -27.500000     0.004478     0.000148     0.000444
   -26.500000     0.004370     0.000158     0.000474
   -25.500000     0.004109     0.000130     0.000390
   -24.500000     0.003708     0.000128     0.000384
   -23.500000     0.003147     0.000096     0.000288
   -22.500000     0.002713     0.000107     0.000321
   -21.500000     0.002465     0.000115     0.000345
   -20.500000     0.002700     0.000152     0.000456
   -19.500000     0.003741     0.000207     0.000621
   -18.500000     0.006027     0.000272     0.000816
   -17.500000     0.010457     0.000518     0.001554
   -16.500000     0.017599     0.000898     0.002694
   -15.500000     0.027022     0.001271     0.003813
   -14.500000     0.036878     0.001554     0.004662
   -13.500000     0.044690     0.001749     0.005247
   -12.500000     0.047741     0.001922     0.005766
   -11.500000     0.044021     0.001860     0.005580
   -10.500000     0.034842     0.001454     0.004362
    -9.500000     0.024321     0.001055     0.003165
    -8.500000     0.015349     0.000735     0.002205
    -7.500000     0.008615     0.000476     0.001428
