            z         mean           se      std_dev
   -24.500000     0.000001     0.000001     0.000003
   -23.500000     0.000001     0.000001     0.000003
   -22.500000     0.000001     0.000001     0.000003
   -21.500000     0.000006     0.000003     0.000009
   -20.500000     0.000021     0.000008     0.000024
   -19.500000     0.000055     0.000014     0.000042
   -18.500000     0.000161     0.000024     0.000072
   -17.500000     0.000486     0.000043     0.000129
   -16.500000     0.001201     0.000068     0.000204
   -15.500000     0.002971     0.000135     0.000405
   -14.500000     0.005935     0.000230     0.000690
   -13.500000     0.010294     0.000420     0.001260
   -12.500000     0.015462     0.000576     0.001728
   -11.500000     0.020312     0.000491     0.001473
   -10.500000     0.023656     0.000405     0.001215
    -9.500000     0.025585     0.000350     0.001050
    -8.500000     0.026737     0.000337     0.001011
    -7.500000     0.028618     0.000362     0.001086
    -6.500000     0.031759     0.000300     0.000900
    -5.500000     0.036911     0.000254     0.000762
    -4.500000     0.043340     0.000276     0.000828
    -3.500000     0.050955     0.000315     0.000945
    -2.500000     0.057544     0.000548     0.001644
    -1.500000     0.061971     0.000367     0.001101
    -0.500000     0.063713     0.000466     0.001398
     0.500000     0.063254     0.000532     0.001596
     1.500000     0.060683     0.000525     0.001575
     2.500000     0.056035     0.000571     0.001713
     3.500000     0.049067     0.000509     0.001527
     4.500000     0.041681     0.000388     0.001164
     5.500000     0.035202     0.000360     0.001080
     6.500000     0.030513     0.000415     0.001245
     7.500000     0.027667     0.000452     0.001356
     8.500000     0.026340     0.000357     0.001071
     9.500000     0.025021     0.000491     0.001473
    10.500000     0.023103     0.000533     0.001599
    11.500000     0.019544     0.000709     0.002127
    12.500000     0.014750     0.000693     0.002079
    13.500000     0.009633     0.000481     0.001443
    14.500000     0.005359     0.000319     0.000957
    15.500000     0.002587     0.000173     0.000519
    16.500000     0.001167     0.000089     0.000267
    17.500000     0.000476     0.000036     0.000108
    18.500000     0.000165     0.000017     0.000051
    19.500000     0.000043     0.000008     0.000024
    20.500000     0.000011     0.000002     0.000006
    21.500000     0.000005     0.000004     0.000012
