            z         mean           se      std_dev
     0.500000    -1.069517     0.904248     2.712744
     1.500000    -1.537478     0.832146     2.496438
     2.500000    -2.425404     0.823350     2.470050
     3.500000    -4.181357     0.790010     2.370030
     4.500000    -6.461853     0.733395     2.200185
     5.500000    -8.734293     0.704721     2.114163
     6.500000   -10.810731     0.706233     2.118699
     7.500000   -12.588658     0.711382     2.134146
     8.500000   -13.995736     0.709676     2.129028
     9.500000   -15.044879     0.717352     2.152056
    10.500000   -15.701626     0.726412     2.179236
    11.500000   -15.957512     0.731464     2.194392
    12.500000   -15.780081     0.731782     2.195346
    13.500000   -15.212576     0.734856     2.204568
    14.500000   -14.260722     0.729542     2.188626
    15.500000   -13.009967     0.732700     2.198100
    16.500000   -11.474102     0.732627     2.197881
    17.500000    -9.680216     0.731111     2.193333
    18.500000    -7.732158     0.736990     2.210970
    19.500000    -5.784644     0.748618     2.245854
    20.500000    -3.897863     0.772063     2.316189
    21.500000    -2.380618     0.752190     2.256570
    22.500000    -1.303287     0.606626     1.819878
    23.500000    -1.129829     0.540219     1.620657
    24.500000    -1.034191     0.509434     1.528302
    25.500000    -1.216072     0.517253     1.551759
    26.500000    -0.964390     0.450734     1.352202
    27.500000    -0.795460     0.448850     1.346550
    28.500000    -0.620698     0.478647     1.435941
    29.500000    -0.622676     0.355745     1.067235
    30.500000    -0.467383     0.364948     1.094844
    31.500000    -0.352356     0.326080     0.978240
    32.500000    -0.189408     0.227962     0.683886
    33.500000    -0.216948     0.238307     0.714921
    34.500000    -0.214107     0.215607     0.646821
    35.500000    -0.010764     0.194287     0.582861
    36.500000    -0.231539     0.202679     0.608037
    37.500000    -0.156565     0.246142     0.738426
    38.500000    -0.303622     0.268897     0.806691
    39.500000    -0.220497     0.236953     0.710859
    40.500000    -0.133091     0.126448     0.379344
    41.500000     0.070888     0.095183     0.285549
    42.500000    -0.003823     0.075605     0.226815
    43.500000    -0.157532     0.056586     0.169758
    44.500000    -0.025658     0.073812     0.221436
    45.500000     0.045309     0.143290     0.429870
    46.500000    -0.032414     0.095567     0.286701
    47.500000     0.007232     0.087639     0.262917
    48.500000     0.122970     0.127874     0.383622
    49.500000     0.106121     0.148541     0.445623
    50.500000     0.262124     0.127070     0.381210
    51.500000     0.213025     0.170493     0.511479
    52.500000     0.009019     0.151027     0.453081
    53.500000     0.175696     0.186329     0.558987
    54.500000     0.081500     0.213360     0.640080
    55.500000     0.030434     0.239018     0.717054
    56.500000     0.001069     0.257115     0.771345
    57.500000    -0.036441     0.286056     0.858168
    58.500000     0.168871     0.258991     0.776973
    59.500000     0.358968     0.267162     0.801486
    60.500000     0.174690     0.238866     0.716598
    61.500000     0.497510     0.240176     0.720528
    62.500000     0.827228     0.355149     1.065447
    63.500000     1.495242     0.340324     1.020972
    64.500000     1.876006     0.326553     0.979659
    65.500000     2.356233     0.306215     0.918645
    66.500000     3.528087     0.454435     1.363305
    67.500000     4.310684     0.506009     1.518027
    68.500000     6.611943     0.593300     1.779900
    69.500000     7.088383     0.675455     2.026365
    70.500000     7.593245     0.792831     2.378493
    71.500000     8.165387     0.689394     2.068182
