            z         mean           se      std_dev
   -73.500000     0.000000     0.000000     0.000000
   -72.500000     0.000002     0.000001     0.000003
   -71.500000     0.000018     0.000005     0.000015
   -70.500000     0.000103     0.000014     0.000042
   -69.500000     0.000351     0.000038     0.000114
   -68.500000     0.000911     0.000073     0.000219
   -67.500000     0.002004     0.000122     0.000366
   -66.500000     0.003554     0.000173     0.000519
   -65.500000     0.005431     0.000213     0.000639
   -64.500000     0.007122     0.000230     0.000690
   -63.500000     0.008384     0.000229     0.000687
   -62.500000     0.009179     0.000202     0.000606
   -61.500000     0.009570     0.000160     0.000480
   -60.500000     0.009609     0.000171     0.000513
   -59.500000     0.009598     0.000188     0.000564
   -58.500000     0.009748     0.000194     0.000582
   -57.500000     0.009600     0.000153     0.000459
   -56.500000     0.009561     0.000159     0.000477
   -55.500000     0.009666     0.000144     0.000432
   -54.500000     0.009708     0.000156     0.000468
   -53.500000     0.009595     0.000186     0.000558
   -52.500000     0.009644     0.000160     0.000480
   -51.500000     0.009620     0.000131     0.000393
   -50.500000     0.009756     0.000175     0.000525
   -49.500000     0.009581     0.000162     0.000486
   -48.500000     0.009597     0.000161     0.000483
   -47.500000     0.009620     0.000165     0.000495
   -46.500000     0.009640     0.000178     0.000534
   -45.500000     0.009648     0.000154     0.000462
   -44.500000     0.009573     0.000177     0.000531
   -43.500000     0.009468     0.000184     0.000552
   -42.500000     0.009421     0.000174     0.000522
   -41.500000     0.009406     0.000212     0.000636
   -40.500000     0.009307     0.000172     0.000516
   -39.500000     0.009311     0.000209     0.000627
   -38.500000     0.009258     0.000187     0.000561
   -37.500000     0.009266     0.000215     0.000645
   -36.500000     0.009304     0.000193     0.000579
   -35.500000     0.009213     0.000248     0.000744
   -34.500000     0.009219     0.000200     0.000600
   -33.500000     0.009168     0.000214     0.000642
   -32.500000     0.009178     0.000219     0.000657
   -31.500000     0.009265     0.000286     0.000858
   -30.500000     0.009214     0.000306     0.000918
   -29.500000     0.009135     0.000289     0.000867
   -28.500000     0.008767     0.000259     0.000777
   -27.500000     0.008255     0.000238     0.000714
   -26.500000     0.007538     0.000215     0.000645
   -25.500000     0.006453     0.000196     0.000588
   -24.500000     0.005256     0.000154     0.000462
   -23.500000     0.004020     0.000159     0.000477
   -22.500000     0.003025     0.000124     0.000372
   -21.500000     0.002463     0.000094     0.000282
   -20.500000     0.002488     0.000165     0.000495
   -19.500000     0.003041     0.000218     0.000654
   -18.500000     0.004473     0.000302     0.000906
   -17.500000     0.006702     0.000451     0.001353
   -16.500000     0.009584     0.000707     0.002121
   -15.500000     0.012302     0.000947     0.002841
   -14.500000     0.013791     0.001151     0.003453
   -13.500000     0.013421     0.001217     0.003651
