            z         mean           se      std_dev
     0.500000   -15.688685     0.741706     2.225118
     1.500000   -15.657750     0.736387     2.209161
     2.500000   -15.501295     0.738811     2.216433
     3.500000   -15.311272     0.729574     2.188722
     4.500000   -15.113408     0.725909     2.177727
     5.500000   -14.984074     0.721941     2.165823
     6.500000   -14.988094     0.716678     2.150034
     7.500000   -15.096054     0.711335     2.134005
     8.500000   -15.289168     0.703006     2.109018
     9.500000   -15.513233     0.696788     2.090364
    10.500000   -15.645703     0.702061     2.106183
    11.500000   -15.616098     0.709720     2.129160
    12.500000   -15.342666     0.697173     2.091519
    13.500000   -14.773407     0.696618     2.089854
    14.500000   -13.854605     0.689551     2.068653
    15.500000   -12.591436     0.668923     2.006769
    16.500000   -11.048809     0.648015     1.944045
    17.500000    -9.267371     0.614638     1.843914
    18.500000    -7.292769     0.618882     1.856646
    19.500000    -5.206287     0.577725     1.733175
    20.500000    -2.996549     0.542431     1.627293
    21.500000    -0.687579     0.471906     1.415718
    22.500000     1.110328     0.503451     1.510353
    23.500000     1.493208     0.571190     1.713570
    24.500000     1.221378     0.802589     2.407767
    25.500000     0.998355     0.630255     1.890765
    26.500000     0.124801     0.697644     2.092932
    27.500000     0.078122     0.525254     1.575762
    28.500000     0.081643     0.682966     2.048898
    29.500000     0.258242     0.523868     1.571604
    30.500000    -0.064207     0.384114     1.152342
    31.500000    -0.195483     0.594297     1.782891
    32.500000     0.332822     0.684052     2.052156
    33.500000     0.145124     0.456854     1.370562
    34.500000    -0.020515     0.485322     1.455966
    35.500000     0.207090     0.407607     1.222821
    36.500000     0.081464     0.322948     0.968844
    37.500000     0.326136     0.304606     0.913818
    38.500000     0.114601     0.274507     0.823521
    39.500000    -0.321114     0.233728     0.701184
    40.500000     0.084351     0.214985     0.644955
    41.500000    -0.384160     0.300470     0.901410
    42.500000    -0.390366     0.209388     0.628164
    43.500000     0.048036     0.154956     0.464868
    44.500000     0.207643     0.357032     1.071096
    45.500000     0.004638     0.186783     0.560349
    46.500000     0.236609     0.345709     1.037127
    47.500000     0.309825     0.316557     0.949671
    48.500000    -0.010369     0.162429     0.487287
    49.500000    -0.106208     0.207741     0.623223
    50.500000     0.013656     0.232444     0.697332
    51.500000     0.780463     0.298142     0.894426
    52.500000     0.101140     0.249784     0.749352
    53.500000     0.109268     0.223123     0.669369
    54.500000    -0.165381     0.275999     0.827997
    55.500000    -0.450192     0.235677     0.707031
    56.500000    -0.360540     0.283275     0.849825
    57.500000    -0.147144     0.276552     0.829656
    58.500000    -0.729829     0.326142     0.978426
    59.500000    -0.279464     0.228072     0.684216
    60.500000    -0.184058     0.288154     0.864462
    61.500000    -0.268237     0.335584     1.006752
    62.500000    -0.324044     0.267398     0.802194
    63.500000    -0.298246     0.349120     1.047360
    64.500000     0.074387     0.318121     0.954363
    65.500000     1.074271     0.402403     1.207209
    66.500000     1.169248     0.289185     0.867555
    67.500000     2.352526     0.416455     1.249365
    68.500000     2.807571     0.386616     1.159848
    69.500000     4.630500     0.622155     1.866465
    70.500000     5.365706     0.770523     2.311569
    71.500000     6.524704     0.813029     2.439087
    72.500000     6.281345     0.782917     2.348751
    73.500000     6.503957     0.707385     2.122155
