            z         mean           se      std_dev
     0.500000    -4.854522     1.193332     3.579996
     1.500000    -5.226910     1.271207     3.813621
     2.500000    -6.809147     1.289847     3.869541
     3.500000    -8.700343     1.329713     3.989139
     4.500000   -11.446276     1.417364     4.252092
     5.500000   -13.902009     1.444201     4.332603
     6.500000   -16.152109     1.431173     4.293519
     7.500000   -18.027533     1.435870     4.307610
     8.500000   -19.534699     1.431093     4.293279
     9.500000   -20.653489     1.434805     4.304415
    10.500000   -21.387293     1.426466     4.279398
    11.500000   -21.683931     1.422992     4.268976
    12.500000   -21.539537     1.424327     4.272981
    13.500000   -21.011013     1.432620     4.297860
    14.500000   -20.113836     1.437766     4.313298
    15.500000   -18.802229     1.433774     4.301322
    16.500000   -17.178913     1.421966     4.265898
    17.500000   -15.273415     1.439639     4.318917
    18.500000   -13.072438     1.452327     4.356981
    19.500000   -10.790481     1.438212     4.314636
    20.500000    -8.459538     1.351015     4.053045
    21.500000    -6.346393     1.209762     3.629286
    22.500000    -4.650751     1.004167     3.012501
    23.500000    -2.699419     1.022205     3.066615
    24.500000    -1.793488     0.960967     2.882901
    25.500000    -1.466134     0.813360     2.440080
    26.500000    -1.499971     0.835775     2.507325
    27.500000    -1.174659     0.620543     1.861629
    28.500000    -0.955979     0.552775     1.658325
    29.500000    -0.863285     0.587271     1.761813
    30.500000    -0.861243     0.609582     1.828746
    31.500000    -0.758805     0.563032     1.689096
    32.500000    -0.648560     0.464856     1.394568
    33.500000    -0.679697     0.468895     1.406685
    34.500000    -0.667906     0.483631     1.450893
    35.500000    -0.482949     0.421382     1.264146
    36.500000    -0.554866     0.400538     1.201614
    37.500000    -0.382704     0.401491     1.204473
    38.500000    -0.373452     0.351328     1.053984
    39.500000    -0.161348     0.344620     1.033860
    40.500000    -0.255949     0.276285     0.828855
    41.500000    -0.084635     0.161337     0.484011
    42.500000    -0.098038     0.161783     0.485349
    43.500000    -0.121931     0.144606     0.433818
    44.500000     0.032864     0.034277     0.102831
    45.500000    -0.016206     0.028587     0.085761
    46.500000     0.135943     0.138448     0.415344
    47.500000     0.030833     0.066047     0.198141
    48.500000     0.245500     0.304278     0.912834
    49.500000     0.131618     0.242748     0.728244
    50.500000     0.224042     0.248554     0.745662
    51.500000     0.234629     0.250840     0.752520
    52.500000     0.292807     0.340861     1.022583
    53.500000     0.235210     0.248202     0.744606
    54.500000     0.152645     0.233582     0.700746
    55.500000     0.275787     0.341047     1.023141
    56.500000     0.186297     0.188173     0.564519
    57.500000     0.349312     0.395658     1.186974
    58.500000     0.277172     0.286026     0.858078
    59.500000     0.317833     0.293504     0.880512
    60.500000     0.101852     0.204057     0.612171
    61.500000     0.381938     0.470405     1.411215
    62.500000     0.314458     0.281841     0.845523
    63.500000     0.292069     0.296743     0.890229
    64.500000     0.444866     0.326553     0.979659
    65.500000     0.368720     0.232467     0.697401
    66.500000     0.760253     0.476521     1.429563
    67.500000     0.513729     0.279010     0.837030
    68.500000     0.902838     0.496355     1.489065
    69.500000     1.133009     0.611043     1.833129
    70.500000     0.640092     0.320752     0.962256
    71.500000     1.482760     0.762102     2.286306
    72.500000     1.812826     0.913165     2.739495
    73.500000     2.259168     1.170977     3.512931
    74.500000     2.526730     1.318736     3.956208
