            z         mean           se      std_dev
   -66.500000     0.000000     0.000000     0.000000
   -65.500000     0.000004     0.000002     0.000006
   -64.500000     0.000014     0.000004     0.000012
   -63.500000     0.000052     0.000013     0.000039
   -62.500000     0.000182     0.000039     0.000117
   -61.500000     0.000468     0.000081     0.000243
   -60.500000     0.000930     0.000123     0.000369
   -59.500000     0.001593     0.000174     0.000522
   -58.500000     0.002187     0.000205     0.000615
   -57.500000     0.002728     0.000216     0.000648
   -56.500000     0.003004     0.000227     0.000681
   -55.500000     0.003204     0.000219     0.000657
   -54.500000     0.003248     0.000227     0.000681
   -53.500000     0.003332     0.000228     0.000684
   -52.500000     0.003285     0.000233     0.000699
   -51.500000     0.003335     0.000227     0.000681
   -50.500000     0.003349     0.000240     0.000720
   -49.500000     0.003310     0.000232     0.000696
   -48.500000     0.003340     0.000247     0.000741
   -47.500000     0.003338     0.000238     0.000714
   -46.500000     0.003356     0.000249     0.000747
   -45.500000     0.003352     0.000242     0.000726
   -44.500000     0.003323     0.000243     0.000729
   -43.500000     0.003328     0.000266     0.000798
   -42.500000     0.003277     0.000268     0.000804
   -41.500000     0.003294     0.000276     0.000828
   -40.500000     0.003322     0.000294     0.000882
   -39.500000     0.003310     0.000285     0.000855
   -38.500000     0.003212     0.000303     0.000909
   -37.500000     0.003246     0.000327     0.000981
   -36.500000     0.003251     0.000344     0.001032
   -35.500000     0.003231     0.000358     0.001074
   -34.500000     0.003228     0.000346     0.001038
   -33.500000     0.003123     0.000371     0.001113
   -32.500000     0.003202     0.000392     0.001176
   -31.500000     0.003232     0.000375     0.001125
   -30.500000     0.003369     0.000385     0.001155
   -29.500000     0.003427     0.000359     0.001077
   -28.500000     0.003461     0.000377     0.001131
   -27.500000     0.003508     0.000393     0.001179
   -26.500000     0.003371     0.000389     0.001167
   -25.500000     0.003191     0.000373     0.001119
   -24.500000     0.002944     0.000346     0.001038
   -23.500000     0.002545     0.000318     0.000954
   -22.500000     0.002169     0.000264     0.000792
   -21.500000     0.002081     0.000262     0.000786
   -20.500000     0.002664     0.000211     0.000633
   -19.500000     0.004511     0.000243     0.000729
   -18.500000     0.008348     0.000256     0.000768
   -17.500000     0.015417     0.000361     0.001083
   -16.500000     0.026204     0.000512     0.001536
   -15.500000     0.039642     0.000696     0.002088
   -14.500000     0.052383     0.000849     0.002547
   -13.500000     0.059661     0.001022     0.003066
   -12.500000     0.057595     0.001019     0.003057
   -11.500000     0.046457     0.001028     0.003084
   -10.500000     0.031982     0.000980     0.002940
    -9.500000     0.018716     0.000917     0.002751
    -8.500000     0.009185     0.000587     0.001761
    -7.500000     0.003861     0.000376     0.001128
    -6.500000     0.001351     0.000190     0.000570
    -5.500000     0.000397     0.000075     0.000225
    -4.500000     0.000104     0.000029     0.000087
    -3.500000     0.000020     0.000007     0.000021
    -2.500000     0.000010     0.000007     0.000021
    -1.500000     0.000001     0.000001     0.000003
    -0.500000     0.000000     0.000000     0.000000
     0.500000     0.000000     0.000000     0.000000
     1.500000     0.000008     0.000007     0.000021
     2.500000     0.000011     0.000007     0.000021
     3.500000     0.000045     0.000012     0.000036
     4.500000     0.000115     0.000017     0.000051
     5.500000     0.000366     0.000043     0.000129
     6.500000     0.001226     0.000097     0.000291
     7.500000     0.003477     0.000202     0.000606
     8.500000     0.008775     0.000483     0.001449
     9.500000     0.018087     0.000816     0.002448
    10.500000     0.031029     0.001273     0.003819
    11.500000     0.045831     0.001826     0.005478
    12.500000     0.057053     0.002216     0.006648
    13.500000     0.059082     0.002386     0.007158
    14.500000     0.051212     0.002186     0.006558
    15.500000     0.037506     0.001775     0.005325
    16.500000     0.023524     0.001292     0.003876
    17.500000     0.013139     0.000703     0.002109
    18.500000     0.007064     0.000348     0.001044
    19.500000     0.003746     0.000150     0.000450
    20.500000     0.002237     0.000114     0.000342
    21.500000     0.001903     0.000086     0.000258
    22.500000     0.002022     0.000078     0.000234
    23.500000     0.002371     0.000108     0.000324
    24.500000     0.002688     0.000111     0.000333
    25.500000     0.002910     0.000125     0.000375
    26.500000     0.003084     0.000114     0.000342
    27.500000     0.003182     0.000147     0.000441
    28.500000     0.003178     0.000143     0.000429
    29.500000     0.003212     0.000168     0.000504
    30.500000     0.003179     0.000152     0.000456
    31.500000     0.003113     0.000153     0.000459
    32.500000     0.003116     0.000150     0.000450
    33.500000     0.003058     0.000138     0.000414
    34.500000     0.003012     0.000140     0.000420
    35.500000     0.003135     0.000163     0.000489
    36.500000     0.003103     0.000122     0.000366
    37.500000     0.003137     0.000150     0.000450
    38.500000     0.003163     0.000120     0.000360
    39.500000     0.003224     0.000118     0.000354
    40.500000     0.003191     0.000135     0.000405
    41.500000     0.003187     0.000125     0.000375
    42.500000     0.003174     0.000155     0.000465
    43.500000     0.003263     0.000154     0.000462
    44.500000     0.003277     0.000179     0.000537
    45.500000     0.003300     0.000184     0.000552
    46.500000     0.003271     0.000189     0.000567
    47.500000     0.003279     0.000212     0.000636
    48.500000     0.003357     0.000190     0.000570
    49.500000     0.003304     0.000150     0.000450
    50.500000     0.003325     0.000156     0.000468
    51.500000     0.003368     0.000164     0.000492
    52.500000     0.003385     0.000143     0.000429
    53.500000     0.003350     0.000155     0.000465
    54.500000     0.003269     0.000134     0.000402
    55.500000     0.003361     0.000172     0.000516
    56.500000     0.003300     0.000186     0.000558
    57.500000     0.003260     0.000174     0.000522
    58.500000     0.003185     0.000184     0.000552
    59.500000     0.003203     0.000175     0.000525
    60.500000     0.003117     0.000178     0.000534
    61.500000     0.002955     0.000199     0.000597
    62.500000     0.002548     0.000189     0.000567
    63.500000     0.001985     0.000179     0.000537
    64.500000     0.001368     0.000135     0.000405
    65.500000     0.000778     0.000101     0.000303
    66.500000     0.000365     0.000059     0.000177
    67.500000     0.000134     0.000029     0.000087
    68.500000     0.000044     0.000011     0.000033
    69.500000     0.000007     0.000002     0.000006
    70.500000     0.000002     0.000001     0.000003
    71.500000     0.000000     0.000000     0.000000
