            z         mean           se      std_dev
   -69.500000     0.000002     0.000001     0.000003
   -68.500000     0.000014     0.000004     0.000012
   -67.500000     0.000067     0.000015     0.000045
   -66.500000     0.000230     0.000038     0.000114
   -65.500000     0.000644     0.000095     0.000285
   -64.500000     0.001364     0.000195     0.000585
   -63.500000     0.002403     0.000272     0.000816
   -62.500000     0.003720     0.000321     0.000963
   -61.500000     0.004905     0.000332     0.000996
   -60.500000     0.005835     0.000311     0.000933
   -59.500000     0.006336     0.000278     0.000834
   -58.500000     0.006603     0.000273     0.000819
   -57.500000     0.006586     0.000256     0.000768
   -56.500000     0.006646     0.000238     0.000714
   -55.500000     0.006555     0.000273     0.000819
   -54.500000     0.006639     0.000243     0.000729
   -53.500000     0.006676     0.000233     0.000699
   -52.500000     0.006728     0.000247     0.000741
   -51.500000     0.006720     0.000236     0.000708
   -50.500000     0.006691     0.000193     0.000579
   -49.500000     0.006711     0.000192     0.000576
   -48.500000     0.006680     0.000171     0.000513
   -47.500000     0.006678     0.000186     0.000558
   -46.500000     0.006702     0.000147     0.000441
   -45.500000     0.006652     0.000159     0.000477
   -44.500000     0.006637     0.000126     0.000378
   -43.500000     0.006715     0.000146     0.000438
   -42.500000     0.006563     0.000128     0.000384
   -41.500000     0.006651     0.000135     0.000405
   -40.500000     0.006673     0.000163     0.000489
   -39.500000     0.006593     0.000139     0.000417
   -38.500000     0.006594     0.000130     0.000390
   -37.500000     0.006542     0.000128     0.000384
   -36.500000     0.006478     0.000126     0.000378
   -35.500000     0.006564     0.000121     0.000363
   -34.500000     0.006558     0.000111     0.000333
   -33.500000     0.006653     0.000148     0.000444
   -32.500000     0.006567     0.000122     0.000366
   -31.500000     0.006698     0.000180     0.000540
   -30.500000     0.006750     0.000201     0.000603
   -29.500000     0.006700     0.000200     0.000600
   -28.500000     0.006650     0.000202     0.000606
   -27.500000     0.006428     0.000192     0.000576
   -26.500000     0.006052     0.000189     0.000567
   -25.500000     0.005398     0.000145     0.000435
   -24.500000     0.004522     0.000123     0.000369
