            z         mean           se      std_dev
     0.500000    -8.522163     0.716348     2.149044
     1.500000    -8.667303     0.717245     2.151735
     2.500000    -8.966845     0.710913     2.132739
     3.500000    -9.450829     0.718373     2.155119
     4.500000   -10.226929     0.724471     2.173413
     5.500000   -11.402834     0.689029     2.067087
     6.500000   -12.846567     0.640062     1.920186
     7.500000   -14.272532     0.621218     1.863654
     8.500000   -15.530004     0.615798     1.847394
     9.500000   -16.525408     0.628864     1.886592
    10.500000   -17.203307     0.639003     1.917009
    11.500000   -17.514415     0.636957     1.910871
    12.500000   -17.451652     0.637470     1.912410
    13.500000   -17.031057     0.636381     1.909143
    14.500000   -16.232882     0.642057     1.926171
    15.500000   -15.089633     0.641418     1.924254
    16.500000   -13.669553     0.649387     1.948161
    17.500000   -11.967637     0.640003     1.920009
    18.500000    -9.992702     0.652940     1.958820
    19.500000    -7.986841     0.672987     2.018961
    20.500000    -6.041000     0.700505     2.101515
    21.500000    -4.453171     0.746974     2.240922
    22.500000    -3.378297     0.687481     2.062443
    23.500000    -2.833901     0.644934     1.934802
    24.500000    -2.346448     0.584016     1.752048
    25.500000    -1.835624     0.542406     1.627218
    26.500000    -1.449555     0.499721     1.499163
    27.500000    -1.290708     0.480224     1.440672
    28.500000    -0.769205     0.426605     1.279815
    29.500000    -0.599934     0.341136     1.023408
    30.500000    -0.325287     0.255666     0.766998
    31.500000    -0.151328     0.267063     0.801189
    32.500000     0.148513     0.323305     0.969915
    33.500000     0.002257     0.312454     0.937362
    34.500000     0.296571     0.238262     0.714786
    35.500000     0.128446     0.254960     0.764880
    36.500000     0.121967     0.224958     0.674874
    37.500000     0.167928     0.230084     0.690252
    38.500000     0.280679     0.299372     0.898116
    39.500000     0.287250     0.218390     0.655170
    40.500000     0.274908     0.237096     0.711288
    41.500000    -0.071253     0.153803     0.461409
    42.500000     0.142385     0.195523     0.586569
    43.500000    -0.016180     0.129572     0.388716
    44.500000    -0.115967     0.116032     0.348096
    45.500000     0.044966     0.151958     0.455874
    46.500000    -0.181595     0.108623     0.325869
    47.500000    -0.081346     0.160628     0.481884
    48.500000     0.023915     0.122751     0.368253
    49.500000    -0.019834     0.247433     0.742299
    50.500000    -0.004162     0.264432     0.793296
    51.500000     0.185236     0.210525     0.631575
    52.500000     0.378342     0.324633     0.973899
    53.500000     0.315073     0.377169     1.131507
    54.500000     0.626399     0.488437     1.465311
    55.500000     0.659939     0.357658     1.072974
    56.500000     0.706885     0.451490     1.354470
    57.500000     0.778815     0.378786     1.136358
    58.500000     1.010185     0.472499     1.417497
    59.500000     1.125409     0.376917     1.130751
    60.500000     1.632059     0.404520     1.213560
    61.500000     1.668999     0.353921     1.061763
    62.500000     2.060250     0.455729     1.367187
    63.500000     2.073405     0.387601     1.162803
    64.500000     3.030860     0.499104     1.497312
    65.500000     2.362178     0.456799     1.370397
    66.500000     4.013148     0.470800     1.412400
    67.500000     5.288538     0.436865     1.310595
    68.500000     5.927144     0.518276     1.554828
