            z         mean           se      std_dev
   -74.500000     0.000003     0.000003     0.000009
   -73.500000     0.000019     0.000007     0.000021
   -72.500000     0.000118     0.000024     0.000072
   -71.500000     0.000391     0.000060     0.000180
   -70.500000     0.000923     0.000153     0.000459
   -69.500000     0.002236     0.000169     0.000507
   -68.500000     0.003825     0.000209     0.000627
   -67.500000     0.005842     0.000263     0.000789
   -66.500000     0.007941     0.000214     0.000642
   -65.500000     0.009558     0.000278     0.000834
   -64.500000     0.009944     0.000305     0.000915
   -63.500000     0.010740     0.000365     0.001095
   -62.500000     0.010750     0.000305     0.000915
   -61.500000     0.010880     0.000388     0.001164
   -60.500000     0.010951     0.000315     0.000945
   -59.500000     0.011135     0.000279     0.000837
   -58.500000     0.010647     0.000290     0.000870
   -57.500000     0.010806     0.000171     0.000513
   -56.500000     0.011018     0.000295     0.000885
   -55.500000     0.010753     0.000270     0.000810
   -54.500000     0.010720     0.000269     0.000807
   -53.500000     0.011141     0.000262     0.000786
   -52.500000     0.010959     0.000258     0.000774
   -51.500000     0.010429     0.000240     0.000720
   -50.500000     0.010910     0.000169     0.000507
   -49.500000     0.010573     0.000261     0.000783
   -48.500000     0.010837     0.000310     0.000930
   -47.500000     0.010629     0.000208     0.000624
   -46.500000     0.010736     0.000376     0.001128
   -45.500000     0.010892     0.000291     0.000873
   -44.500000     0.010356     0.000371     0.001113
   -43.500000     0.010559     0.000286     0.000858
   -42.500000     0.010602     0.000248     0.000744
   -41.500000     0.010386     0.000339     0.001017
   -40.500000     0.010647     0.000398     0.001194
   -39.500000     0.010656     0.000307     0.000921
   -38.500000     0.010698     0.000395     0.001185
   -37.500000     0.010695     0.000394     0.001182
   -36.500000     0.010722     0.000402     0.001206
   -35.500000     0.010704     0.000323     0.000969
   -34.500000     0.010833     0.000317     0.000951
   -33.500000     0.011021     0.000460     0.001380
   -32.500000     0.010819     0.000321     0.000963
   -31.500000     0.010581     0.000382     0.001146
   -30.500000     0.010766     0.000413     0.001239
   -29.500000     0.010037     0.000334     0.001002
   -28.500000     0.009759     0.000379     0.001137
   -27.500000     0.009154     0.000522     0.001566
   -26.500000     0.007688     0.000430     0.001290
   -25.500000     0.006633     0.000426     0.001278
   -24.500000     0.005090     0.000314     0.000942
   -23.500000     0.004013     0.000268     0.000804
   -22.500000     0.003013     0.000272     0.000816
   -21.500000     0.002361     0.000202     0.000606
   -20.500000     0.001752     0.000189     0.000567
   -19.500000     0.001613     0.000211     0.000633
   -18.500000     0.001777     0.000229     0.000687
   -17.500000     0.001619     0.000209     0.000627
   -16.500000     0.001666     0.000280     0.000840
   -15.500000     0.001570     0.000413     0.001239
   -14.500000     0.001658     0.000469     0.001407
   -13.500000     0.001254     0.000333     0.000999
   -12.500000     0.001137     0.000338     0.001014
   -11.500000     0.000586     0.000232     0.000696
   -10.500000     0.000272     0.000120     0.000360
    -9.500000     0.000096     0.000050     0.000150
    -8.500000     0.000016     0.000009     0.000027
    -7.500000     0.000000     0.000000     0.000000
    -6.500000     0.000000     0.000000     0.000000
    -5.500000     0.000000     0.000000     0.000000
    -4.500000     0.000000     0.000000     0.000000
    -3.500000     0.000000     0.000000     0.000000
    -2.500000     0.000000     0.000000     0.000000
    -1.500000     0.000000     0.000000     0.000000
    -0.500000     0.000000     0.000000     0.000000
     0.500000     0.000000     0.000000     0.000000
     1.500000     0.000000     0.000000     0.000000
     2.500000     0.000000     0.000000     0.000000
     3.500000     0.000000     0.000000     0.000000
     4.500000     0.000000     0.000000     0.000000
     5.500000     0.000000     0.000000     0.000000
     6.500000     0.000003     0.000003     0.000009
     7.500000     0.000010     0.000010     0.000030
     8.500000     0.000026     0.000019     0.000057
     9.500000     0.000077     0.000029     0.000087
    10.500000     0.000244     0.000067     0.000201
    11.500000     0.000547     0.000143     0.000429
    12.500000     0.000803     0.000143     0.000429
    13.500000     0.000984     0.000207     0.000621
    14.500000     0.001337     0.000308     0.000924
    15.500000     0.001647     0.000359     0.001077
    16.500000     0.001617     0.000255     0.000765
    17.500000     0.001376     0.000208     0.000624
    18.500000     0.001470     0.000232     0.000696
    19.500000     0.001385     0.000144     0.000432
    20.500000     0.001618     0.000103     0.000309
    21.500000     0.002289     0.000138     0.000414
    22.500000     0.003058     0.000186     0.000558
    23.500000     0.004121     0.000235     0.000705
    24.500000     0.005262     0.000296     0.000888
    25.500000     0.006624     0.000419     0.001257
    26.500000     0.008218     0.000334     0.001002
    27.500000     0.009077     0.000479     0.001437
    28.500000     0.010072     0.000377     0.001131
    29.500000     0.010554     0.000301     0.000903
    30.500000     0.010906     0.000372     0.001116
    31.500000     0.010890     0.000341     0.001023
    32.500000     0.011317     0.000397     0.001191
    33.500000     0.011301     0.000350     0.001050
    34.500000     0.011389     0.000361     0.001083
    35.500000     0.011660     0.000450     0.001350
    36.500000     0.011292     0.000425     0.001275
    37.500000     0.011521     0.000390     0.001170
    38.500000     0.011495     0.000274     0.000822
    39.500000     0.011592     0.000384     0.001152
    40.500000     0.011669     0.000340     0.001020
    41.500000     0.011355     0.000300     0.000900
    42.500000     0.011750     0.000370     0.001110
    43.500000     0.011370     0.000286     0.000858
    44.500000     0.011131     0.000333     0.000999
    45.500000     0.011202     0.000306     0.000918
    46.500000     0.011274     0.000459     0.001377
    47.500000     0.011199     0.000337     0.001011
    48.500000     0.011375     0.000274     0.000822
    49.500000     0.011507     0.000289     0.000867
    50.500000     0.011565     0.000155     0.000465
    51.500000     0.011511     0.000216     0.000648
    52.500000     0.011755     0.000354     0.001062
    53.500000     0.011556     0.000290     0.000870
    54.500000     0.011620     0.000278     0.000834
    55.500000     0.011476     0.000183     0.000549
