            z         mean           se      std_dev
     0.500000   -18.851813     1.299169     3.897507
     1.500000   -18.803477     1.297407     3.892221
     2.500000   -18.638582     1.298259     3.894777
     3.500000   -18.398318     1.298281     3.894843
     4.500000   -18.106943     1.296022     3.888066
     5.500000   -17.828240     1.295666     3.886998
     6.500000   -17.680818     1.280266     3.840798
     7.500000   -17.746213     1.278118     3.834354
     8.500000   -17.949150     1.273706     3.821118
     9.500000   -18.229483     1.279961     3.839883
    10.500000   -18.400680     1.278242     3.834726
    11.500000   -18.358446     1.278743     3.836229
    12.500000   -18.012403     1.288339     3.865017
    13.500000   -17.287371     1.295711     3.887133
    14.500000   -16.103506     1.303974     3.911922
    15.500000   -14.565036     1.310624     3.931872
    16.500000   -12.684234     1.309216     3.927648
    17.500000   -10.577761     1.302095     3.906285
    18.500000    -8.255274     1.296358     3.889074
    19.500000    -5.893744     1.220250     3.660750
    20.500000    -3.490214     1.261457     3.784371
    21.500000    -1.708805     1.225445     3.676335
    22.500000    -0.682082     1.118591     3.355773
    23.500000    -0.246623     0.922544     2.767632
    24.500000    -0.140550     0.894268     2.682804
    25.500000     0.136226     0.760803     2.282409
    26.500000     0.034536     0.627198     1.881594
    27.500000    -0.143792     0.572067     1.716201
    28.500000    -0.453463     0.333926     1.001778
    29.500000    -0.362023     0.483813     1.451439
    30.500000    -0.541233     0.439694     1.319082
    31.500000     0.020934     0.372309     1.116927
    32.500000     0.034834     0.328889     0.986667
    33.500000     0.003548     0.371510     1.114530
    34.500000     0.007565     0.255169     0.765507
    35.500000     0.234864     0.375321     1.125963
    36.500000     0.153937     0.321661     0.964983
    37.500000     0.375811     0.280412     0.841236
    38.500000     0.438385     0.229582     0.688746
    39.500000     0.540085     0.322198     0.966594
    40.500000     0.244333     0.270560     0.811680
    41.500000     0.119819     0.199424     0.598272
    42.500000     0.158419     0.119356     0.358068
    43.500000    -0.207627     0.158082     0.474246
    44.500000     0.144382     0.134712     0.404136
    45.500000     0.022321     0.122236     0.366708
    46.500000    -0.013258     0.081635     0.244905
    47.500000    -0.117777     0.136417     0.409251
    48.500000    -0.136536     0.075130     0.225390
    49.500000    -0.214077     0.147278     0.441834
    50.500000    -0.195560     0.136831     0.410493
    51.500000    -0.212360     0.298384     0.895152
    52.500000     0.223627     0.490122     1.470366
    53.500000     0.442622     0.394015     1.182045
    54.500000     0.253280     0.433303     1.299909
    55.500000     0.093719     0.464428     1.393284
    56.500000     0.186403     0.449344     1.348032
    57.500000     0.259350     0.426398     1.279194
    58.500000     0.232744     0.502802     1.508406
    59.500000     0.083689     0.593505     1.780515
    60.500000     0.295676     0.416694     1.250082
    61.500000     0.283131     0.567487     1.702461
    62.500000     0.087919     0.477935     1.433805
    63.500000     0.209384     0.510021     1.530063
    64.500000     0.228362     0.573746     1.721238
    65.500000     0.545880     0.425345     1.276035
    66.500000     0.972841     0.463346     1.390038
    67.500000     1.039575     0.625142     1.875426
    68.500000     1.609992     0.718678     2.156034
    69.500000     2.114762     0.833186     2.499558
    70.500000     2.284601     1.085563     3.256689
    71.500000     2.718695     1.162309     3.486927
    72.500000     3.429474     1.160034     3.480102
    73.500000     3.835748     1.202890     3.608670
