            z         mean           se      std_dev
   -70.500000     0.000001     0.000001     0.000003
   -69.500000     0.000003     0.000002     0.000006
   -68.500000     0.000022     0.000011     0.000033
   -67.500000     0.000058     0.000020     0.000060
   -66.500000     0.000183     0.000057     0.000171
   -65.500000     0.000437     0.000084     0.000252
   -64.500000     0.000968     0.000141     0.000423
   -63.500000     0.001795     0.000234     0.000702
   -62.500000     0.002824     0.000299     0.000897
   -61.500000     0.003854     0.000370     0.001110
   -60.500000     0.004808     0.000388     0.001164
   -59.500000     0.005297     0.000420     0.001260
   -58.500000     0.005588     0.000415     0.001245
   -57.500000     0.005673     0.000399     0.001197
   -56.500000     0.005690     0.000367     0.001101
   -55.500000     0.005862     0.000429     0.001287
   -54.500000     0.006072     0.000433     0.001299
   -53.500000     0.005828     0.000443     0.001329
   -52.500000     0.005806     0.000440     0.001320
   -51.500000     0.005957     0.000480     0.001440
   -50.500000     0.005897     0.000502     0.001506
   -49.500000     0.005806     0.000540     0.001620
   -48.500000     0.005803     0.000554     0.001662
   -47.500000     0.005637     0.000581     0.001743
   -46.500000     0.005628     0.000594     0.001782
   -45.500000     0.005651     0.000574     0.001722
   -44.500000     0.005701     0.000581     0.001743
   -43.500000     0.005645     0.000554     0.001662
   -42.500000     0.005441     0.000502     0.001506
   -41.500000     0.005297     0.000538     0.001614
   -40.500000     0.005156     0.000477     0.001431
   -39.500000     0.004947     0.000434     0.001302
   -38.500000     0.004774     0.000459     0.001377
   -37.500000     0.004505     0.000431     0.001293
   -36.500000     0.004398     0.000485     0.001455
   -35.500000     0.003949     0.000439     0.001317
   -34.500000     0.003610     0.000404     0.001212
   -33.500000     0.003324     0.000360     0.001080
   -32.500000     0.002887     0.000341     0.001023
   -31.500000     0.002484     0.000301     0.000903
   -30.500000     0.002087     0.000262     0.000786
   -29.500000     0.001777     0.000226     0.000678
   -28.500000     0.001475     0.000180     0.000540
   -27.500000     0.001296     0.000225     0.000675
   -26.500000     0.001236     0.000191     0.000573
   -25.500000     0.001414     0.000185     0.000555
   -24.500000     0.001844     0.000219     0.000657
   -23.500000     0.002621     0.000293     0.000879
   -22.500000     0.004650     0.000552     0.001656
   -21.500000     0.007711     0.000688     0.002064
   -20.500000     0.011970     0.000663     0.001989
   -19.500000     0.017479     0.001321     0.003963
   -18.500000     0.022808     0.001962     0.005886
   -17.500000     0.030641     0.002820     0.008460
   -16.500000     0.036408     0.002694     0.008082
   -15.500000     0.038832     0.002962     0.008886
   -14.500000     0.034998     0.003057     0.009171
   -13.500000     0.024729     0.002397     0.007191
   -12.500000     0.014163     0.001527     0.004581
   -11.500000     0.006022     0.000855     0.002565
   -10.500000     0.001826     0.000209     0.000627
    -9.500000     0.000423     0.000080     0.000240
    -8.500000     0.000081     0.000028     0.000084
    -7.500000     0.000013     0.000011     0.000033
    -6.500000     0.000006     0.000006     0.000018
    -5.500000     0.000000     0.000000     0.000000
    -4.500000     0.000000     0.000000     0.000000
    -3.500000     0.000000     0.000000     0.000000
    -2.500000     0.000000     0.000000     0.000000
    -1.500000     0.000000     0.000000     0.000000
    -0.500000     0.000000     0.000000     0.000000
     0.500000     0.000000     0.000000     0.000000
     1.500000     0.000000     0.000000     0.000000
     2.500000     0.000000     0.000000     0.000000
     3.500000     0.000000     0.000000     0.000000
     4.500000     0.000000     0.000000     0.000000
     5.500000     0.000002     0.000002     0.000006
     6.500000     0.000000     0.000000     0.000000
     7.500000     0.000020     0.000012     0.000036
     8.500000     0.000162     0.000083     0.000249
     9.500000     0.000698     0.000197     0.000591
    10.500000     0.002707     0.000310     0.000930
    11.500000     0.007772     0.000512     0.001536
    12.500000     0.017447     0.000914     0.002742
    13.500000     0.032958     0.001848     0.005544
    14.500000     0.049751     0.002381     0.007143
    15.500000     0.059421     0.002362     0.007086
    16.500000     0.056726     0.002064     0.006192
    17.500000     0.047300     0.002119     0.006357
    18.500000     0.036086     0.001628     0.004884
    19.500000     0.025974     0.001305     0.003915
    20.500000     0.017665     0.001421     0.004263
    21.500000     0.011088     0.001199     0.003597
    22.500000     0.007115     0.000982     0.002946
    23.500000     0.004434     0.000779     0.002337
    24.500000     0.002908     0.000541     0.001623
    25.500000     0.002216     0.000416     0.001248
    26.500000     0.001870     0.000283     0.000849
    27.500000     0.002005     0.000245     0.000735
    28.500000     0.002046     0.000206     0.000618
    29.500000     0.002295     0.000230     0.000690
    30.500000     0.002416     0.000252     0.000756
    31.500000     0.002766     0.000291     0.000873
    32.500000     0.002959     0.000335     0.001005
    33.500000     0.003105     0.000355     0.001065
    34.500000     0.003536     0.000384     0.001152
    35.500000     0.003662     0.000382     0.001146
    36.500000     0.003937     0.000481     0.001443
    37.500000     0.004114     0.000470     0.001410
    38.500000     0.004169     0.000463     0.001389
    39.500000     0.004296     0.000442     0.001326
    40.500000     0.004411     0.000507     0.001521
    41.500000     0.004462     0.000457     0.001371
    42.500000     0.004492     0.000436     0.001308
    43.500000     0.004584     0.000488     0.001464
    44.500000     0.004776     0.000501     0.001503
    45.500000     0.004769     0.000500     0.001500
    46.500000     0.004901     0.000455     0.001365
    47.500000     0.004817     0.000466     0.001398
    48.500000     0.005036     0.000467     0.001401
    49.500000     0.005166     0.000455     0.001365
    50.500000     0.005278     0.000405     0.001215
    51.500000     0.005351     0.000428     0.001284
    52.500000     0.005486     0.000447     0.001341
    53.500000     0.005426     0.000445     0.001335
    54.500000     0.005519     0.000450     0.001350
    55.500000     0.005569     0.000459     0.001377
    56.500000     0.005724     0.000495     0.001485
    57.500000     0.005503     0.000390     0.001170
    58.500000     0.005683     0.000394     0.001182
    59.500000     0.005716     0.000379     0.001137
    60.500000     0.005656     0.000318     0.000954
    61.500000     0.005803     0.000297     0.000891
    62.500000     0.005725     0.000327     0.000981
    63.500000     0.005482     0.000317     0.000951
    64.500000     0.005283     0.000354     0.001062
    65.500000     0.004590     0.000362     0.001086
    66.500000     0.003611     0.000304     0.000912
