            z         mean           se      std_dev
   -69.500000     0.000000     0.000000     0.000000
   -68.500000     0.000001     0.000001     0.000003
   -67.500000     0.000003     0.000002     0.000006
   -66.500000     0.000007     0.000004     0.000012
   -65.500000     0.000023     0.000010     0.000030
   -64.500000     0.000038     0.000014     0.000042
   -63.500000     0.000062     0.000022     0.000066
   -62.500000     0.000085     0.000030     0.000090
   -61.500000     0.000101     0.000036     0.000108
   -60.500000     0.000109     0.000037     0.000111
   -59.500000     0.000107     0.000035     0.000105
   -58.500000     0.000111     0.000038     0.000114
   -57.500000     0.000106     0.000033     0.000099
   -56.500000     0.000104     0.000033     0.000099
   -55.500000     0.000104     0.000035     0.000105
   -54.500000     0.000095     0.000029     0.000087
   -53.500000     0.000101     0.000030     0.000090
   -52.500000     0.000100     0.000032     0.000096
   -51.500000     0.000110     0.000032     0.000096
   -50.500000     0.000118     0.000033     0.000099
   -49.500000     0.000111     0.000031     0.000093
   -48.500000     0.000115     0.000033     0.000099
   -47.500000     0.000121     0.000034     0.000102
   -46.500000     0.000109     0.000033     0.000099
   -45.500000     0.000121     0.000035     0.000105
   -44.500000     0.000112     0.000032     0.000096
   -43.500000     0.000105     0.000029     0.000087
   -42.500000     0.000110     0.000030     0.000090
   -41.500000     0.000112     0.000030     0.000090
   -40.500000     0.000121     0.000033     0.000099
   -39.500000     0.000108     0.000031     0.000093
   -38.500000     0.000106     0.000032     0.000096
   -37.500000     0.000104     0.000038     0.000114
   -36.500000     0.000112     0.000038     0.000114
   -35.500000     0.000102     0.000035     0.000105
   -34.500000     0.000099     0.000035     0.000105
   -33.500000     0.000100     0.000036     0.000108
   -32.500000     0.000098     0.000037     0.000111
   -31.500000     0.000101     0.000043     0.000129
   -30.500000     0.000102     0.000047     0.000141
   -29.500000     0.000101     0.000040     0.000120
   -28.500000     0.000108     0.000041     0.000123
   -27.500000     0.000109     0.000046     0.000138
   -26.500000     0.000094     0.000036     0.000108
   -25.500000     0.000082     0.000031     0.000093
   -24.500000     0.000079     0.000031     0.000093
   -23.500000     0.000069     0.000019     0.000057
   -22.500000     0.000049     0.000015     0.000045
   -21.500000     0.000062     0.000014     0.000042
   -20.500000     0.000102     0.000014     0.000042
   -19.500000     0.000260     0.000025     0.000075
   -18.500000     0.000622     0.000055     0.000165
   -17.500000     0.001486     0.000091     0.000273
   -16.500000     0.003398     0.000168     0.000504
   -15.500000     0.006956     0.000214     0.000642
   -14.500000     0.012587     0.000343     0.001029
   -13.500000     0.020283     0.000437     0.001311
   -12.500000     0.028368     0.000613     0.001839
   -11.500000     0.034400     0.000606     0.001818
   -10.500000     0.036296     0.000442     0.001326
    -9.500000     0.034304     0.000403     0.001209
    -8.500000     0.030766     0.000421     0.001263
    -7.500000     0.028558     0.000397     0.001191
    -6.500000     0.028274     0.000345     0.001035
    -5.500000     0.029962     0.000303     0.000909
    -4.500000     0.033032     0.000201     0.000603
    -3.500000     0.036647     0.000300     0.000900
    -2.500000     0.039522     0.000261     0.000783
    -1.500000     0.041923     0.000210     0.000630
    -0.500000     0.042631     0.000300     0.000900
     0.500000     0.042465     0.000371     0.001113
     1.500000     0.041540     0.000213     0.000639
     2.500000     0.039728     0.000313     0.000939
     3.500000     0.036688     0.000300     0.000900
     4.500000     0.033164     0.000287     0.000861
     5.500000     0.029717     0.000290     0.000870
     6.500000     0.028084     0.000333     0.000999
     7.500000     0.028615     0.000357     0.001071
     8.500000     0.031664     0.000359     0.001077
     9.500000     0.035324     0.000493     0.001479
    10.500000     0.037752     0.000603     0.001809
    11.500000     0.036189     0.000550     0.001650
    12.500000     0.030515     0.000575     0.001725
    13.500000     0.021857     0.000510     0.001530
    14.500000     0.013679     0.000307     0.000921
    15.500000     0.007487     0.000173     0.000519
    16.500000     0.003590     0.000092     0.000276
    17.500000     0.001582     0.000055     0.000165
    18.500000     0.000627     0.000028     0.000084
    19.500000     0.000267     0.000027     0.000081
    20.500000     0.000110     0.000017     0.000051
    21.500000     0.000061     0.000017     0.000051
    22.500000     0.000040     0.000013     0.000039
    23.500000     0.000048     0.000020     0.000060
    24.500000     0.000063     0.000025     0.000075
    25.500000     0.000077     0.000029     0.000087
    26.500000     0.000089     0.000032     0.000096
    27.500000     0.000094     0.000035     0.000105
    28.500000     0.000092     0.000035     0.000105
    29.500000     0.000108     0.000042     0.000126
    30.500000     0.000107     0.000043     0.000129
    31.500000     0.000112     0.000043     0.000129
    32.500000     0.000097     0.000036     0.000108
    33.500000     0.000096     0.000038     0.000114
    34.500000     0.000097     0.000038     0.000114
    35.500000     0.000097     0.000040     0.000120
    36.500000     0.000095     0.000041     0.000123
    37.500000     0.000100     0.000046     0.000138
    38.500000     0.000097     0.000040     0.000120
    39.500000     0.000109     0.000050     0.000150
