            z         mean           se      std_dev
   -75.500000     0.000000     0.000000     0.000000
   -74.500000     0.000001     0.000001     0.000003
   -73.500000     0.000004     0.000003     0.000009
   -72.500000     0.000013     0.000006     0.000018
   -71.500000     0.000057     0.000014     0.000042
   -70.500000     0.000220     0.000034     0.000102
   -69.500000     0.000657     0.000094     0.000282
   -68.500000     0.001555     0.000169     0.000507
   -67.500000     0.003027     0.000216     0.000648
   -66.500000     0.005026     0.000269     0.000807
   -65.500000     0.007022     0.000212     0.000636
   -64.500000     0.008612     0.000164     0.000492
   -63.500000     0.009543     0.000115     0.000345
   -62.500000     0.010140     0.000110     0.000330
   -61.500000     0.010322     0.000095     0.000285
   -60.500000     0.010314     0.000091     0.000273
   -59.500000     0.010438     0.000099     0.000297
   -58.500000     0.010373     0.000114     0.000342
   -57.500000     0.010355     0.000077     0.000231
   -56.500000     0.010351     0.000095     0.000285
   -55.500000     0.010173     0.000098     0.000294
   -54.500000     0.010362     0.000104     0.000312
   -53.500000     0.010306     0.000109     0.000327
   -52.500000     0.010295     0.000104     0.000312
   -51.500000     0.010327     0.000124     0.000372
   -50.500000     0.010221     0.000145     0.000435
   -49.500000     0.010294     0.000151     0.000453
   -48.500000     0.010213     0.000090     0.000270
   -47.500000     0.010190     0.000123     0.000369
   -46.500000     0.010274     0.000106     0.000318
   -45.500000     0.010294     0.000139     0.000417
   -44.500000     0.010106     0.000116     0.000348
   -43.500000     0.010172     0.000123     0.000369
   -42.500000     0.010169     0.000139     0.000417
   -41.500000     0.010108     0.000159     0.000477
   -40.500000     0.010137     0.000137     0.000411
   -39.500000     0.010315     0.000119     0.000357
   -38.500000     0.010149     0.000147     0.000441
   -37.500000     0.010183     0.000177     0.000531
   -36.500000     0.010124     0.000215     0.000645
   -35.500000     0.010105     0.000162     0.000486
   -34.500000     0.010044     0.000175     0.000525
   -33.500000     0.010193     0.000220     0.000660
   -32.500000     0.010164     0.000203     0.000609
   -31.500000     0.010171     0.000220     0.000660
   -30.500000     0.010243     0.000210     0.000630
   -29.500000     0.010006     0.000212     0.000636
   -28.500000     0.009919     0.000229     0.000687
   -27.500000     0.009426     0.000277     0.000831
   -26.500000     0.008709     0.000234     0.000702
   -25.500000     0.007844     0.000258     0.000774
   -24.500000     0.006420     0.000206     0.000618
   -23.500000     0.005000     0.000171     0.000513
   -22.500000     0.003805     0.000159     0.000477
   -21.500000     0.002646     0.000132     0.000396
   -20.500000     0.002042     0.000115     0.000345
   -19.500000     0.001887     0.000160     0.000480
   -18.500000     0.002330     0.000247     0.000741
   -17.500000     0.003201     0.000369     0.001107
   -16.500000     0.003982     0.000454     0.001362
