            z         mean           se      std_dev
     0.500000   -16.692147     1.323293     3.969879
     1.500000   -16.643730     1.320796     3.962388
     2.500000   -16.513044     1.324332     3.972996
     3.500000   -16.317600     1.320387     3.961161
     4.500000   -16.059539     1.318977     3.956931
     5.500000   -15.798124     1.323138     3.969414
     6.500000   -15.653606     1.323431     3.970293
     7.500000   -15.689885     1.322354     3.967062
     8.500000   -15.911833     1.318350     3.955050
     9.500000   -16.186759     1.315301     3.945903
    10.500000   -16.341612     1.312597     3.937791
    11.500000   -16.220975     1.308027     3.924081
    12.500000   -15.764130     1.314747     3.944241
    13.500000   -14.920713     1.315311     3.945933
    14.500000   -13.729382     1.314849     3.944547
    15.500000   -12.222206     1.321386     3.964158
    16.500000   -10.390968     1.312830     3.938490
    17.500000    -8.314407     1.322199     3.966597
    18.500000    -6.040357     1.346044     4.038132
    19.500000    -3.867108     1.343885     4.031655
    20.500000    -1.604404     1.173837     3.521511
    21.500000    -0.115810     0.982279     2.946837
    22.500000     0.926469     0.773218     2.319654
    23.500000     0.621959     0.687138     2.061414
    24.500000     0.442209     0.695523     2.086569
    25.500000     0.185752     0.631721     1.895163
    26.500000     0.008967     0.517936     1.553808
    27.500000    -0.079762     0.492317     1.476951
    28.500000    -0.015869     0.409506     1.228518
    29.500000     0.055183     0.342856     1.028568
    30.500000     0.179994     0.320335     0.961005
    31.500000     0.127545     0.250012     0.750036
    32.500000     0.199689     0.246115     0.738345
    33.500000     0.223344     0.268399     0.805197
    34.500000     0.249381     0.273323     0.819969
    35.500000     0.238221     0.228217     0.684651
    36.500000     0.158857     0.194729     0.584187
    37.500000     0.199364     0.244854     0.734562
    38.500000     0.194550     0.160536     0.481608
    39.500000     0.054286     0.246227     0.738681
    40.500000    -0.114472     0.210001     0.630003
    41.500000    -0.039151     0.119515     0.358545
    42.500000     0.031159     0.060625     0.181875
    43.500000     0.019639     0.073951     0.221853
    44.500000    -0.018749     0.097450     0.292350
    45.500000    -0.022839     0.076349     0.229047
    46.500000     0.039876     0.135594     0.406782
    47.500000    -0.077796     0.049201     0.147603
    48.500000     0.048983     0.092958     0.278874
    49.500000     0.133351     0.152723     0.458169
    50.500000     0.118265     0.135823     0.407469
    51.500000     0.241490     0.196039     0.588117
    52.500000     0.492529     0.226771     0.680313
    53.500000     0.411483     0.214522     0.643566
    54.500000     0.639025     0.325897     0.977691
    55.500000     0.612321     0.321928     0.965784
    56.500000     0.515831     0.242892     0.728676
    57.500000     0.454896     0.240718     0.722154
    58.500000     0.508218     0.321701     0.965103
    59.500000     0.459201     0.255548     0.766644
    60.500000     0.518092     0.326001     0.978003
    61.500000     0.447357     0.302799     0.908397
    62.500000     0.596552     0.344211     1.032633
    63.500000     0.819597     0.337200     1.011600
    64.500000     1.085332     0.353211     1.059633
    65.500000     1.567190     0.446391     1.339173
    66.500000     1.912586     0.438990     1.316970
    67.500000     2.415407     0.543204     1.629612
    68.500000     2.929528     0.603033     1.809099
    69.500000     3.826184     0.758711     2.276133
    70.500000     4.264114     0.848332     2.544996
    71.500000     4.895433     0.980403     2.941209
    72.500000     5.578519     1.143958     3.431874
    73.500000     6.020108     1.277434     3.832302
