            z         mean           se      std_dev
     0.500000   -20.090838     1.098923     3.296769
     1.500000   -20.019204     1.094770     3.284310
     2.500000   -19.841596     1.094954     3.284862
     3.500000   -19.576270     1.095791     3.287373
     4.500000   -19.264072     1.093779     3.281337
     5.500000   -18.949408     1.094996     3.284988
     6.500000   -18.728588     1.083924     3.251772
     7.500000   -18.659722     1.077558     3.232674
     8.500000   -18.699986     1.073872     3.221616
     9.500000   -18.809726     1.079429     3.238287
    10.500000   -18.826898     1.081735     3.245205
    11.500000   -18.648666     1.083214     3.249642
    12.500000   -18.177774     1.090558     3.271674
    13.500000   -17.347452     1.097109     3.291327
    14.500000   -16.084953     1.098040     3.294120
    15.500000   -14.484830     1.103063     3.309189
    16.500000   -12.532263     1.100252     3.300756
    17.500000   -10.368182     1.100810     3.302430
    18.500000    -7.989181     1.095157     3.285471
    19.500000    -5.581820     1.027073     3.081219
    20.500000    -3.098535     1.036738     3.110214
    21.500000    -1.453300     0.979488     2.938464
    22.500000    -0.412114     0.928417     2.785251
    23.500000    -0.083378     0.760808     2.282424
    24.500000    -0.013448     0.719183     2.157549
    25.500000     0.182337     0.584479     1.753437
    26.500000     0.079214     0.456432     1.369296
    27.500000    -0.097247     0.411962     1.235886
    28.500000    -0.326154     0.252322     0.756966
    29.500000    -0.246240     0.364951     1.094853
    30.500000    -0.382749     0.337985     1.013955
    31.500000     0.092452     0.279600     0.838800
    32.500000     0.103234     0.237183     0.711549
    33.500000     0.049422     0.272042     0.816126
    34.500000     0.062234     0.177862     0.533586
    35.500000     0.203546     0.281960     0.845880
    36.500000     0.159113     0.256541     0.769623
    37.500000     0.342388     0.220210     0.660630
    38.500000     0.378718     0.183804     0.551412
    39.500000     0.420849     0.231472     0.694416
    40.500000     0.188287     0.213140     0.639420
    41.500000     0.075433     0.157325     0.471975
    42.500000     0.132167     0.106936     0.320808
    43.500000    -0.148882     0.126541     0.379623
    44.500000     0.124381     0.110399     0.331197
    45.500000     0.037399     0.089496     0.268488
    46.500000     0.000769     0.074155     0.222465
    47.500000    -0.085066     0.120610     0.361830
    48.500000    -0.117549     0.066825     0.200475
    49.500000    -0.206940     0.131795     0.395385
    50.500000    -0.151019     0.121303     0.363909
    51.500000    -0.200813     0.250888     0.752664
    52.500000     0.139909     0.373575     1.120725
    53.500000     0.309784     0.290755     0.872265
    54.500000     0.160837     0.325568     0.976704
    55.500000     0.028886     0.349782     1.049346
    56.500000     0.114309     0.333478     1.000434
    57.500000     0.171476     0.318263     0.954789
    58.500000     0.153116     0.383840     1.151520
    59.500000    -0.008687     0.471701     1.415103
    60.500000     0.179539     0.310898     0.932694
    61.500000     0.170728     0.444403     1.333209
    62.500000     0.026401     0.358601     1.075803
    63.500000     0.152967     0.390832     1.172496
    64.500000     0.164389     0.459261     1.377783
    65.500000     0.442712     0.321181     0.963543
    66.500000     0.837279     0.381348     1.144044
    67.500000     0.926769     0.536464     1.609392
    68.500000     1.413656     0.636083     1.908249
    69.500000     1.809732     0.734462     2.203386
    70.500000     1.915355     0.918793     2.756379
    71.500000     2.265220     1.002949     3.008847
    72.500000     2.794442     0.995957     2.987871
    73.500000     3.085611     1.036260     3.108780
