            z         mean           se      std_dev
     0.500000    19.334157     0.027561     0.082683
     1.500000    19.334157     0.027561     0.082683
     2.500000    19.334157     0.027561     0.082683
     3.500000    19.334157     0.027561     0.082683
     4.500000    19.334157     0.027561     0.082683
     5.500000    19.334157     0.027561     0.082683
     6.500000    19.334157     0.027561     0.082683
     7.500000    19.334157     0.027561     0.082683
     8.500000    19.334157     0.027561     0.082683
     9.500000    19.334157     0.027561     0.082683
    10.500000    19.334157     0.027561     0.082683
    11.500000    19.334157     0.027561     0.082683
    12.500000    19.334157     0.027561     0.082683
    13.500000    19.334157     0.027561     0.082683
    14.500000    19.334157     0.027561     0.082683
    15.500000    19.334157     0.027561     0.082683
    16.500000    19.334157     0.027561     0.082683
    17.500000    19.334157     0.027561     0.082683
    18.500000    16.999338     0.761006     2.283018
    19.500000    13.784674     1.131778     3.395334
    20.500000    10.089015     0.314712     0.944136
    21.500000     7.546252     0.355360     1.066080
    22.500000     5.410182     0.290187     0.870561
    23.500000     3.552105     0.198943     0.596829
    24.500000     1.978407     0.153745     0.461235
    25.500000     0.912879     0.142584     0.427752
    26.500000     0.149749     0.119156     0.357468
    27.500000    -0.413721     0.091684     0.275052
    28.500000    -0.772946     0.061812     0.185436
    29.500000    -0.901742     0.052554     0.157662
    30.500000    -0.866573     0.067364     0.202092
    31.500000    -0.841912     0.051113     0.153339
    32.500000    -0.751942     0.049673     0.149019
    33.500000    -0.588017     0.051815     0.155445
    34.500000    -0.461499     0.043644     0.130932
    35.500000    -0.349160     0.076260     0.228780
    36.500000    -0.343725     0.059531     0.178593
    37.500000    -0.191348     0.080560     0.241680
    38.500000    -0.140000     0.061653     0.184959
    39.500000    -0.090267     0.057627     0.172881
    40.500000    -0.104806     0.040082     0.120246
    41.500000    -0.038739     0.052968     0.158904
    42.500000    -0.093454     0.032947     0.098841
    43.500000    -0.008848     0.028993     0.086979
    44.500000    -0.016553     0.032166     0.096498
    45.500000     0.075599     0.041842     0.125526
    46.500000     0.050030     0.045634     0.136902
    47.500000     0.082774     0.043536     0.130608
    48.500000     0.014595     0.031134     0.093402
    49.500000     0.039403     0.031331     0.093993
    50.500000     0.100207     0.059947     0.179841
    51.500000     0.005399     0.070497     0.211491
    52.500000     0.049473     0.091694     0.275082
    53.500000     0.098140     0.072530     0.217590
    54.500000     0.030520     0.080245     0.240735
    55.500000     0.167198     0.065033     0.195099
    56.500000     0.102599     0.080398     0.241194
    57.500000     0.083235     0.083082     0.249246
    58.500000     0.118503     0.085965     0.257895
    59.500000     0.128877     0.076417     0.229251
    60.500000     0.110071     0.079977     0.239931
    61.500000     0.025523     0.056726     0.170178
    62.500000     0.051707     0.068177     0.204531
    63.500000     0.083904     0.072816     0.218448
    64.500000     0.205474     0.092169     0.276507
    65.500000     0.405998     0.088766     0.266298
    66.500000     0.661109     0.074794     0.224382
    67.500000     1.187071     0.128440     0.385320
    68.500000     1.905397     0.127964     0.383892
    69.500000     2.788017     0.130093     0.390279
    70.500000     4.202691     0.232318     0.696954
    71.500000     5.819846     0.270245     0.810735
    72.500000     8.017255     0.426876     1.280628
    73.500000     9.278467     0.536140     1.608420
    74.500000    12.552564     1.081927     3.245781
    75.500000    16.664788     1.098466     3.295398
    76.500000    18.745043     0.597789     1.793367
