            z         mean           se      std_dev
   -71.500000     0.000004     0.000001     0.000003
   -70.500000     0.000030     0.000006     0.000018
   -69.500000     0.000115     0.000023     0.000069
   -68.500000     0.000391     0.000053     0.000159
   -67.500000     0.000918     0.000102     0.000306
   -66.500000     0.001873     0.000150     0.000450
   -65.500000     0.003139     0.000193     0.000579
   -64.500000     0.004369     0.000201     0.000603
   -63.500000     0.005545     0.000217     0.000651
   -62.500000     0.006318     0.000203     0.000609
   -61.500000     0.006721     0.000198     0.000594
   -60.500000     0.006910     0.000203     0.000609
   -59.500000     0.006960     0.000204     0.000612
   -58.500000     0.007028     0.000196     0.000588
   -57.500000     0.007091     0.000201     0.000603
   -56.500000     0.007126     0.000199     0.000597
   -55.500000     0.007097     0.000216     0.000648
   -54.500000     0.007120     0.000193     0.000579
   -53.500000     0.007176     0.000233     0.000699
   -52.500000     0.007215     0.000205     0.000615
   -51.500000     0.007199     0.000234     0.000702
   -50.500000     0.007250     0.000218     0.000654
   -49.500000     0.007308     0.000223     0.000669
   -48.500000     0.007256     0.000215     0.000645
   -47.500000     0.007259     0.000234     0.000702
   -46.500000     0.007180     0.000225     0.000675
   -45.500000     0.007305     0.000209     0.000627
   -44.500000     0.007300     0.000203     0.000609
   -43.500000     0.007206     0.000191     0.000573
   -42.500000     0.007217     0.000218     0.000654
   -41.500000     0.007247     0.000230     0.000690
   -40.500000     0.007264     0.000224     0.000672
   -39.500000     0.007236     0.000217     0.000651
   -38.500000     0.007270     0.000212     0.000636
   -37.500000     0.007350     0.000198     0.000594
   -36.500000     0.007305     0.000202     0.000606
   -35.500000     0.007353     0.000233     0.000699
   -34.500000     0.007312     0.000197     0.000591
   -33.500000     0.007283     0.000197     0.000591
   -32.500000     0.007277     0.000167     0.000501
   -31.500000     0.007217     0.000201     0.000603
   -30.500000     0.007235     0.000194     0.000582
   -29.500000     0.007184     0.000177     0.000531
   -28.500000     0.007151     0.000162     0.000486
   -27.500000     0.007104     0.000176     0.000528
   -26.500000     0.006900     0.000202     0.000606
   -25.500000     0.006602     0.000192     0.000576
   -24.500000     0.005906     0.000161     0.000483
   -23.500000     0.005186     0.000154     0.000462
   -22.500000     0.004481     0.000152     0.000456
