            z         mean           se      std_dev
     0.500000    19.499591     0.024873     0.074619
     1.500000    19.499591     0.024873     0.074619
     2.500000    19.499591     0.024873     0.074619
     3.500000    19.499591     0.024873     0.074619
     4.500000    19.499591     0.024873     0.074619
     5.500000    19.499591     0.024873     0.074619
     6.500000    19.499591     0.024873     0.074619
     7.500000    19.266443     0.241197     0.723591
     8.500000    18.755494     0.532379     1.597137
     9.500000    17.856906     0.850434     2.551302
    10.500000    16.417675     1.305903     3.917709
    11.500000    15.320812     1.511216     4.533648
    12.500000    13.195065     1.613562     4.840686
    13.500000    10.586388     1.047470     3.142410
    14.500000     8.312748     0.687430     2.062290
    15.500000     7.627393     0.694741     2.084223
    16.500000     7.819346     0.566795     1.700385
    17.500000     7.863222     0.491692     1.475076
    18.500000     7.758117     0.475728     1.427184
    19.500000     7.153580     0.378759     1.136277
    20.500000     6.510880     0.232504     0.697512
    21.500000     5.592362     0.180041     0.540123
    22.500000     4.518711     0.093221     0.279663
    23.500000     3.472910     0.063396     0.190188
    24.500000     2.494283     0.102308     0.306924
    25.500000     1.864703     0.085919     0.257757
    26.500000     1.273356     0.074214     0.222642
    27.500000     0.861809     0.070620     0.211860
    28.500000     0.494584     0.067835     0.203505
    29.500000     0.209441     0.046585     0.139755
    30.500000     0.099463     0.060849     0.182547
    31.500000     0.017619     0.059478     0.178434
    32.500000    -0.032400     0.061984     0.185952
    33.500000    -0.025841     0.049603     0.148809
    34.500000     0.009504     0.060370     0.181110
    35.500000    -0.007118     0.053132     0.159396
    36.500000     0.000479     0.034873     0.104619
    37.500000     0.011754     0.035593     0.106779
    38.500000     0.011669     0.033651     0.100953
    39.500000     0.021388     0.036334     0.109002
    40.500000     0.012376     0.021755     0.065265
    41.500000     0.013904     0.022776     0.068328
    42.500000     0.029714     0.014809     0.044427
    43.500000     0.036519     0.022035     0.066105
    44.500000     0.033146     0.019475     0.058425
    45.500000    -0.034519     0.019915     0.059745
    46.500000    -0.004608     0.017757     0.053271
    47.500000    -0.029094     0.023921     0.071763
    48.500000    -0.032882     0.021287     0.063861
    49.500000    -0.024555     0.037888     0.113664
    50.500000    -0.019134     0.042672     0.128016
    51.500000    -0.039050     0.042573     0.127719
    52.500000    -0.030533     0.052079     0.156237
    53.500000    -0.041861     0.050192     0.150576
    54.500000    -0.016464     0.054683     0.164049
    55.500000    -0.055257     0.053030     0.159090
    56.500000    -0.072426     0.052752     0.158256
    57.500000    -0.098177     0.053119     0.159357
    58.500000    -0.065331     0.055835     0.167505
    59.500000    -0.102554     0.063066     0.189198
    60.500000    -0.092613     0.074634     0.223902
    61.500000    -0.082360     0.068698     0.206094
    62.500000    -0.044183     0.075968     0.227904
    63.500000     0.063121     0.076986     0.230958
    64.500000     0.181212     0.081134     0.243402
    65.500000     0.404497     0.105137     0.315411
    66.500000     0.772781     0.119162     0.357486
    67.500000     1.255319     0.140799     0.422397
    68.500000     1.823086     0.135093     0.405279
    69.500000     2.645237     0.159821     0.479463
    70.500000     3.688173     0.198574     0.595722
    71.500000     5.086735     0.260412     0.781236
    72.500000     7.055508     0.276601     0.829803
    73.500000     9.464346     0.424912     1.274736
    74.500000    12.606632     0.560751     1.682253
    75.500000    15.465120     1.222760     3.668280
    76.500000    17.945856     1.067133     3.201399
    77.500000    18.580969     0.925793     2.777379
    78.500000    19.141005     0.366229     1.098687
