            z         mean           se      std_dev
     0.500000     3.032573     0.264003     0.792009
     1.500000     3.037590     0.270905     0.812715
     2.500000     2.981741     0.254569     0.763707
     3.500000     3.017454     0.251138     0.753414
     4.500000     2.886221     0.238716     0.716148
     5.500000     2.519732     0.251381     0.754143
     6.500000     1.615085     0.262040     0.786120
     7.500000     0.351557     0.243160     0.729480
     8.500000    -1.071956     0.231024     0.693072
     9.500000    -2.332829     0.210396     0.631188
    10.500000    -3.324797     0.211782     0.635346
    11.500000    -3.962008     0.209500     0.628500
    12.500000    -4.217539     0.203567     0.610701
    13.500000    -4.093703     0.190429     0.571287
    14.500000    -3.633617     0.181713     0.545139
    15.500000    -2.850566     0.177366     0.532098
    16.500000    -1.764023     0.163745     0.491235
    17.500000    -0.561797     0.149533     0.448599
    18.500000     0.749228     0.146865     0.440595
    19.500000     1.908021     0.170584     0.511752
    20.500000     2.622286     0.153625     0.460875
    21.500000     2.661979     0.126522     0.379566
    22.500000     2.213647     0.100886     0.302658
    23.500000     1.577253     0.089175     0.267525
    24.500000     0.983017     0.080951     0.242853
    25.500000     0.524919     0.079256     0.237768
    26.500000     0.208948     0.077412     0.232236
    27.500000     0.031136     0.064158     0.192474
    28.500000    -0.078292     0.068071     0.204213
    29.500000    -0.100470     0.055788     0.167364
    30.500000    -0.112856     0.052103     0.156309
    31.500000    -0.092838     0.045492     0.136476
    32.500000    -0.054466     0.044257     0.132771
    33.500000    -0.048239     0.043048     0.129144
    34.500000    -0.025285     0.038722     0.116166
    35.500000    -0.021311     0.032268     0.096804
    36.500000    -0.010235     0.023875     0.071625
    37.500000     0.002251     0.034276     0.102828
    38.500000    -0.000856     0.019616     0.058848
    39.500000     0.001718     0.017035     0.051105
    40.500000    -0.008606     0.019899     0.059697
    41.500000     0.001619     0.009904     0.029712
    42.500000     0.021877     0.014562     0.043686
    43.500000    -0.023412     0.009445     0.028335
    44.500000     0.005261     0.016983     0.050949
    45.500000     0.007154     0.006174     0.018522
    46.500000    -0.006885     0.011978     0.035934
    47.500000     0.014021     0.013023     0.039069
    48.500000    -0.002764     0.016182     0.048546
    49.500000    -0.008265     0.020814     0.062442
    50.500000     0.014210     0.027591     0.082773
    51.500000     0.022515     0.034220     0.102660
    52.500000     0.010165     0.031530     0.094590
    53.500000     0.007253     0.032624     0.097872
    54.500000     0.030481     0.036461     0.109383
    55.500000     0.046338     0.040356     0.121068
    56.500000     0.017745     0.039741     0.119223
    57.500000     0.020591     0.037671     0.113013
    58.500000     0.020214     0.043717     0.131151
    59.500000     0.071090     0.044220     0.132660
    60.500000     0.172395     0.053567     0.160701
    61.500000     0.384468     0.076100     0.228300
    62.500000     0.680734     0.090938     0.272814
    63.500000     1.118652     0.112060     0.336180
    64.500000     1.700662     0.146531     0.439593
    65.500000     2.486825     0.169158     0.507474
    66.500000     3.530809     0.241615     0.724845
    67.500000     4.904777     0.327155     0.981465
    68.500000     6.620251     0.396847     1.190541
    69.500000     8.927666     0.516464     1.549392
    70.500000     9.914661     0.492115     1.476345
    71.500000    13.472669     0.580338     1.741014
    72.500000    16.569769     0.405432     1.216296
    73.500000    17.770274     0.158746     0.476238
