            z         mean           se      std_dev
   -69.500000     0.000003     0.000002     0.000006
   -68.500000     0.000002     0.000001     0.000003
   -67.500000     0.000024     0.000009     0.000027
   -66.500000     0.000095     0.000032     0.000096
   -65.500000     0.000204     0.000048     0.000144
   -64.500000     0.000446     0.000091     0.000273
   -63.500000     0.000760     0.000121     0.000363
   -62.500000     0.001123     0.000167     0.000501
   -61.500000     0.001298     0.000184     0.000552
   -60.500000     0.001496     0.000179     0.000537
   -59.500000     0.001602     0.000170     0.000510
   -58.500000     0.001664     0.000177     0.000531
   -57.500000     0.001604     0.000164     0.000492
   -56.500000     0.001588     0.000178     0.000534
   -55.500000     0.001584     0.000166     0.000498
   -54.500000     0.001649     0.000167     0.000501
   -53.500000     0.001653     0.000178     0.000534
   -52.500000     0.001536     0.000143     0.000429
   -51.500000     0.001597     0.000132     0.000396
   -50.500000     0.001591     0.000144     0.000432
   -49.500000     0.001604     0.000119     0.000357
   -48.500000     0.001617     0.000122     0.000366
   -47.500000     0.001565     0.000162     0.000486
   -46.500000     0.001709     0.000153     0.000459
   -45.500000     0.001644     0.000131     0.000393
   -44.500000     0.001708     0.000169     0.000507
   -43.500000     0.001691     0.000157     0.000471
   -42.500000     0.001680     0.000208     0.000624
   -41.500000     0.001641     0.000171     0.000513
   -40.500000     0.001636     0.000170     0.000510
   -39.500000     0.001677     0.000195     0.000585
   -38.500000     0.001650     0.000221     0.000663
   -37.500000     0.001601     0.000163     0.000489
   -36.500000     0.001618     0.000176     0.000528
   -35.500000     0.001660     0.000185     0.000555
   -34.500000     0.001609     0.000161     0.000483
   -33.500000     0.001561     0.000137     0.000411
   -32.500000     0.001536     0.000159     0.000477
   -31.500000     0.001522     0.000136     0.000408
   -30.500000     0.001465     0.000142     0.000426
   -29.500000     0.001375     0.000140     0.000420
   -28.500000     0.001399     0.000151     0.000453
   -27.500000     0.001358     0.000130     0.000390
   -26.500000     0.001236     0.000121     0.000363
   -25.500000     0.001113     0.000110     0.000330
   -24.500000     0.000923     0.000083     0.000249
   -23.500000     0.000844     0.000065     0.000195
   -22.500000     0.000911     0.000082     0.000246
   -21.500000     0.001221     0.000057     0.000171
   -20.500000     0.001979     0.000135     0.000405
   -19.500000     0.003475     0.000277     0.000831
   -18.500000     0.006741     0.000455     0.001365
   -17.500000     0.012652     0.001008     0.003024
   -16.500000     0.022685     0.001851     0.005553
   -15.500000     0.037241     0.002771     0.008313
   -14.500000     0.052436     0.003541     0.010623
   -13.500000     0.065249     0.003900     0.011700
   -12.500000     0.070818     0.003982     0.011946
   -11.500000     0.066248     0.003489     0.010467
   -10.500000     0.053353     0.002783     0.008349
    -9.500000     0.038335     0.002040     0.006120
    -8.500000     0.024661     0.001544     0.004632
    -7.500000     0.014145     0.001023     0.003069
    -6.500000     0.007435     0.000664     0.001992
    -5.500000     0.003635     0.000318     0.000954
    -4.500000     0.001876     0.000174     0.000522
    -3.500000     0.001204     0.000168     0.000504
    -2.500000     0.001038     0.000225     0.000675
    -1.500000     0.000943     0.000194     0.000582
    -0.500000     0.000989     0.000212     0.000636
     0.500000     0.001062     0.000243     0.000729
     1.500000     0.001044     0.000259     0.000777
     2.500000     0.000972     0.000211     0.000633
     3.500000     0.001164     0.000249     0.000747
     4.500000     0.001699     0.000309     0.000927
     5.500000     0.003228     0.000469     0.001407
     6.500000     0.006029     0.000585     0.001755
     7.500000     0.011236     0.000864     0.002592
     8.500000     0.019701     0.001518     0.004554
     9.500000     0.031627     0.002528     0.007584
    10.500000     0.043691     0.003326     0.009978
    11.500000     0.051870     0.003705     0.011115
    12.500000     0.053634     0.003887     0.011661
    13.500000     0.048166     0.003382     0.010146
    14.500000     0.038012     0.002909     0.008727
    15.500000     0.026358     0.002020     0.006060
    16.500000     0.016865     0.001208     0.003624
    17.500000     0.009813     0.000659     0.001977
    18.500000     0.005321     0.000442     0.001326
    19.500000     0.002862     0.000333     0.000999
    20.500000     0.001640     0.000181     0.000543
    21.500000     0.001019     0.000140     0.000420
    22.500000     0.000892     0.000116     0.000348
    23.500000     0.000930     0.000124     0.000372
