#Coor		Free	+/-		Prob		+/-
-37.810000	nan	0	nan	0
-37.430000	nan	0	nan	0
-37.050000	nan	0	nan	0
-36.670000	nan	0	nan	0
-36.290000	nan	0	nan	0
-35.910000	nan	0	nan	0
-35.530000	nan	0	nan	0
-35.150000	nan	0	nan	0
-34.770000	nan	0	nan	0
-34.390000	nan	0	nan	0
-34.010000	nan	0	nan	0
-33.630000	nan	0	nan	0
-33.250000	nan	0	nan	0
-32.870000	nan	0	nan	0
-32.490000	nan	0	nan	0
-32.110000	nan	0	nan	0
-31.730000	nan	0	nan	0
-31.350000	nan	0	nan	0
-30.970000	nan	0	nan	0
-30.590000	nan	0	nan	0
-30.210000	nan	0	nan	0
-29.830000	nan	0	nan	0
-29.450000	nan	0	nan	0
-29.070000	nan	0	nan	0
-28.690000	nan	0	nan	0
-28.310000	nan	0	nan	0
-27.930000	nan	0	nan	0
-27.550000	nan	0	nan	0
-27.170000	nan	0	nan	0
-26.790000	nan	0	nan	0
-26.410000	nan	0	nan	0
-26.030000	nan	0	nan	0
-25.650000	nan	0	nan	0
-25.270000	nan	0	nan	0
-24.890000	nan	0	nan	0
-24.510000	nan	0	nan	0
-24.130000	nan	0	nan	0
-23.750000	nan	0	nan	0
-23.370000	nan	0	nan	0
-22.990000	nan	0	nan	0
-22.610000	nan	0	nan	0
-22.230000	nan	0	nan	0
-21.850000	nan	0	nan	0
-21.470000	nan	0	nan	0
-21.090000	nan	0	nan	0
-20.710000	nan	0	nan	0
-20.330000	nan	0	nan	0
-19.950000	nan	0	nan	0
-19.570000	nan	0	nan	0
-19.190000	nan	0	nan	0
-18.810000	nan	0	nan	0
-18.430000	nan	0	nan	0
-18.050000	nan	0	nan	0
-17.670000	nan	0	nan	0
-17.290000	nan	0	nan	0
-16.910000	nan	0	nan	0
-16.530000	nan	0	nan	0
-16.150000	nan	0	nan	0
-15.770000	nan	0	nan	0
-15.390000	nan	0	nan	0
-15.010000	nan	0	nan	0
-14.630000	nan	0	nan	0
-14.250000	nan	0	nan	0
-13.870000	nan	0	nan	0
-13.490000	nan	0	nan	0
-13.110000	nan	0	nan	0
-12.730000	nan	0	nan	0
-12.350000	nan	0	nan	0
-11.970000	nan	0	nan	0
-11.590000	nan	0	nan	0
-11.210000	nan	0	nan	0
-10.830000	nan	0	nan	0
-10.450000	nan	0	nan	0
-10.070000	nan	0	nan	0
-9.690000	nan	0	nan	0
-9.310000	nan	0	nan	0
-8.930000	nan	0	nan	0
-8.550000	nan	0	nan	0
-8.170000	nan	0	nan	0
-7.790000	nan	0	nan	0
-7.410000	nan	0	nan	0
-7.030000	nan	0	nan	0
-6.650000	nan	0	nan	0
-6.270000	nan	0	nan	0
-5.890000	nan	0	nan	0
-5.510000	nan	0	nan	0
-5.130000	nan	0	nan	0
-4.750000	nan	0	nan	0
-4.370000	nan	0	nan	0
-3.990000	nan	0	nan	0
-3.610000	nan	0	nan	0
-3.230000	nan	0	nan	0
-2.850000	nan	0	nan	0
-2.470000	nan	0	nan	0
-2.090000	nan	0	nan	0
-1.710000	nan	0	nan	0
-1.330000	2.094718	0	7.459664e+00	0
-0.950000	3.459541	0	7.740999e-01	0
-0.570000	3.583141	0	6.305096e-01	0
-0.190000	3.725904	0	4.974759e-01	0
0.190000	3.717221	0	5.046979e-01	0
0.570000	3.564663	0	6.501495e-01	0
0.950000	3.675335	0	5.410379e-01	0
1.330000	3.582433	0	6.312512e-01	0
1.710000	3.593233	0	6.200354e-01	0
2.090000	3.651407	0	5.629604e-01	0
2.470000	3.488957	0	7.372087e-01	0
2.850000	3.526847	0	6.922692e-01	0
3.230000	3.298200	0	1.011836e+00	0
3.610000	2.950245	0	1.802838e+00	0
3.990000	2.755595	0	2.490478e+00	0
4.370000	2.440237	0	4.203671e+00	0
4.750000	2.105894	0	7.322547e+00	0
5.130000	1.962330	0	9.293074e+00	0
5.510000	1.625842	0	1.624573e+01	0
5.890000	1.545742	0	1.855598e+01	0
6.270000	1.347683	0	2.577913e+01	0
6.650000	1.101014	0	3.882354e+01	0
7.030000	0.985327	0	4.704312e+01	0
7.410000	0.764332	0	6.789134e+01	0
7.790000	0.718133	0	7.330269e+01	0
8.170000	0.628361	0	8.508214e+01	0
8.550000	0.411256	0	1.219980e+02	0
8.930000	0.383315	0	1.277896e+02	0
9.310000	0.252734	0	1.587206e+02	0
9.690000	0.119102	0	1.981395e+02	0
10.070000	0.122588	0	1.969962e+02	0
10.450000	0.000000	0	2.414534e+02	0
10.830000	0.107273	0	2.020684e+02	0
11.210000	0.126065	0	1.958624e+02	0
11.590000	0.076585	0	2.126286e+02	0
11.970000	0.164359	0	1.837995e+02	0
12.350000	0.125501	0	1.960457e+02	0
12.730000	0.143180	0	1.903763e+02	0
13.110000	0.197077	0	1.740834e+02	0
13.490000	0.171224	0	1.817168e+02	0
13.870000	0.326877	0	1.403403e+02	0
14.250000	0.364875	0	1.317616e+02	0
14.630000	0.439089	0	1.164896e+02	0
15.010000	0.619380	0	8.636005e+01	0
15.390000	0.642635	0	8.308982e+01	0
15.770000	0.926775	0	5.184502e+01	0
16.150000	1.080835	0	4.014605e+01	0
16.530000	1.226294	0	3.153402e+01	0
16.910000	1.495788	0	2.016028e+01	0
17.290000	1.580232	0	1.752345e+01	0
17.670000	1.778151	0	1.261644e+01	0
18.050000	2.012718	0	8.547399e+00	0
18.430000	2.083265	0	7.602841e+00	0
18.810000	2.365500	0	4.758917e+00	0
19.190000	2.534546	0	3.594515e+00	0
19.570000	2.691281	0	2.771071e+00	0
19.950000	3.061039	0	1.499972e+00	0
20.330000	3.211819	0	1.167842e+00	0
20.710000	3.524438	0	6.950434e-01	0
21.090000	3.759368	0	4.705952e-01	0
21.470000	3.832035	0	4.171197e-01	0
21.850000	4.040654	0	2.950285e-01	0
22.230000	4.063568	0	2.840173e-01	0
22.610000	4.061077	0	2.851939e-01	0
22.990000	4.148450	0	2.466901e-01	0
23.370000	4.074717	0	2.788095e-01	0
23.750000	4.102982	0	2.660299e-01	0
24.130000	4.097881	0	2.682921e-01	0
24.510000	4.002287	0	3.144294e-01	0
24.890000	4.077327	0	2.776038e-01	0
25.270000	3.990054	0	3.208799e-01	0
25.650000	3.936054	0	3.509712e-01	0
26.030000	3.976153	0	3.283702e-01	0
26.410000	3.856774	0	4.003371e-01	0
26.790000	3.945043	0	3.457730e-01	0
27.170000	3.974700	0	3.291632e-01	0
27.550000	3.890152	0	3.787592e-01	0
27.930000	3.997281	0	3.170529e-01	0
28.310000	3.972501	0	3.303670e-01	0
28.690000	4.015825	0	3.074424e-01	0
29.070000	4.077905	0	2.773379e-01	0
29.450000	4.004184	0	3.134409e-01	0
29.830000	4.117884	0	2.595301e-01	0
30.210000	4.107193	0	2.641768e-01	0
30.590000	4.010942	0	3.099443e-01	0
30.970000	4.123521	0	2.571128e-01	0
31.350000	4.061155	0	2.851570e-01	0
31.730000	4.147866	0	2.469296e-01	0
32.110000	4.172048	0	2.372137e-01	0
32.490000	4.101150	0	2.668401e-01	0
32.870000	4.230260	0	2.153645e-01	0
33.250000	4.195399	0	2.281947e-01	0
33.630000	4.131388	0	2.537771e-01	0
34.010000	4.211882	0	2.220357e-01	0
34.390000	4.140954	0	2.497792e-01	0
34.770000	4.243087	0	2.108274e-01	0
35.150000	4.247532	0	2.092775e-01	0
35.530000	4.165801	0	2.396863e-01	0
35.910000	4.319610	0	1.856780e-01	0
36.290000	4.247544	0	2.092731e-01	0
36.670000	4.210815	0	2.224293e-01	0
37.050000	4.281383	0	1.978421e-01	0
37.430000	4.190067	0	2.302233e-01	0
37.810000	3.958886	0	3.379182e-01	0
