            z         mean           se      std_dev
   -71.500000     0.000002     0.000001     0.000003
   -70.500000     0.000015     0.000006     0.000018
   -69.500000     0.000066     0.000016     0.000048
   -68.500000     0.000243     0.000045     0.000135
   -67.500000     0.000643     0.000088     0.000264
   -66.500000     0.001450     0.000167     0.000501
   -65.500000     0.002727     0.000218     0.000654
   -64.500000     0.004424     0.000247     0.000741
   -63.500000     0.006067     0.000158     0.000474
   -62.500000     0.007385     0.000149     0.000447
   -61.500000     0.008127     0.000149     0.000447
   -60.500000     0.008585     0.000135     0.000405
   -59.500000     0.008709     0.000164     0.000492
   -58.500000     0.008874     0.000132     0.000396
   -57.500000     0.008942     0.000151     0.000453
   -56.500000     0.009003     0.000127     0.000381
   -55.500000     0.009081     0.000112     0.000336
   -54.500000     0.009092     0.000142     0.000426
   -53.500000     0.009084     0.000167     0.000501
   -52.500000     0.009004     0.000124     0.000372
   -51.500000     0.008904     0.000091     0.000273
   -50.500000     0.008957     0.000121     0.000363
   -49.500000     0.009000     0.000139     0.000417
   -48.500000     0.009040     0.000159     0.000477
   -47.500000     0.009030     0.000171     0.000513
   -46.500000     0.008976     0.000157     0.000471
   -45.500000     0.009094     0.000161     0.000483
   -44.500000     0.008912     0.000178     0.000534
   -43.500000     0.008863     0.000175     0.000525
   -42.500000     0.008719     0.000199     0.000597
   -41.500000     0.008850     0.000159     0.000477
   -40.500000     0.008735     0.000167     0.000501
   -39.500000     0.008620     0.000148     0.000444
   -38.500000     0.008613     0.000172     0.000516
   -37.500000     0.008469     0.000211     0.000633
   -36.500000     0.008436     0.000221     0.000663
   -35.500000     0.008320     0.000183     0.000549
   -34.500000     0.008075     0.000183     0.000549
   -33.500000     0.007794     0.000167     0.000501
   -32.500000     0.007538     0.000163     0.000489
   -31.500000     0.007195     0.000172     0.000516
   -30.500000     0.006845     0.000211     0.000633
   -29.500000     0.006272     0.000208     0.000624
   -28.500000     0.005637     0.000183     0.000549
   -27.500000     0.004849     0.000200     0.000600
   -26.500000     0.004153     0.000150     0.000450
   -25.500000     0.003425     0.000142     0.000426
   -24.500000     0.003002     0.000159     0.000477
   -23.500000     0.002656     0.000153     0.000459
   -22.500000     0.002342     0.000104     0.000312
   -21.500000     0.002331     0.000085     0.000255
   -20.500000     0.002704     0.000108     0.000324
   -19.500000     0.003810     0.000175     0.000525
   -18.500000     0.006508     0.000357     0.001071
   -17.500000     0.011398     0.000605     0.001815
   -16.500000     0.017681     0.000837     0.002511
   -15.500000     0.023945     0.001089     0.003267
   -14.500000     0.025981     0.001178     0.003534
   -13.500000     0.023055     0.000946     0.002838
   -12.500000     0.016604     0.000832     0.002496
   -11.500000     0.009590     0.000538     0.001614
   -10.500000     0.004428     0.000305     0.000915
    -9.500000     0.001521     0.000081     0.000243
    -8.500000     0.000407     0.000031     0.000093
    -7.500000     0.000095     0.000018     0.000054
    -6.500000     0.000021     0.000008     0.000024
    -5.500000     0.000003     0.000002     0.000006
    -4.500000     0.000000     0.000000     0.000000
    -3.500000     0.000000     0.000000     0.000000
    -2.500000     0.000000     0.000000     0.000000
    -1.500000     0.000000     0.000000     0.000000
    -0.500000     0.000000     0.000000     0.000000
     0.500000     0.000000     0.000000     0.000000
     1.500000     0.000000     0.000000     0.000000
     2.500000     0.000000     0.000000     0.000000
     3.500000     0.000000     0.000000     0.000000
     4.500000     0.000002     0.000002     0.000006
     5.500000     0.000011     0.000009     0.000027
     6.500000     0.000037     0.000018     0.000054
     7.500000     0.000114     0.000035     0.000105
     8.500000     0.000424     0.000042     0.000126
     9.500000     0.001583     0.000108     0.000324
    10.500000     0.004324     0.000231     0.000693
    11.500000     0.009554     0.000444     0.001332
    12.500000     0.017109     0.000851     0.002553
    13.500000     0.024160     0.001149     0.003447
    14.500000     0.027237     0.001228     0.003684
    15.500000     0.024659     0.001144     0.003432
    16.500000     0.018168     0.000840     0.002520
    17.500000     0.011487     0.000523     0.001569
    18.500000     0.006711     0.000318     0.000954
    19.500000     0.003939     0.000183     0.000549
    20.500000     0.002701     0.000145     0.000435
    21.500000     0.002217     0.000138     0.000414
    22.500000     0.002288     0.000126     0.000378
    23.500000     0.002493     0.000113     0.000339
    24.500000     0.002850     0.000102     0.000306
    25.500000     0.003320     0.000065     0.000195
    26.500000     0.003923     0.000059     0.000177
    27.500000     0.004634     0.000097     0.000291
    28.500000     0.005380     0.000108     0.000324
    29.500000     0.006074     0.000096     0.000288
    30.500000     0.006655     0.000125     0.000375
    31.500000     0.007088     0.000136     0.000408
    32.500000     0.007532     0.000144     0.000432
    33.500000     0.007765     0.000154     0.000462
    34.500000     0.008025     0.000144     0.000432
    35.500000     0.008130     0.000165     0.000495
    36.500000     0.008207     0.000141     0.000423
    37.500000     0.008423     0.000166     0.000498
    38.500000     0.008441     0.000191     0.000573
    39.500000     0.008547     0.000181     0.000543
    40.500000     0.008636     0.000194     0.000582
    41.500000     0.008741     0.000191     0.000573
    42.500000     0.008803     0.000178     0.000534
    43.500000     0.008758     0.000179     0.000537
    44.500000     0.008777     0.000197     0.000591
    45.500000     0.008752     0.000192     0.000576
    46.500000     0.008843     0.000181     0.000543
    47.500000     0.008837     0.000202     0.000606
    48.500000     0.008876     0.000220     0.000660
    49.500000     0.008773     0.000201     0.000603
    50.500000     0.008787     0.000202     0.000606
    51.500000     0.008777     0.000200     0.000600
    52.500000     0.008758     0.000192     0.000576
    53.500000     0.008849     0.000187     0.000561
    54.500000     0.008788     0.000175     0.000525
    55.500000     0.008870     0.000168     0.000504
    56.500000     0.008965     0.000115     0.000345
    57.500000     0.009044     0.000125     0.000375
    58.500000     0.009028     0.000101     0.000303
    59.500000     0.009177     0.000103     0.000309
    60.500000     0.009086     0.000114     0.000342
    61.500000     0.008977     0.000091     0.000273
    62.500000     0.009058     0.000110     0.000330
    63.500000     0.008796     0.000131     0.000393
    64.500000     0.008779     0.000149     0.000447
    65.500000     0.008336     0.000136     0.000408
    66.500000     0.007642     0.000164     0.000492
    67.500000     0.006433     0.000211     0.000633
    68.500000     0.004843     0.000227     0.000681
    69.500000     0.003098     0.000193     0.000579
    70.500000     0.001713     0.000179     0.000537
    71.500000     0.000818     0.000112     0.000336
    72.500000     0.000324     0.000058     0.000174
    73.500000     0.000095     0.000020     0.000060
    74.500000     0.000024     0.000009     0.000027
    75.500000     0.000004     0.000002     0.000006
    76.500000     0.000000     0.000000     0.000000
