# PMF for analog 'scc', block 'block2' (ALC-2007 two-leaflet averaging, 0.38 A bins)
# columns: |z|(A)   PMF(kcal/mol)   SE(kcal/mol)   n_leaflets
# zeroed on |z| >= 35 A; SE = std/sqrt(n)
# leaflet estimates: solute 1 (+z) and mirrored solute 2 (-z)
# diagnostic only -- final uncertainty comes from block-to-block spread
   0.190     -1.79448      0.05116    2
   0.570     -1.89328      0.01103    2
   0.950     -1.79793      0.02634    2
   1.330     -1.86676      0.00331    2
   1.710     -1.81485      0.02875    2
   2.090     -1.76183      0.02695    2
   2.470     -1.83014      0.05988    2
   2.850     -1.72963      0.08455    2
   3.230     -1.72536      0.06528    2
   3.610     -1.76790      0.07477    2
   3.990     -1.65515      0.08822    2
   4.370     -1.73249      0.10997    2
   4.750     -1.62073      0.10677    2
   5.130     -1.59007      0.05405    2
   5.510     -1.68364      0.04667    2
   5.890     -1.57499      0.03750    2
   6.270     -1.61946      0.01579    2
   6.650     -1.68115      0.04403    2
   7.030     -1.61376      0.06410    2
   7.410     -1.71866      0.04311    2
   7.790     -1.64427      0.01315    2
   8.170     -1.66204      0.00584    2
   8.550     -1.80226      0.00562    2
   8.930     -1.77364      0.00192    2
   9.310     -1.86690      0.01102    2
   9.690     -1.90880      0.00640    2
  10.070     -1.90044      0.03872    2
  10.450     -2.02159      0.04254    2
  10.830     -1.94676      0.04196    2
  11.210     -1.98874      0.02077    2
  11.590     -2.09113      0.02079    2
  11.970     -1.98299      0.03723    2
  12.350     -2.02807      0.01095    2
  12.730     -1.90540      0.02830    2
  13.110     -1.86055      0.04792    2
  13.490     -1.92463      0.01048    2
  13.870     -1.77359      0.03538    2
  14.250     -1.77337      0.01222    2
  14.630     -1.70859      0.02699    2
  15.010     -1.54023      0.03976    2
  15.390     -1.54865      0.03794    2
  15.770     -1.29869      0.01690    2
  16.150     -1.19649      0.00771    2
  16.530     -1.16494      0.02744    2
  16.910     -0.91587      0.07091    2
  17.290     -0.85889      0.07113    2
  17.670     -0.64760      0.09986    2
  18.050     -0.47820      0.10382    2
  18.430     -0.46492      0.10587    2
  18.810     -0.24132      0.10208    2
  19.190     -0.14554      0.08583    2
  19.570     -0.11016      0.06674    2
  19.950      0.09249      0.02903    2
  20.330      0.11870      0.00243    2
  20.710      0.23324      0.00285    2
  21.090      0.30548      0.01554    2
  21.470      0.23352      0.01842    2
  21.850      0.36402      0.00988    2
  22.230      0.34445      0.03030    2
  22.610      0.25998      0.00048    2
  22.990      0.31326      0.01418    2
  23.370      0.16353      0.01792    2
  23.750      0.13998      0.01774    2
  24.130      0.12895      0.00687    2
  24.510     -0.02260      0.03302    2
  24.890      0.05078      0.04280    2
  25.270     -0.00710      0.04167    2
  25.650     -0.09230      0.03806    2
  26.030     -0.04085      0.00137    2
  26.410     -0.11160      0.00743    2
  26.790      0.00450      0.01327    2
  27.170     -0.00151      0.00221    2
  27.550     -0.14385      0.02138    2
  27.930     -0.03916      0.05536    2
  28.310     -0.10163      0.05545    2
  28.690     -0.06846      0.03957    2
  29.070     -0.00179      0.04260    2
  29.450     -0.10325      0.09343    2
  29.830      0.04800      0.07423    2
  30.210      0.03383      0.09427    2
  30.590     -0.06292      0.09163    2
  30.970      0.04855      0.08808    2
  31.350     -0.03923      0.07551    2
  31.730     -0.02555      0.04666    2
  32.110      0.02392      0.02424    2
  32.490     -0.07638      0.02283    2
  32.870      0.09307      0.04819    2
  33.250      0.03921      0.05622    2
  33.630     -0.06462      0.01383    2
  34.010      0.02220      0.00799    2
  34.390     -0.03026      0.00760    2
  34.770      0.04622      0.00610    2
  35.150      0.07225      0.00327    2
  35.530     -0.03109      0.00172    2
  35.910      0.09436      0.00281    2
  36.290      0.02064      0.00297    2
  36.670     -0.00156      0.01680    2
  37.050      0.06807      0.01844    2
  37.430     -0.04098      0.01134    2
  37.810     -0.18169      0.04578    2
