x	y1_raw	y1_norm	PMF_y1	y2_raw	y2_norm	PMF_y2	y3_raw	y3_norm	PMF_y3	y4_raw	y4_norm	PMF_y4	y5_raw	y5_norm	PMF_y5	y6_raw	y6_norm	PMF_y6
0.500000	0.079900	0.134381	-18.976136	0.080230	0.136795	-17.810854	0.080250	0.135486	-24.521111	0.080200	0.136732	-24.544690	0.080440	0.136030	-16.325120	0.080190	0.136542	-18.092156
1.500000	0.076410	0.128511	-18.861035	0.076290	0.130077	-17.681080	0.076180	0.128615	-24.386977	0.076360	0.130185	-24.418243	0.075990	0.128505	-16.178455	0.075970	0.129357	-17.952834
2.500000	0.069010	0.116065	-18.598523	0.069000	0.117647	-17.422245	0.068600	0.115818	-24.116877	0.068790	0.117279	-24.149189	0.068340	0.115568	-15.905005	0.068900	0.117319	-17.701094
3.500000	0.059550	0.100155	-18.218568	0.059030	0.100648	-17.020060	0.059130	0.099829	-23.734038	0.059520	0.101475	-23.776164	0.058750	0.099351	-15.515337	0.059290	0.100955	-17.313973
4.500000	0.050040	0.084160	-17.770177	0.048850	0.083291	-16.532245	0.049290	0.083217	-23.264970	0.049830	0.084954	-23.318232	0.049120	0.083066	-15.053980	0.049350	0.084030	-16.841075
5.500000	0.041520	0.069831	-17.289185	0.040510	0.069071	-16.049816	0.040880	0.069018	-22.782864	0.041530	0.070804	-22.848699	0.041060	0.069436	-14.592100	0.040640	0.069199	-16.340660
6.500000	0.035270	0.059319	-16.868777	0.034550	0.058909	-15.639720	0.034830	0.058804	-22.370137	0.035350	0.060268	-22.433507	0.035030	0.059238	-14.182806	0.034560	0.058847	-15.923053
7.500000	0.031350	0.052726	-16.565173	0.030590	0.052157	-15.326025	0.031140	0.052574	-22.081563	0.031260	0.053295	-22.116656	0.030720	0.051950	-13.844485	0.030430	0.051814	-15.595099
8.500000	0.029000	0.048774	-16.364390	0.028160	0.048014	-15.112740	0.028930	0.048843	-21.891872	0.028770	0.049050	-21.902763	0.028270	0.047807	-13.630319	0.028260	0.048119	-15.404462
9.500000	0.027430	0.046133	-16.220970	0.026360	0.044945	-14.942531	0.027280	0.046057	-21.740549	0.026320	0.044873	-21.673418	0.026610	0.044999	-13.474387	0.026560	0.045225	-15.244595
10.500000	0.025240	0.042450	-16.006565	0.024310	0.041449	-14.733918	0.025180	0.042512	-21.534141	0.023890	0.040730	-21.423811	0.024620	0.041634	-13.274102	0.024430	0.041598	-15.029194
11.500000	0.021890	0.036816	-15.639644	0.021120	0.036010	-14.371464	0.022340	0.037717	-21.225785	0.020750	0.035376	-21.060725	0.021520	0.036392	-12.927342	0.020970	0.035706	-14.635687
