x	y1_raw	y1_norm	PMF_y1	y2_raw	y2_norm	PMF_y2	y3_raw	y3_norm	PMF_y3	y4_raw	y4_norm	PMF_y4	y5_raw	y5_norm	PMF_y5	y6_raw	y6_norm	PMF_y6
0.500000	0.000000	0.000000	19.430994	0.000000	0.000000	19.480986	0.000010	0.000014	17.409717	0.000000	0.000000	19.355819	0.000000	0.000000	19.473896	0.000000	0.000000	19.492863
1.500000	0.000000	0.000000	19.430994	0.000000	0.000000	19.480986	0.000010	0.000014	17.409717	0.000010	0.000012	17.280169	0.000000	0.000000	19.473896	0.000000	0.000000	19.492863
2.500000	0.000000	0.000000	19.430994	0.000000	0.000000	19.480986	0.000010	0.000014	17.409717	0.000010	0.000012	17.280169	0.000010	0.000013	17.277298	0.000000	0.000000	19.492863
3.500000	0.000020	0.000027	16.086567	0.000000	0.000000	19.480986	0.000010	0.000014	17.409717	0.000030	0.000037	15.360427	0.000020	0.000027	16.108892	0.000000	0.000000	19.492863
4.500000	0.000040	0.000053	14.678613	0.000020	0.000027	16.125252	0.000020	0.000029	16.217177	0.000060	0.000074	13.863037	0.000060	0.000081	13.790981	0.000010	0.000013	17.324060
5.500000	0.000110	0.000146	12.344846	0.000050	0.000067	14.222834	0.000030	0.000043	15.405013	0.000100	0.000124	12.671835	0.000150	0.000202	11.605790	0.000050	0.000066	14.265943
6.500000	0.000330	0.000439	9.625669	0.000200	0.000268	10.914303	0.000110	0.000157	12.437663	0.000230	0.000285	10.636432	0.000350	0.000471	9.492524	0.000150	0.000198	11.671095
7.500000	0.000910	0.001211	7.048188	0.000590	0.000790	8.188221	0.000350	0.000500	9.562427	0.000590	0.000730	8.262405	0.000890	0.001197	7.119858	0.000400	0.000528	9.221806
8.500000	0.002300	0.003060	4.671220	0.001490	0.001994	5.820093	0.000920	0.001315	7.103068	0.001410	0.001745	6.037301	0.002090	0.002811	4.931878	0.001030	0.001359	6.813504
9.500000	0.005010	0.006665	2.669237	0.003150	0.004216	3.897415	0.002160	0.003087	4.914526	0.003240	0.004009	3.901305	0.004490	0.006039	2.965904	0.002380	0.003141	4.665572
10.500000	0.009160	0.012186	1.115794	0.005590	0.007481	2.421776	0.004340	0.006203	3.120328	0.006150	0.007610	2.252579	0.008160	0.010975	1.428140	0.004620	0.006098	2.960006
11.500000	0.014380	0.019130	-0.045799	0.008600	0.011510	1.312706	0.007280	0.010405	1.788858	0.009990	0.012362	1.003528	0.012770	0.017175	0.274713	0.007560	0.009978	1.692368
12.500000	0.019310	0.025688	-0.805216	0.011480	0.015364	0.568818	0.010550	0.015079	0.833445	0.014160	0.017523	0.105071	0.017320	0.023295	-0.510371	0.010540	0.013911	0.836631
13.500000	0.022520	0.029958	-1.201418	0.013320	0.017827	0.185901	0.013000	0.018581	0.295558	0.017440	0.021581	-0.431629	0.020330	0.027343	-0.923189	0.012800	0.016894	0.336265
14.500000	0.023020	0.030624	-1.257997	0.013640	0.018255	0.124749	0.014040	0.020067	0.097306	0.018700	0.023141	-0.611337	0.020770	0.027935	-0.978355	0.013340	0.017606	0.229826
15.500000	0.020830	0.027710	-1.000431	0.012100	0.016194	0.433338	0.013230	0.018910	0.250381	0.017270	0.021371	-0.406395	0.018660	0.025097	-0.702356	0.011700	0.015442	0.567712
16.500000	0.016880	0.022455	-0.458724	0.009620	0.012875	1.024070	0.010880	0.015551	0.754114	0.014110	0.017461	0.114182	0.014690	0.019758	-0.086094	0.009010	0.011892	1.240553
17.500000	0.012300	0.016363	0.356654	0.006930	0.009275	1.868621	0.008100	0.011577	1.514021	0.010280	0.012721	0.929834	0.010630	0.014297	0.747143	0.006260	0.008262	2.178153
18.500000	0.008420	0.011201	1.332714	0.004970	0.006652	2.724337	0.005640	0.008061	2.445996	0.007140	0.008836	1.868352	0.007360	0.009899	1.693825	0.004320	0.005702	3.132754
19.500000	0.005790	0.007702	2.296826	0.003770	0.005046	3.435341	0.003890	0.005560	3.401977	0.004960	0.006138	2.806015	0.005290	0.007115	2.543953	0.003220	0.004250	3.888626
20.500000	0.004540	0.006040	2.922728	0.003460	0.004631	3.656036	0.003250	0.004645	3.864354	0.004070	0.005037	3.314800	0.004300	0.005783	3.077153	0.003010	0.003973	4.062023
21.500000	0.004320	0.005747	3.050532	0.003940	0.005273	3.321885	0.003480	0.004974	3.688488	0.004260	0.005272	3.197434	0.004250	0.005716	3.107246	0.003580	0.004725	3.616084
22.500000	0.004800	0.006385	2.779430	0.004980	0.006665	2.719165	0.004440	0.006346	3.061710	0.005320	0.006583	2.625711	0.004990	0.006711	2.694207	0.004690	0.006190	2.921311
23.500000	0.006080	0.008088	2.171024	0.006440	0.008619	2.057409	0.005890	0.008419	2.334348	0.006960	0.008613	1.934085	0.006330	0.008514	2.081961	0.006260	0.008262	2.178153
24.500000	0.007810	0.010390	1.526363	0.008200	0.010974	1.435351	0.007720	0.011034	1.637752	0.008900	0.011013	1.301041	0.008100	0.010894	1.447143	0.008140	0.010743	1.502038
25.500000	0.009670	0.012864	0.976259	0.009970	0.013343	0.932035	0.009380	0.013407	1.136188	0.010760	0.013315	0.812307	0.009620	0.012939	1.004265	0.010090	0.013317	0.949005
26.500000	0.011300	0.015032	0.575065	0.011560	0.015471	0.550931	0.011050	0.015794	0.714180	0.012490	0.015456	0.428312	0.011000	0.014795	0.659020	0.011810	0.015587	0.543609
27.500000	0.012570	0.016722	0.300725	0.012910	0.017278	0.266435	0.012330	0.017623	0.431860	0.013750	0.017015	0.180755	0.011850	0.015938	0.467307	0.013080	0.017263	0.280526
28.500000	0.013470	0.017919	0.122599	0.013900	0.018603	0.076110	0.013140	0.018781	0.267965	0.014640	0.018117	0.019200	0.012580	0.016920	0.313326	0.014040	0.018530	0.098085
29.500000	0.013970	0.018584	0.028714	0.014390	0.019259	-0.013134	0.013730	0.019624	0.154821	0.015150	0.018748	-0.069008	0.013040	0.017538	0.220819	0.014690	0.019388	-0.018495
30.500000	0.014150	0.018824	-0.004265	0.014740	0.019727	-0.075039	0.014060	0.020096	0.093639	0.015370	0.019020	-0.106146	0.013170	0.017713	0.195267	0.015080	0.019903	-0.085993
31.500000	0.014110	0.018771	0.003028	0.014760	0.019754	-0.078532	0.014190	0.020282	0.069930	0.015130	0.018723	-0.065605	0.013170	0.017713	0.195267	0.015130	0.019969	-0.094520
32.500000	0.013970	0.018584	0.028714	0.014720	0.019700	-0.071542	0.014280	0.020410	0.053642	0.015200	0.018810	-0.077496	0.013300	0.017888	0.169965	0.015200	0.020061	-0.106411
