x	y1_raw	y1_norm	PMF_y1	y2_raw	y2_norm	PMF_y2	y3_raw	y3_norm	PMF_y3	y4_raw	y4_norm	PMF_y4	y5_raw	y5_norm	PMF_y5	y6_raw	y6_norm	PMF_y6
0.500000	0.077590	0.102605	-18.449563	0.077410	0.099432	-18.008523	0.078690	0.103507	-20.411492	0.078730	0.102320	-19.855347	0.077270	0.103649	-17.475240	0.077800	0.098386	-18.867118
1.500000	0.075490	0.099828	-18.378852	0.074570	0.095784	-17.912198	0.076540	0.100679	-20.340100	0.076150	0.098967	-19.769480	0.074340	0.099718	-17.375618	0.075440	0.095402	-18.787735
2.500000	0.070630	0.093401	-18.207360	0.069420	0.089169	-17.727775	0.071210	0.093668	-20.154087	0.070880	0.092118	-19.584661	0.069260	0.092904	-17.193209	0.071380	0.090268	-18.645172
3.500000	0.063590	0.084092	-17.936773	0.062850	0.080730	-17.471555	0.064540	0.084894	-19.900639	0.063800	0.082916	-19.313466	0.062440	0.083756	-16.926069	0.064830	0.081984	-18.397134
4.500000	0.056360	0.074531	-17.625736	0.056190	0.072175	-17.182900	0.057580	0.075739	-19.606575	0.056350	0.073234	-18.993476	0.055570	0.074541	-16.625685	0.057870	0.073183	-18.104465
5.500000	0.050080	0.066226	-17.321298	0.050840	0.065303	-16.925061	0.051490	0.067729	-19.318501	0.050370	0.065462	-18.704375	0.048920	0.065620	-16.297232	0.052140	0.065937	-17.835772
6.500000	0.046180	0.061069	-17.112373	0.047560	0.061090	-16.753202	0.047060	0.061902	-19.086668	0.046440	0.060355	-18.495039	0.044650	0.059893	-16.061876	0.048150	0.060891	-17.630620
7.500000	0.044780	0.059217	-17.033043	0.046330	0.059510	-16.685680	0.044570	0.058626	-18.946581	0.045070	0.058574	-18.417875	0.043180	0.057921	-15.975609	0.046660	0.059007	-17.549617
8.500000	0.044580	0.058953	-17.021508	0.047310	0.060769	-16.739620	0.044340	0.058324	-18.933249	0.045510	0.059146	-18.442911	0.043280	0.058055	-15.981570	0.047030	0.059474	-17.569971
9.500000	0.045020	0.059535	-17.046817	0.048210	0.061925	-16.788182	0.044360	0.058350	-18.934411	0.046620	0.060589	-18.505008	0.044440	0.059611	-16.049727	0.047970	0.060663	-17.620968
10.500000	0.044370	0.058675	-17.009340	0.047800	0.061399	-16.766173	0.044130	0.058047	-18.921015	0.045930	0.059692	-18.466583	0.043930	0.058927	-16.019983	0.047470	0.060031	-17.593968
11.500000	0.040910	0.054099	-16.800126	0.044290	0.056890	-16.569641	0.041350	0.054391	-18.753344	0.042600	0.055364	-18.272635	0.040750	0.054661	-15.826352	0.044730	0.056566	-17.440762
12.500000	0.034500	0.045623	-16.360996	0.037210	0.047796	-16.120802	0.034910	0.045920	-18.317090	0.035890	0.046644	-17.830978	0.034110	0.045755	-15.368024	0.037930	0.047967	-17.015835
13.500000	0.025820	0.034144	-15.614247	0.027670	0.035542	-15.357506	0.025800	0.033937	-17.537904	0.026990	0.035077	-17.096638	0.025280	0.033910	-14.596109	0.028670	0.036256	-16.294634
14.500000	0.016550	0.021886	-14.468364	0.018340	0.023558	-14.297907	0.016450	0.021638	-16.378406	0.017790	0.023120	-16.022705	0.016720	0.022428	-13.531005	0.018910	0.023914	-15.222414
15.500000	0.009280	0.012272	-12.978231	0.010460	0.013436	-12.851487	0.009070	0.011930	-14.844947	0.010050	0.013061	-14.551738	0.009670	0.012971	-12.120550	0.010930	0.013822	-13.810355
16.500000	0.004670	0.006176	-11.210436	0.005330	0.006846	-11.115670	0.004460	0.005867	-13.017721	0.005030	0.006537	-12.769792	0.004980	0.006680	-10.412100	0.005650	0.007145	-12.111423
17.500000	0.002120	0.002803	-9.180007	0.002450	0.003147	-9.116814	0.001900	0.002499	-10.824392	0.002180	0.002833	-10.620032	0.002160	0.002897	-8.264217	0.002640	0.003339	-10.154489
18.500000	0.000950	0.001256	-7.122409	0.001010	0.001297	-6.844549	0.000770	0.001013	-8.511520	0.000880	0.001144	-8.295333	0.000890	0.001194	-5.991658	0.001130	0.001429	-7.977723
19.500000	0.000410	0.000542	-4.983327	0.000400	0.000514	-4.487201	0.000290	0.000381	-6.036096	0.000340	0.000442	-5.879584	0.000350	0.000469	-3.619079	0.000440	0.000556	-5.574716
20.500000	0.000150	0.000198	-2.471415	0.000170	0.000218	-2.347585	0.000090	0.000118	-3.162732	0.000140	0.000182	-3.672921	0.000120	0.000161	-0.961207	0.000180	0.000228	-3.335944
21.500000	0.000060	0.000079	-0.288992	0.000070	0.000090	-0.217092	0.000030	0.000039	-0.704377	0.000090	0.000117	-2.607705	0.000040	0.000054	1.585158	0.000060	0.000076	-0.712721
22.500000	0.000030	0.000040	1.224042	0.000040	0.000051	1.038679	0.000010	0.000013	1.251908	0.000080	0.000104	-2.329388	0.000030	0.000040	2.195064	0.000020	0.000025	1.579176
23.500000	0.000040	0.000053	0.615684	0.000030	0.000039	1.643835	0.000000	0.000000	3.415768	0.000060	0.000078	-1.662233	0.000030	0.000040	2.195064	0.000020	0.000025	1.579176
24.500000	0.000050	0.000066	0.123854	0.000030	0.000039	1.643835	0.000000	0.000000	3.415768	0.000060	0.000078	-1.662233	0.000030	0.000040	2.195064	0.000020	0.000025	1.579176
25.500000	0.000070	0.000093	-0.644748	0.000030	0.000039	1.643835	0.000000	0.000000	3.415768	0.000050	0.000065	-1.250263	0.000040	0.000054	1.585158	0.000030	0.000038	0.789859
26.500000	0.000070	0.000093	-0.644748	0.000040	0.000051	1.038679	0.000000	0.000000	3.415768	0.000050	0.000065	-1.250263	0.000040	0.000054	1.585158	0.000040	0.000051	0.186445
27.500000	0.000070	0.000093	-0.644748	0.000050	0.000064	0.548941	0.000000	0.000000	3.415768	0.000040	0.000052	-0.759677	0.000050	0.000067	1.092318	0.000050	0.000063	-0.302152
28.500000	0.000070	0.000093	-0.644748	0.000060	0.000077	0.137569	0.000000	0.000000	3.415768	0.000050	0.000065	-1.250263	0.000050	0.000067	1.092318	0.000040	0.000051	0.186445
