x	y1_raw	y1_norm	PMF_y1	y2_raw	y2_norm	PMF_y2	y3_raw	y3_norm	PMF_y3	y4_raw	y4_norm	PMF_y4	y5_raw	y5_norm	PMF_y5	y6_raw	y6_norm	PMF_y6
0.500000	0.000520	0.000543	-0.627190	0.000500	0.000434	-1.139392	0.000680	0.000818	-1.015281	0.000850	0.000668	-2.117043	0.000570	0.000501	-1.299077	0.000560	0.000577	-1.761190
1.500000	0.000750	0.000783	-1.556793	0.000710	0.000616	-2.025931	0.000760	0.000914	-1.298668	0.001340	0.001054	-3.276286	0.000910	0.000800	-2.485875	0.000780	0.000803	-2.602787
2.500000	0.001530	0.001598	-3.377688	0.001400	0.001215	-3.755490	0.001260	0.001515	-2.590546	0.002600	0.002044	-4.972884	0.001850	0.001627	-4.298277	0.001470	0.001514	-4.221187
3.500000	0.003460	0.003613	-5.471841	0.003440	0.002987	-6.060014	0.002730	0.003283	-4.574205	0.005480	0.004309	-6.887930	0.004240	0.003729	-6.426975	0.003200	0.003295	-6.216907
4.500000	0.007720	0.008061	-7.536346	0.008200	0.007119	-8.293856	0.006140	0.007385	-6.658849	0.011590	0.009112	-8.815307	0.009370	0.008241	-8.466899	0.007140	0.007351	-8.281075
5.500000	0.015910	0.016613	-9.398462	0.017340	0.015054	-10.222072	0.012860	0.015467	-8.562447	0.022850	0.017965	-10.563434	0.019180	0.016868	-10.311591	0.015050	0.015495	-10.201067
6.500000	0.029580	0.030887	-10.996085	0.032950	0.028607	-11.875850	0.024310	0.029237	-10.202825	0.040960	0.032204	-12.067051	0.035330	0.031072	-11.885299	0.028470	0.029313	-11.843268
7.500000	0.049410	0.051594	-12.318065	0.055850	0.048488	-13.235487	0.040960	0.049262	-11.547086	0.066230	0.052072	-13.305255	0.058580	0.051519	-13.188229	0.048410	0.049843	-13.211101
8.500000	0.074090	0.077365	-13.362051	0.084450	0.073319	-14.301012	0.062310	0.074940	-12.628168	0.096770	0.076083	-14.282435	0.087060	0.076567	-14.209219	0.073200	0.075367	-14.276628
9.500000	0.098820	0.103188	-14.104292	0.114630	0.099521	-15.088425	0.084470	0.101591	-13.412297	0.127340	0.100118	-14.989894	0.115810	0.101851	-14.944588	0.098730	0.101653	-15.047663
10.500000	0.118240	0.123466	-14.566668	0.139620	0.121217	-15.596669	0.102830	0.123673	-13.919164	0.151570	0.119168	-15.438792	0.138530	0.121833	-15.406241	0.119120	0.122646	-15.531496
11.500000	0.125760	0.131319	-14.725571	0.152150	0.132095	-15.818154	0.111590	0.134208	-14.129857	0.162010	0.127376	-15.610456	0.148520	0.130619	-15.585694	0.128860	0.132674	-15.734046
12.500000	0.119820	0.125116	-14.600877	0.148210	0.128675	-15.750539	0.107820	0.129674	-14.041285	0.155140	0.121975	-15.498789	0.142490	0.125316	-15.478877	0.124450	0.128134	-15.644303
13.500000	0.101470	0.105955	-14.172490	0.128030	0.111155	-15.373336	0.091930	0.110563	-13.630399	0.133860	0.105244	-15.118578	0.121960	0.107260	-15.077932	0.107200	0.110373	-15.259777
14.500000	0.076920	0.080320	-13.458651	0.098340	0.085378	-14.693417	0.068990	0.082974	-12.890610	0.103750	0.081571	-14.461917	0.093000	0.081791	-14.379307	0.081830	0.084252	-14.563832
15.500000	0.052000	0.054298	-12.449719	0.066980	0.058151	-13.703765	0.045000	0.054121	-11.789481	0.072540	0.057033	-13.539762	0.063710	0.056031	-13.404552	0.055090	0.056721	-13.544190
16.500000	0.031860	0.033268	-11.187400	0.040780	0.035405	-12.425168	0.026150	0.031450	-10.390809	0.045790	0.036001	-12.354262	0.039090	0.034378	-12.145876	0.032850	0.033822	-12.211970
17.500000	0.017500	0.018274	-9.643821	0.022290	0.019352	-10.868920	0.013250	0.015936	-8.639398	0.026140	0.020552	-10.909946	0.021650	0.019040	-10.623629	0.017460	0.017977	-10.583662
18.500000	0.008620	0.009001	-7.820217	0.011260	0.009776	-9.110205	0.006120	0.007360	-6.650452	0.013610	0.010701	-9.228968	0.010880	0.009569	-8.851554	0.008470	0.008721	-8.720781
19.500000	0.003990	0.004166	-5.838225	0.005460	0.004740	-7.247503	0.002540	0.003055	-4.388868	0.006620	0.005205	-7.373995	0.005120	0.004503	-6.911853	0.003870	0.003985	-6.705519
20.500000	0.001860	0.001942	-3.878219	0.002690	0.002335	-5.428565	0.001070	0.001287	-2.172271	0.003200	0.002516	-5.505688	0.002380	0.002093	-4.944038	0.001760	0.001812	-4.682451
21.500000	0.000960	0.001002	-2.185917	0.001450	0.001259	-3.845207	0.000540	0.000649	-0.429202	0.001590	0.001250	-3.713364	0.001150	0.001011	-3.082514	0.000810	0.000834	-2.698882
22.500000	0.000650	0.000679	-1.192968	0.000850	0.000738	-2.482993	0.000400	0.000481	0.330627	0.000960	0.000755	-2.426340	0.000710	0.000624	-1.855176	0.000430	0.000443	-1.093631
23.500000	0.000570	0.000595	-0.859717	0.000610	0.000530	-1.641411	0.000410	0.000493	0.268266	0.000730	0.000574	-1.731032	0.000550	0.000484	-1.208852	0.000290	0.000299	-0.105743
24.500000	0.000550	0.000574	-0.769208	0.000480	0.000417	-1.036597	0.000460	0.000553	-0.022733	0.000670	0.000527	-1.513931	0.000530	0.000466	-1.115353	0.000220	0.000227	0.579817
25.500000	0.000570	0.000595	-0.859717	0.000430	0.000373	-0.760100	0.000470	0.000565	-0.077188	0.000660	0.000519	-1.475900	0.000540	0.000475	-1.162527	0.000220	0.000227	0.579817
26.500000	0.000520	0.000543	-0.627190	0.000420	0.000365	-0.701055	0.000490	0.000589	-0.182763	0.000640	0.000503	-1.398114	0.000550	0.000484	-1.208852	0.000230	0.000237	0.469992
27.500000	0.000510	0.000533	-0.578056	0.000360	0.000313	-0.315196	0.000470	0.000565	-0.077188	0.000620	0.000487	-1.317906	0.000510	0.000449	-1.018335	0.000230	0.000237	0.469992
28.500000	0.000480	0.000501	-0.424773	0.000330	0.000287	-0.098192	0.000470	0.000565	-0.077188	0.000590	0.000464	-1.192711	0.000470	0.000413	-0.812602	0.000210	0.000216	0.694531
29.500000	0.000470	0.000491	-0.371584	0.000320	0.000278	-0.021598	0.000470	0.000565	-0.077188	0.000550	0.000432	-1.015723	0.000450	0.000396	-0.703230	0.000200	0.000206	0.814589
30.500000	0.000470	0.000491	-0.371584	0.000280	0.000243	0.309797	0.000470	0.000565	-0.077188	0.000520	0.000409	-0.874520	0.000420	0.000369	-0.529945	0.000190	0.000196	0.940515
31.500000	0.000440	0.000459	-0.205095	0.000280	0.000243	0.309797	0.000450	0.000541	0.032898	0.000470	0.000370	-0.620499	0.000400	0.000352	-0.407591	0.000190	0.000196	0.940515
32.500000	0.000440	0.000459	-0.205095	0.000280	0.000243	0.309797	0.000440	0.000529	0.089755	0.000450	0.000354	-0.511440	0.000390	0.000343	-0.344164	0.000190	0.000196	0.940515
33.500000	0.000430	0.000449	-0.147119	0.000290	0.000252	0.222868	0.000410	0.000493	0.268266	0.000470	0.000370	-0.620499	0.000400	0.000352	-0.407591	0.000200	0.000206	0.814589
34.500000	0.000400	0.000418	0.035068	0.000290	0.000252	0.222868	0.000390	0.000469	0.394534	0.000480	0.000377	-0.673346	0.000400	0.000352	-0.407591	0.000210	0.000216	0.694531
35.500000	0.000400	0.000418	0.035068	0.000300	0.000260	0.138776	0.000380	0.000457	0.460066	0.000480	0.000377	-0.673346	0.000390	0.000343	-0.344164	0.000220	0.000227	0.579817
36.500000	0.000400	0.000418	0.035068	0.000290	0.000252	0.222868	0.000380	0.000457	0.460066	0.000460	0.000362	-0.566546	0.000390	0.000343	-0.344164	0.000240	0.000247	0.364656
