x	y1_raw	y1_norm	PMF_y1	y2_raw	y2_norm	PMF_y2	y3_raw	y3_norm	PMF_y3	y4_raw	y4_norm	PMF_y4	y5_raw	y5_norm	PMF_y5	y6_raw	y6_norm	PMF_y6
0.500000	0.000000	0.000000	19.394450	0.000000	0.000000	19.112703	0.000000	0.000000	19.370025	0.000000	0.000000	19.148006	0.000000	0.000000	19.504828	0.000000	0.000000	19.313716
1.500000	0.000000	0.000000	19.394450	0.000000	0.000000	19.112703	0.000000	0.000000	19.370025	0.000000	0.000000	19.148006	0.000000	0.000000	19.504828	0.000000	0.000000	19.313716
2.500000	0.000000	0.000000	19.394450	0.000000	0.000000	19.112703	0.000000	0.000000	19.370025	0.000000	0.000000	19.148006	0.000000	0.000000	19.504828	0.000000	0.000000	19.313716
3.500000	0.000000	0.000000	19.394450	0.000000	0.000000	19.112703	0.000000	0.000000	19.370025	0.000010	0.000013	17.052273	0.000000	0.000000	19.504828	0.000000	0.000000	19.313716
4.500000	0.000010	0.000014	17.179336	0.000020	0.000025	15.860147	0.000020	0.000028	15.963092	0.000030	0.000038	15.124056	0.000000	0.000000	19.504828	0.000000	0.000000	19.313716
5.500000	0.000040	0.000054	14.591075	0.000060	0.000076	13.567706	0.000070	0.000096	13.278836	0.000090	0.000113	12.681015	0.000030	0.000040	15.332144	0.000030	0.000038	15.249680
6.500000	0.000180	0.000245	11.045879	0.000200	0.000253	10.683547	0.000230	0.000316	10.387370	0.000260	0.000326	10.087632	0.000150	0.000202	11.628781	0.000160	0.000205	11.408951
7.500000	0.000670	0.000912	7.733385	0.000720	0.000912	7.453844	0.000780	0.001073	7.296191	0.000820	0.001029	7.180118	0.000620	0.000837	8.064987	0.000620	0.000794	8.008432
8.500000	0.002010	0.002737	4.920582	0.002060	0.002608	4.762773	0.002200	0.003026	4.639110	0.002210	0.002773	4.640480	0.001850	0.002496	5.267705	0.001810	0.002317	5.268341
9.500000	0.005000	0.006809	2.577460	0.005010	0.006344	2.478016	0.004970	0.006835	2.543411	0.005140	0.006451	2.470332	0.004610	0.006220	2.920649	0.004460	0.005708	2.950630
10.500000	0.010040	0.013673	0.782593	0.010120	0.012814	0.667995	0.009570	0.013161	0.856514	0.010250	0.012863	0.693378	0.009080	0.012252	1.175645	0.008820	0.011288	1.195440
11.500000	0.017080	0.023261	-0.586051	0.017430	0.022070	-0.732409	0.016130	0.022182	-0.488185	0.017390	0.021824	-0.668227	0.015390	0.020766	-0.183410	0.014710	0.018827	-0.121970
12.500000	0.024950	0.033979	-1.562425	0.025410	0.032174	-1.703570	0.023270	0.032002	-1.432382	0.025230	0.031663	-1.626987	0.022060	0.029766	-1.111001	0.021290	0.027248	-1.074415
13.500000	0.031310	0.042640	-2.147492	0.032350	0.040962	-2.325752	0.029050	0.039950	-2.004014	0.031670	0.039745	-2.212744	0.027610	0.037255	-1.689213	0.026570	0.034006	-1.645225
14.500000	0.034200	0.046576	-2.374989	0.035780	0.045305	-2.585423	0.031910	0.043884	-2.245971	0.034630	0.043460	-2.442975	0.030460	0.041101	-1.942337	0.028940	0.037039	-1.865376
15.500000	0.032760	0.044615	-2.264143	0.034700	0.043937	-2.506447	0.030840	0.042412	-2.158086	0.033150	0.041602	-2.330430	0.029340	0.039589	-1.845807	0.027580	0.035299	-1.741353
16.500000	0.027500	0.037452	-1.813161	0.029330	0.037138	-2.073229	0.026240	0.036086	-1.741881	0.027740	0.034813	-1.871353	0.024980	0.033706	-1.431288	0.023200	0.029693	-1.295769
17.500000	0.020090	0.027360	-1.004224	0.021770	0.027565	-1.305222	0.019600	0.026955	-0.990170	0.020220	0.025376	-1.056665	0.018700	0.025232	-0.685271	0.017240	0.022065	-0.530805
18.500000	0.013240	0.018031	0.069987	0.014320	0.018132	-0.226123	0.012940	0.017796	0.079466	0.013060	0.016390	0.069380	0.012450	0.016799	0.362686	0.011650	0.014910	0.478761
19.500000	0.008310	0.011317	1.269621	0.008890	0.011257	1.001705	0.008010	0.011016	1.314751	0.007690	0.009651	1.433328	0.007850	0.010592	1.550475	0.007620	0.009753	1.572006
20.500000	0.005360	0.007300	2.398521	0.005590	0.007078	2.196106	0.005240	0.007206	2.407259	0.004730	0.005936	2.684235	0.005140	0.006936	2.640596	0.005390	0.006898	2.463269
21.500000	0.004010	0.005461	3.145208	0.004110	0.005204	2.987474	0.004010	0.005515	3.095680	0.003450	0.004330	3.495910	0.004080	0.005505	3.234884	0.004270	0.005465	3.062634
22.500000	0.003570	0.004862	3.444181	0.003730	0.004723	3.237011	0.003740	0.005143	3.274999	0.003130	0.003928	3.746184	0.004040	0.005451	3.260231	0.003930	0.005030	3.276080
23.500000	0.003740	0.005093	3.324524	0.003900	0.004938	3.122381	0.003980	0.005473	3.115000	0.003380	0.004242	3.548618	0.004420	0.005964	3.028946	0.004140	0.005299	3.142173
24.500000	0.004240	0.005774	3.001721	0.004380	0.005546	2.823794	0.004590	0.006312	2.748100	0.004000	0.005020	3.115486	0.004940	0.006666	2.742734	0.004680	0.005990	2.826745
25.500000	0.005030	0.006850	2.562065	0.004960	0.006280	2.503826	0.005320	0.007316	2.368262	0.004800	0.006024	2.646435	0.005670	0.007651	2.388013	0.005330	0.006822	2.492078
26.500000	0.005940	0.008090	2.134057	0.005730	0.007255	2.132441	0.006190	0.008513	1.978388	0.005830	0.007316	2.146153	0.006660	0.008987	1.973741	0.006080	0.007782	2.153227
27.500000	0.006960	0.009479	1.726091	0.006750	0.008547	1.710740	0.007160	0.009847	1.603601	0.006920	0.008684	1.704954	0.007720	0.010417	1.593474	0.007090	0.009074	1.757611
28.500000	0.007990	0.010881	1.370739	0.007760	0.009826	1.351748	0.008250	0.011346	1.238730	0.007960	0.009990	1.344479	0.008920	0.012036	1.221428	0.008190	0.010482	1.386266
29.500000	0.008990	0.012243	1.067077	0.008780	0.011117	1.033766	0.009010	0.012391	1.011801	0.009020	0.011320	1.022575	0.009840	0.013277	0.968637	0.009230	0.011813	1.078435
30.500000	0.009770	0.013306	0.852801	0.009570	0.012118	0.811902	0.009890	0.013601	0.771806	0.009910	0.012437	0.780252	0.010760	0.014519	0.738441	0.010120	0.012952	0.841370
31.500000	0.010450	0.014232	0.679509	0.010270	0.013004	0.630103	0.010550	0.014509	0.605424	0.010680	0.013403	0.587543	0.011490	0.015504	0.569373	0.010890	0.013938	0.652511
32.500000	0.011070	0.015076	0.531061	0.010900	0.013802	0.476773	0.011110	0.015279	0.472214	0.011260	0.014131	0.451342	0.011920	0.016084	0.474740	0.011590	0.014834	0.492061
33.500000	0.011650	0.015866	0.399528	0.011360	0.014384	0.370313	0.011620	0.015980	0.356611	0.011700	0.014683	0.352616	0.012290	0.016583	0.396003	0.012070	0.015448	0.387540
34.500000	0.012100	0.016479	0.301909	0.011730	0.014853	0.287762	0.011990	0.016489	0.275874	0.011890	0.014922	0.311126	0.012750	0.017204	0.301354	0.012580	0.016101	0.280944
35.500000	0.012410	0.016901	0.236749	0.012050	0.015258	0.218439	0.012250	0.016847	0.220615	0.012230	0.015348	0.238507	0.013190	0.017798	0.213961	0.012870	0.016472	0.222240
36.500000	0.012740	0.017350	0.169148	0.012310	0.015587	0.163456	0.012470	0.017149	0.174766	0.012530	0.015725	0.176089	0.013470	0.018175	0.159851	0.013060	0.016715	0.184492
37.500000	0.012970	0.017664	0.123060	0.012440	0.015752	0.136398	0.012740	0.017520	0.119589	0.012800	0.016064	0.121176	0.013630	0.018391	0.129434	0.013230	0.016933	0.151179
38.500000	0.013110	0.017854	0.095405	0.012620	0.015980	0.099395	0.012840	0.017658	0.099449	0.013000	0.016315	0.081241	0.013680	0.018459	0.120002	0.013490	0.017265	0.101049
39.500000	0.013380	0.018222	0.042893	0.012660	0.016030	0.091244	0.012940	0.017796	0.079466	0.013170	0.016528	0.047776	0.013790	0.018607	0.099372	0.013680	0.017509	0.065023
40.500000	0.013480	0.018358	0.023712	0.012860	0.016283	0.050871	0.012990	0.017864	0.069531	0.013300	0.016691	0.022476	0.014020	0.018918	0.056762	0.013830	0.017701	0.036932
41.500000	0.013490	0.018372	0.021802	0.013040	0.016511	0.015069	0.012990	0.017864	0.069531	0.013350	0.016754	0.012810	0.014200	0.019160	0.023900	0.014000	0.017918	0.005462
42.500000	0.013470	0.018345	0.025624	0.013040	0.016511	0.015069	0.013030	0.017919	0.061612	0.013390	0.016804	0.005104	0.014270	0.019255	0.011233	0.014160	0.018123	-0.023810
43.500000	0.013560	0.018467	0.008470	0.013110	0.016600	0.001279	0.013190	0.018139	0.030174	0.013340	0.016741	0.014740	0.014300	0.019295	0.005823	0.014170	0.018136	-0.025628
44.500000	0.013580	0.018494	0.004673	0.013200	0.016714	-0.016344	0.013340	0.018346	0.001045	0.013330	0.016729	0.016672	0.014440	0.019484	-0.019274	0.014050	0.017982	-0.003721
45.500000	0.013710	0.018671	-0.019869	0.013200	0.016714	-0.016344	0.013480	0.018538	-0.025848	0.013380	0.016792	0.007028	0.014470	0.019525	-0.024621	0.014010	0.017931	0.003623
46.500000	0.013720	0.018685	-0.021747	0.013230	0.016752	-0.022191	0.013580	0.018676	-0.044887	0.013370	0.016779	0.008954	0.014420	0.019457	-0.015704	0.014010	0.017931	0.003623
47.500000	0.013710	0.018671	-0.019869	0.013240	0.016765	-0.024137	0.013600	0.018703	-0.048678	0.013570	0.017030	-0.029292	0.014420	0.019457	-0.015704	0.014030	0.017957	-0.000052
48.500000	0.013650	0.018590	-0.008571	0.013190	0.016701	-0.014392	0.013660	0.018786	-0.060017	0.013490	0.016930	-0.014061	0.014460	0.019511	-0.022840	0.014010	0.017931	0.003623
49.500000	0.013680	0.018630	-0.014226	0.013060	0.016537	0.011121	0.013620	0.018731	-0.052463	0.013650	0.017130	-0.044432	0.014330	0.019336	0.000424	0.014030	0.017957	-0.000052
50.500000	0.013630	0.018562	-0.004794	0.012930	0.016372	0.036889	0.013610	0.018717	-0.050571	0.013660	0.017143	-0.046319	0.014400	0.019430	-0.012129	0.013950	0.017854	0.014678
51.500000	0.013650	0.018590	-0.008571	0.012950	0.016397	0.032908	0.013680	0.018813	-0.063786	0.013650	0.017130	-0.044432	0.014270	0.019255	0.011233	0.013940	0.017841	0.016525
52.500000	0.013570	0.018481	0.006571	0.012910	0.016347	0.040876	0.013760	0.018923	-0.078807	0.013630	0.017105	-0.040656	0.014400	0.019430	-0.012129	0.014000	0.017918	0.005462
53.500000	0.013550	0.018453	0.010370	0.012920	0.016359	0.038882	0.013850	0.019047	-0.095600	0.013750	0.017256	-0.063234	0.014400	0.019430	-0.012129	0.014030	0.017957	-0.000052
54.500000	0.013610	0.018535	-0.001011	0.012950	0.016397	0.032908	0.014030	0.019295	-0.128863	0.013800	0.017319	-0.072584	0.014360	0.019376	-0.004963	0.014050	0.017982	-0.003721
55.500000	0.013580	0.018494	0.004673	0.013080	0.016562	0.007180	0.013990	0.019239	-0.121509	0.013830	0.017356	-0.078178	0.014280	0.019268	0.009428	0.014110	0.018059	-0.014698
56.500000	0.013550	0.018453	0.010370	0.013260	0.016790	-0.028026	0.014080	0.019363	-0.138027	0.013920	0.017469	-0.094886	0.014130	0.019066	0.036630	0.014170	0.018136	-0.025628
