x	y1_raw	y1_norm	PMF_y1	y2_raw	y2_norm	PMF_y2	y3_raw	y3_norm	PMF_y3	y4_raw	y4_norm	PMF_y4	y5_raw	y5_norm	PMF_y5	y6_raw	y6_norm	PMF_y6
0.500000	0.002940	0.004334	2.845119	0.002810	0.003873	2.868206	0.002800	0.004079	2.873738	0.002880	0.004048	2.676229	0.002240	0.003450	3.563633	0.002310	0.003072	3.636423
1.500000	0.003020	0.004452	2.776082	0.002760	0.003804	2.914358	0.002790	0.004065	2.882937	0.003000	0.004217	2.571271	0.002210	0.003403	3.598283	0.002310	0.003072	3.636423
2.500000	0.002960	0.004364	2.827685	0.002790	0.003845	2.886568	0.002730	0.003977	2.938829	0.003040	0.004273	2.537214	0.002160	0.003326	3.657089	0.002420	0.003218	3.516905
3.500000	0.002910	0.004290	2.871492	0.002860	0.003942	2.822865	0.002720	0.003963	2.948264	0.003060	0.004301	2.520352	0.002210	0.003403	3.598283	0.002630	0.003497	3.303066
4.500000	0.003060	0.004511	2.742244	0.003030	0.004176	2.674413	0.002850	0.004152	2.828231	0.003270	0.004597	2.349665	0.002310	0.003557	3.484550	0.002990	0.003976	2.973305
5.500000	0.003690	0.005440	2.260710	0.003680	0.005072	2.174594	0.003510	0.005114	2.292543	0.003960	0.005566	1.857198	0.002930	0.004512	2.873304	0.003800	0.005053	2.356824
6.500000	0.005250	0.007740	1.353341	0.005320	0.007332	1.226252	0.005190	0.007561	1.286129	0.005630	0.007914	0.951693	0.004410	0.006791	1.821415	0.005500	0.007313	1.405434
7.500000	0.008350	0.012310	0.158604	0.008810	0.012142	-0.072404	0.008810	0.012835	-0.076281	0.009140	0.012848	-0.295911	0.007600	0.011704	0.420228	0.009200	0.012233	0.080924
8.500000	0.013920	0.020522	-1.157747	0.014900	0.020535	-1.425861	0.014920	0.021737	-1.433241	0.014810	0.020818	-1.539076	0.013210	0.020343	-1.003658	0.015260	0.020291	-1.222455
9.500000	0.022030	0.032478	-2.340486	0.023820	0.032829	-2.634588	0.023670	0.034484	-2.622260	0.023000	0.032331	-2.673159	0.021000	0.032340	-2.197910	0.023770	0.031607	-2.364250
10.500000	0.031410	0.046306	-3.254486	0.034260	0.047217	-3.571090	0.033660	0.049038	-3.529524	0.032240	0.045319	-3.543334	0.030170	0.046461	-3.131504	0.033140	0.044067	-3.220513
11.500000	0.039170	0.057746	-3.823414	0.043360	0.059759	-4.178091	0.042140	0.061393	-4.108514	0.040520	0.056958	-4.132366	0.037740	0.058119	-3.708388	0.040880	0.054359	-3.761386
12.500000	0.042890	0.063231	-4.057211	0.047600	0.065603	-4.418506	0.046150	0.067235	-4.342757	0.044500	0.062553	-4.373805	0.041190	0.063432	-3.933804	0.044340	0.058960	-3.970748
13.500000	0.040990	0.060430	-3.940449	0.045950	0.063329	-4.327595	0.044070	0.064205	-4.223914	0.043240	0.060782	-4.299788	0.038900	0.059905	-3.786401	0.042330	0.056287	-3.851203
14.500000	0.034750	0.051230	-3.514882	0.038610	0.053213	-3.879105	0.037360	0.054429	-3.798264	0.037090	0.052137	-3.904446	0.032380	0.049864	-3.313666	0.035530	0.047245	-3.399950
15.500000	0.026470	0.039023	-2.813571	0.028820	0.039720	-3.125548	0.028170	0.041040	-3.070725	0.028420	0.039949	-3.218369	0.023760	0.036590	-2.516070	0.026550	0.035304	-2.649233
16.500000	0.018190	0.026817	-1.847008	0.019190	0.026448	-2.077720	0.019220	0.028001	-2.085684	0.019540	0.027467	-2.253115	0.015840	0.024393	-1.471400	0.018090	0.024055	-1.660725
17.500000	0.011370	0.016762	-0.636508	0.011930	0.016442	-0.853218	0.012040	0.017541	-0.880767	0.012380	0.017402	-1.077407	0.009770	0.015046	-0.226629	0.011780	0.015664	-0.555733
18.500000	0.006800	0.010025	0.687356	0.007310	0.010075	0.408207	0.007250	0.010562	0.425575	0.007630	0.010725	0.169090	0.005940	0.009147	1.054770	0.007560	0.010053	0.586482
19.500000	0.004200	0.006192	1.927627	0.004660	0.006422	1.567144	0.004590	0.006687	1.602320	0.004860	0.006832	1.330229	0.003710	0.005713	2.266175	0.004980	0.006622	1.661044
20.500000	0.003190	0.004703	2.635244	0.003500	0.004824	2.303586	0.003460	0.005041	2.329449	0.003670	0.005159	2.052846	0.002780	0.004281	3.008440	0.003640	0.004840	2.467471
21.500000	0.003120	0.004600	2.692307	0.003270	0.004507	2.478401	0.003260	0.004749	2.482594	0.003350	0.004709	2.287504	0.002770	0.004266	3.017706	0.003460	0.004601	2.597905
22.500000	0.003850	0.005676	2.151507	0.003670	0.005058	2.181593	0.003690	0.005376	2.163895	0.003820	0.005370	1.949796	0.003330	0.005128	2.544167	0.004070	0.005412	2.180248
23.500000	0.004800	0.007076	1.583990	0.004540	0.006257	1.634277	0.004640	0.006760	1.574437	0.004770	0.006705	1.378334	0.004260	0.006560	1.910472	0.005190	0.006901	1.554747
24.500000	0.005970	0.008801	1.022506	0.005620	0.007746	1.085051	0.005790	0.008435	1.004524	0.006020	0.008462	0.779279	0.005380	0.008285	1.309688	0.006520	0.008670	0.967512
25.500000	0.007130	0.010511	0.565338	0.006620	0.009124	0.663478	0.006860	0.009994	0.567948	0.007250	0.010191	0.300631	0.006400	0.009856	0.862732	0.007720	0.010265	0.532558
26.500000	0.008010	0.011809	0.265657	0.007430	0.010240	0.366282	0.007700	0.011218	0.270513	0.008270	0.011625	-0.038321	0.007240	0.011149	0.545189	0.008810	0.011715	0.192471
27.500000	0.008640	0.012738	0.070681	0.007960	0.010971	0.188863	0.008320	0.012121	0.071090	0.008970	0.012609	-0.247560	0.007730	0.011904	0.376552	0.009660	0.012845	-0.044725
