x	y1_raw	y1_norm	PMF_y1	y2_raw	y2_norm	PMF_y2	y3_raw	y3_norm	PMF_y3	y4_raw	y4_norm	PMF_y4	y5_raw	y5_norm	PMF_y5	y6_raw	y6_norm	PMF_y6
0.500000	0.057790	0.128806	-17.335473	0.057690	0.128277	-17.186699	0.058480	0.130216	-18.403961	0.058310	0.129829	-19.510089	0.057320	0.128290	-17.064343	0.057240	0.127305	-17.477883
1.500000	0.055030	0.122654	-17.209355	0.054980	0.122251	-17.062702	0.055780	0.124204	-18.282141	0.055230	0.122971	-19.370234	0.054810	0.122672	-16.948947	0.054510	0.121233	-17.351941
2.500000	0.049790	0.110975	-16.951478	0.049730	0.110577	-16.804059	0.050520	0.112492	-18.026887	0.050210	0.111794	-19.124655	0.049930	0.111750	-16.708629	0.049390	0.109846	-17.097744
3.500000	0.043180	0.096242	-16.584405	0.043140	0.095924	-16.437706	0.043570	0.097016	-17.645476	0.043470	0.096787	-18.753185	0.043200	0.096688	-16.335513	0.043030	0.095701	-16.742492
4.500000	0.036120	0.080506	-16.124323	0.036270	0.080648	-15.990693	0.036770	0.081875	-17.208185	0.036550	0.081380	-18.306351	0.036360	0.081379	-15.891304	0.036340	0.080822	-16.307026
5.500000	0.030430	0.067824	-15.682581	0.030710	0.068285	-15.561874	0.030810	0.068604	-16.752462	0.030720	0.068399	-17.858554	0.030380	0.067995	-15.428258	0.030720	0.068323	-15.874078
6.500000	0.026150	0.058285	-15.291971	0.026580	0.059102	-15.189690	0.026490	0.058985	-16.363159	0.026590	0.059203	-17.486499	0.026200	0.058639	-15.046807	0.026650	0.059271	-15.507832
7.500000	0.023530	0.052445	-15.019923	0.023880	0.053099	-14.913660	0.023790	0.052973	-16.086140	0.023850	0.053103	-17.206261	0.023460	0.052507	-14.762159	0.024050	0.053488	-15.243304
8.500000	0.022170	0.049414	-14.866508	0.022210	0.049385	-14.726843	0.022410	0.049900	-15.932153	0.022280	0.049607	-17.030792	0.021820	0.048836	-14.575417	0.022420	0.049863	-15.062458
9.500000	0.021500	0.047920	-14.787433	0.021380	0.047540	-14.628701	0.021440	0.047740	-15.818132	0.021200	0.047202	-16.902755	0.020920	0.046822	-14.466878	0.021470	0.047750	-14.950890
10.500000	0.020570	0.045848	-14.673489	0.020260	0.045049	-14.490051	0.020140	0.044845	-15.656953	0.020180	0.044931	-16.775696	0.019810	0.044338	-14.326396	0.020490	0.045571	-14.830503
11.500000	0.018650	0.041568	-14.421000	0.018310	0.040713	-14.229282	0.017980	0.040036	-15.364628	0.018200	0.040523	-16.509595	0.017770	0.039772	-14.046369	0.018750	0.041701	-14.601834
12.500000	0.015340	0.034191	-13.917567	0.015140	0.033665	-13.739444	0.014570	0.032443	-14.822776	0.015140	0.033710	-16.035283	0.014680	0.032856	-13.554168	0.015420	0.034295	-14.098025
13.500000	0.011160	0.024874	-13.097925	0.011170	0.024837	-12.955924	0.010500	0.023380	-13.978774	0.011110	0.024737	-15.237888	0.010850	0.024284	-12.775261	0.011210	0.024932	-13.276498
14.500000	0.007150	0.015936	-11.951014	0.007230	0.016076	-11.835366	0.006750	0.015030	-12.840633	0.007020	0.015630	-14.055283	0.007260	0.016249	-11.740248	0.007270	0.016169	-12.160941
15.500000	0.003970	0.008849	-10.435940	0.004130	0.009183	-10.393356	0.003810	0.008484	-11.367940	0.003990	0.008884	-12.600409	0.004370	0.009781	-10.432995	0.004120	0.009163	-10.698480
16.500000	0.001970	0.004391	-8.632866	0.002100	0.004669	-8.652907	0.001950	0.004342	-9.644531	0.002050	0.004564	-10.886767	0.002360	0.005282	-8.847333	0.002090	0.004648	-8.951995
17.500000	0.000850	0.001895	-6.474181	0.000970	0.002157	-6.668587	0.000910	0.002026	-7.686996	0.000980	0.002182	-8.990725	0.001100	0.002462	-6.885490	0.000970	0.002157	-6.979949
18.500000	0.000360	0.000802	-4.278259	0.000430	0.000956	-4.586787	0.000380	0.000846	-5.453867	0.000460	0.001024	-7.054673	0.000530	0.001186	-5.014735	0.000420	0.000934	-4.838134
19.500000	0.000140	0.000312	-1.893439	0.000180	0.000400	-2.379153	0.000160	0.000356	-3.265539	0.000190	0.000423	-4.810956	0.000260	0.000582	-3.201443	0.000180	0.000400	-2.690504
20.500000	0.000070	0.000156	-0.185777	0.000080	0.000178	-0.366469	0.000070	0.000156	-1.223828	0.000070	0.000156	-2.337469	0.000150	0.000336	-1.815522	0.000080	0.000178	-0.677804
21.500000	0.000050	0.000111	0.620066	0.000050	0.000111	0.763871	0.000030	0.000067	0.760672	0.000020	0.000045	0.529472	0.000090	0.000201	-0.548177	0.000030	0.000067	1.631121
22.500000	0.000040	0.000089	1.142665	0.000030	0.000067	1.942411	0.000020	0.000045	1.643134	0.000010	0.000022	1.881981	0.000070	0.000157	0.064951	0.000020	0.000044	2.513422
23.500000	0.000030	0.000067	1.798900	0.000040	0.000089	1.286356	0.000030	0.000067	0.760672	0.000010	0.000022	1.881981	0.000050	0.000112	0.871030	0.000020	0.000044	2.513422
