x	y1_raw	y1_norm	PMF_y1	y2_raw	y2_norm	PMF_y2	y3_raw	y3_norm	PMF_y3	y4_raw	y4_norm	PMF_y4	y5_raw	y5_norm	PMF_y5	y6_raw	y6_norm	PMF_y6
0.500000	0.031560	0.066079	-8.979400	0.031890	0.064139	-8.864084	0.031460	0.065867	-8.327231	0.031490	0.062950	-8.509180	0.029530	0.061269	-7.687913	0.029570	0.059640	-7.845690
1.500000	0.031050	0.065011	-8.937417	0.031060	0.062470	-8.796126	0.030630	0.064129	-8.258332	0.030970	0.061910	-8.466272	0.029030	0.060232	-7.643908	0.029100	0.058692	-7.804402
2.500000	0.029390	0.061536	-8.795829	0.029700	0.059735	-8.680748	0.028930	0.060570	-8.111187	0.029600	0.059172	-8.349680	0.027560	0.057182	-7.510001	0.027590	0.055646	-7.667093
3.500000	0.027070	0.056678	-8.583934	0.027630	0.055571	-8.494580	0.026710	0.055922	-7.905445	0.027470	0.054914	-8.157239	0.025720	0.053364	-7.331948	0.025600	0.051633	-7.474187
4.500000	0.024730	0.051779	-8.350963	0.025370	0.051026	-8.274685	0.024080	0.050416	-7.638337	0.024930	0.049836	-7.907226	0.023840	0.049464	-7.136355	0.023500	0.047397	-7.253632
5.500000	0.022800	0.047738	-8.141579	0.023530	0.047325	-8.080673	0.022170	0.046417	-7.425386	0.023290	0.046558	-7.731880	0.022110	0.045874	-6.942232	0.021480	0.043323	-7.022037
6.500000	0.022270	0.046628	-8.080973	0.022720	0.045696	-7.990407	0.021120	0.044218	-7.300362	0.022770	0.045518	-7.673696	0.021310	0.044214	-6.847269	0.020870	0.042093	-6.947802
7.500000	0.022720	0.047570	-8.132522	0.023440	0.047144	-8.070799	0.021630	0.045286	-7.361846	0.023470	0.046917	-7.751719	0.021580	0.044775	-6.879712	0.021600	0.043565	-7.036392
8.500000	0.024600	0.051506	-8.337381	0.025510	0.051307	-8.288866	0.023580	0.049369	-7.584269	0.025380	0.050736	-7.953325	0.023420	0.048592	-7.090554	0.023850	0.048103	-7.291727
9.500000	0.027720	0.058039	-8.645079	0.028830	0.057985	-8.604135	0.026510	0.055503	-7.886077	0.028570	0.057113	-8.258414	0.026090	0.054132	-7.368753	0.027270	0.055001	-7.637031
10.500000	0.031100	0.065116	-8.941563	0.032080	0.064521	-8.879392	0.029490	0.061742	-8.160592	0.032060	0.064089	-8.555408	0.029150	0.060481	-7.654538	0.030950	0.062423	-7.963230
11.500000	0.032940	0.068968	-9.089686	0.033930	0.068242	-9.023873	0.031470	0.065888	-8.328050	0.033540	0.067048	-8.671705	0.030860	0.064029	-7.801438	0.033260	0.067082	-8.148724
12.500000	0.031070	0.065053	-8.939076	0.032710	0.065788	-8.929508	0.030270	0.063375	-8.227865	0.032020	0.064009	-8.552191	0.029900	0.062037	-7.720001	0.032350	0.065247	-8.077236
13.500000	0.026510	0.055506	-8.530067	0.028030	0.056376	-8.531618	0.026030	0.054498	-7.838992	0.027680	0.055333	-8.176863	0.025910	0.053759	-7.350914	0.028190	0.056856	-7.722532
