x	y1_raw	y1_norm	PMF_y1	y2_raw	y2_norm	PMF_y2	y3_raw	y3_norm	PMF_y3	y4_raw	y4_norm	PMF_y4	y5_raw	y5_norm	PMF_y5	y6_raw	y6_norm	PMF_y6
0.500000	0.017220	0.104624	-8.714686	0.017200	0.104521	-8.743059	0.017060	0.104101	-8.621237	0.017120	0.103170	-8.533831	0.018120	0.110353	-9.349938	0.018130	0.109053	-9.461545
1.500000	0.016390	0.099581	-8.587378	0.016440	0.099903	-8.626595	0.016270	0.099280	-8.499048	0.016250	0.097927	-8.399425	0.017200	0.104750	-9.215654	0.017270	0.103880	-9.336306
2.500000	0.014880	0.090406	-8.338296	0.014830	0.090119	-8.360989	0.014740	0.089944	-8.244542	0.014750	0.088888	-8.149836	0.015590	0.094945	-8.962379	0.015670	0.094256	-9.085755
3.500000	0.012970	0.078802	-7.984265	0.012910	0.078452	-8.003684	0.012780	0.077984	-7.876842	0.012740	0.076775	-7.772311	0.013560	0.082582	-8.602867	0.013570	0.081624	-8.714952
4.500000	0.011080	0.067319	-7.578397	0.010950	0.066541	-7.579351	0.010770	0.065719	-7.435877	0.010750	0.064782	-7.334635	0.011360	0.069184	-8.146671	0.011460	0.068932	-8.279443
5.500000	0.009380	0.056990	-7.149179	0.009170	0.055724	-7.122200	0.009150	0.055834	-7.015813	0.009120	0.054960	-6.910899	0.009630	0.058648	-7.720922	0.009640	0.057985	-7.833784
6.500000	0.008130	0.049395	-6.780641	0.008030	0.048797	-6.780117	0.007970	0.048633	-6.660030	0.007980	0.048090	-6.566810	0.008350	0.050853	-7.353405	0.008320	0.050045	-7.454319
7.500000	0.007310	0.044413	-6.506683	0.007170	0.043571	-6.488222	0.007210	0.043996	-6.401796	0.007200	0.043389	-6.301770	0.007440	0.045311	-7.056066	0.007440	0.044752	-7.166255
8.500000	0.006860	0.041679	-6.342967	0.006680	0.040593	-6.305821	0.006720	0.041006	-6.220443	0.006810	0.041039	-6.158275	0.006900	0.042022	-6.861909	0.006960	0.041865	-6.994409
9.500000	0.006510	0.039553	-6.208030	0.006430	0.039074	-6.207538	0.006450	0.039358	-6.114778	0.006460	0.038930	-6.022321	0.006620	0.040317	-6.755166	0.006660	0.040060	-6.880879
