x	y1_raw	y1_norm	PMF_y1	y2_raw	y2_norm	PMF_y2	y3_raw	y3_norm	PMF_y3	y4_raw	y4_norm	PMF_y4	y5_raw	y5_norm	PMF_y5	y6_raw	y6_norm	PMF_y6
0.500000	0.004900	0.006716	0.796834	0.004890	0.007153	0.574543	0.005460	0.007427	0.343563	0.005350	0.007946	0.558661	0.005350	0.007877	0.160880	0.005340	0.007307	0.449058
1.500000	0.004940	0.006771	0.775911	0.004830	0.007065	0.606317	0.005470	0.007441	0.338853	0.005220	0.007753	0.621981	0.005300	0.007803	0.185050	0.005350	0.007320	0.444242
2.500000	0.004950	0.006785	0.770707	0.004860	0.007109	0.590381	0.005560	0.007563	0.296848	0.005050	0.007500	0.707203	0.005330	0.007847	0.170521	0.005310	0.007266	0.463558
3.500000	0.005360	0.007346	0.565901	0.005010	0.007329	0.512145	0.005810	0.007903	0.183637	0.005120	0.007604	0.671769	0.005540	0.008156	0.071048	0.005460	0.007471	0.391859
4.500000	0.006400	0.008772	0.109421	0.005560	0.008133	0.244031	0.006610	0.008992	-0.148454	0.005780	0.008584	0.359655	0.006310	0.009290	-0.263985	0.006240	0.008538	0.048133
5.500000	0.008450	0.011582	-0.606029	0.007040	0.010298	-0.363582	0.008540	0.011617	-0.808063	0.007390	0.010976	-0.273006	0.008150	0.011999	-0.922854	0.008230	0.011261	-0.664560
6.500000	0.012350	0.016927	-1.583400	0.010320	0.015096	-1.348557	0.012500	0.017004	-1.789243	0.010610	0.015758	-1.204438	0.012070	0.017770	-1.934292	0.012300	0.016830	-1.699413
7.500000	0.018680	0.025603	-2.649381	0.016130	0.023595	-2.498975	0.018960	0.025792	-2.862454	0.016000	0.023763	-2.262638	0.018450	0.027164	-3.027463	0.019020	0.026024	-2.822313
8.500000	0.027580	0.037802	-3.653285	0.024460	0.035780	-3.571700	0.028270	0.038456	-3.891695	0.023810	0.035363	-3.286818	0.027420	0.040370	-4.048316	0.028350	0.038790	-3.850697
9.500000	0.038170	0.052316	-4.490625	0.034490	0.050452	-4.457142	0.039280	0.053433	-4.739231	0.033040	0.049071	-4.130985	0.037810	0.055667	-4.876242	0.039330	0.053814	-4.694231
10.500000	0.048160	0.066009	-5.089700	0.044060	0.064451	-5.088178	0.050020	0.068043	-5.362090	0.042160	0.062616	-4.759106	0.047870	0.070478	-5.484179	0.049660	0.067948	-5.295198
11.500000	0.055370	0.075891	-5.449212	0.050710	0.074179	-5.450424	0.057530	0.078259	-5.722568	0.048140	0.071498	-5.100917	0.054690	0.080519	-5.827414	0.056020	0.076650	-5.605748
12.500000	0.057230	0.078440	-5.534357	0.052090	0.076197	-5.519616	0.059700	0.081211	-5.817983	0.049330	0.073265	-5.163845	0.056250	0.082816	-5.899893	0.056920	0.077882	-5.646820
13.500000	0.053250	0.072985	-5.348606	0.047800	0.069922	-5.298131	0.055570	0.075593	-5.633241	0.045150	0.067057	-4.935674	0.051250	0.075454	-5.659998	0.052050	0.071218	-5.416329
14.500000	0.044540	0.061047	-4.888336	0.039220	0.057371	-4.788314	0.046300	0.062983	-5.162941	0.036880	0.054774	-4.414310	0.041630	0.061291	-5.124262	0.042560	0.058234	-4.897617
15.500000	0.033540	0.045970	-4.157415	0.029090	0.042553	-4.018381	0.034690	0.047190	-4.419024	0.026890	0.039937	-3.600265	0.030430	0.044801	-4.316699	0.031220	0.042717	-4.099173
16.500000	0.022880	0.031360	-3.171906	0.019290	0.028217	-2.959897	0.023400	0.031832	-3.404549	0.017700	0.026288	-2.522783	0.020040	0.029504	-3.240445	0.020750	0.028392	-3.046602
17.500000	0.014130	0.019367	-1.930232	0.011620	0.016998	-1.654152	0.014420	0.019616	-2.157311	0.010460	0.015535	-1.167764	0.012070	0.017770	-1.934292	0.012590	0.017227	-1.759439
18.500000	0.008090	0.011088	-0.493916	0.006550	0.009581	-0.177832	0.008240	0.011209	-0.715976	0.005840	0.008674	0.333070	0.006720	0.009894	-0.426065	0.007210	0.009865	-0.323858
19.500000	0.004520	0.006195	1.004563	0.003780	0.005529	1.237070	0.004790	0.006516	0.680499	0.003200	0.004753	1.881098	0.003740	0.005506	1.082190	0.004080	0.005583	1.141606
20.500000	0.002800	0.003838	2.236282	0.002440	0.003569	2.362684	0.003050	0.004149	1.841630	0.002060	0.003060	3.013281	0.002240	0.003298	2.400232	0.002580	0.003530	2.320143
21.500000	0.002200	0.003015	2.856012	0.002050	0.002999	2.810180	0.002520	0.003428	2.332296	0.001790	0.002659	3.374107	0.001810	0.002665	2.947740	0.002040	0.002791	2.923478
22.500000	0.002350	0.003221	2.686560	0.002250	0.003291	2.571016	0.002660	0.003618	2.193341	0.002090	0.003104	2.976138	0.001950	0.002871	2.756413	0.002090	0.002860	2.861289
23.500000	0.002890	0.003961	2.154951	0.002800	0.004096	2.008913	0.003300	0.004489	1.639054	0.002700	0.004010	2.317984	0.002440	0.003592	2.180451	0.002610	0.003571	2.290430
24.500000	0.003660	0.005016	1.547532	0.003490	0.005105	1.442412	0.004130	0.005618	1.061967	0.003470	0.005154	1.672745	0.003240	0.004770	1.451349	0.003330	0.004556	1.664090
25.500000	0.004580	0.006277	0.970630	0.004190	0.006129	0.972119	0.004910	0.006679	0.616823	0.004280	0.006357	1.132968	0.004100	0.006036	0.845739	0.004200	0.005747	1.067027
26.500000	0.005400	0.007401	0.546765	0.004870	0.007124	0.585091	0.005630	0.007659	0.264645	0.004950	0.007352	0.758682	0.004870	0.007170	0.402835	0.004920	0.006732	0.659885
27.500000	0.006100	0.008361	0.233012	0.005430	0.007943	0.304932	0.006270	0.008529	-0.012507	0.005450	0.008094	0.510991	0.005460	0.008039	0.108491	0.005510	0.007539	0.368395
28.500000	0.006650	0.009115	0.010770	0.005680	0.008309	0.189063	0.006720	0.009141	-0.190944	0.005790	0.008599	0.355205	0.005850	0.008613	-0.069113	0.005920	0.008100	0.183651
29.500000	0.006890	0.009444	-0.080509	0.005910	0.008645	0.086878	0.007000	0.009522	-0.296044	0.006000	0.008911	0.263487	0.006030	0.008878	-0.147131	0.006200	0.008483	0.064689
30.500000	0.006980	0.009567	-0.113922	0.005960	0.008718	0.065189	0.007010	0.009536	-0.299719	0.006120	0.009089	0.212505	0.006070	0.008937	-0.164153	0.006440	0.008812	-0.033084
31.500000	0.006970	0.009553	-0.110231	0.005990	0.008762	0.052263	0.006940	0.009441	-0.273881	0.006190	0.009193	0.183225	0.006060	0.008922	-0.159908	0.006560	0.008976	-0.080613
32.500000	0.006980	0.009567	-0.113922	0.006110	0.008938	0.001199	0.006850	0.009318	-0.240274	0.006180	0.009179	0.187388	0.006040	0.008893	-0.151397	0.006460	0.008839	-0.041066
33.500000	0.007060	0.009677	-0.143263	0.006110	0.008938	0.001199	0.006720	0.009141	-0.190944	0.006190	0.009193	0.183225	0.005940	0.008745	-0.108418	0.006370	0.008716	-0.004948
