x	y1_raw	y1_norm	PMF_y1	y2_raw	y2_norm	PMF_y2	y3_raw	y3_norm	PMF_y3	y4_raw	y4_norm	PMF_y4	y5_raw	y5_norm	PMF_y5	y6_raw	y6_norm	PMF_y6
0.500000	0.000040	0.000066	13.452936	0.000030	0.000049	13.904081	0.000050	0.000086	13.177621	0.000050	0.000078	13.133807	0.000110	0.000174	11.124889	0.000100	0.000171	11.275036
1.500000	0.000060	0.000099	12.523421	0.000030	0.000049	13.904081	0.000040	0.000069	13.686738	0.000050	0.000078	13.133807	0.000090	0.000142	11.611121	0.000100	0.000171	11.275036
2.500000	0.000090	0.000149	11.558385	0.000050	0.000082	12.767431	0.000050	0.000086	13.177621	0.000060	0.000093	12.713257	0.000100	0.000158	11.356555	0.000100	0.000171	11.275036
3.500000	0.000180	0.000297	9.854455	0.000120	0.000197	10.679493	0.000070	0.000121	12.387975	0.000100	0.000156	11.498324	0.000190	0.000300	9.775970	0.000140	0.000239	10.448886
4.500000	0.000330	0.000545	8.330650	0.000310	0.000510	8.310744	0.000160	0.000276	10.370514	0.000250	0.000389	9.231764	0.000410	0.000648	7.838611	0.000280	0.000478	8.714663
5.500000	0.000740	0.001222	6.275160	0.000800	0.001315	5.897882	0.000430	0.000743	7.879656	0.000640	0.000997	6.848676	0.000910	0.001438	5.805341	0.000650	0.001110	6.574296
6.500000	0.001700	0.002807	4.143341	0.001870	0.003074	3.720661	0.001090	0.001883	5.503161	0.001580	0.002461	4.534779	0.001990	0.003145	3.798390	0.001380	0.002357	4.646103
7.500000	0.003740	0.006176	2.116213	0.003970	0.006527	1.784792	0.002490	0.004302	3.381673	0.003460	0.005389	2.520222	0.004170	0.006591	1.895996	0.002950	0.005039	2.693843
8.500000	0.007500	0.012386	0.324944	0.007550	0.012413	0.129995	0.005140	0.008880	1.516777	0.006840	0.010653	0.766075	0.008280	0.013087	0.130067	0.005810	0.009924	0.949500
9.500000	0.013230	0.021848	-1.137012	0.012910	0.021225	-1.251769	0.009200	0.015894	0.017657	0.012040	0.018751	-0.690229	0.014550	0.022997	-1.322055	0.010250	0.017508	-0.512525
10.500000	0.020800	0.034350	-2.302741	0.019550	0.032142	-2.320884	0.014410	0.024895	-1.138258	0.018740	0.029186	-1.830019	0.021930	0.034661	-2.379069	0.016150	0.027585	-1.683755
11.500000	0.028490	0.047049	-3.113370	0.026280	0.043207	-3.083140	0.019920	0.034415	-1.972519	0.024620	0.038344	-2.533162	0.029260	0.046246	-3.122100	0.022310	0.038107	-2.516274
12.500000	0.033420	0.055190	-3.524637	0.031270	0.051411	-3.531118	0.023930	0.041343	-2.445100	0.028820	0.044885	-2.939022	0.033890	0.053564	-3.500631	0.026720	0.045639	-2.981057
13.500000	0.034370	0.056759	-3.596865	0.032730	0.053811	-3.648707	0.025230	0.043589	-2.581411	0.029800	0.046411	-3.025186	0.034340	0.054275	-3.534622	0.027800	0.047484	-3.083158
14.500000	0.030820	0.050897	-3.315935	0.030610	0.050326	-3.476148	0.023140	0.039978	-2.358600	0.027320	0.042549	-2.801293	0.031180	0.049281	-3.285869	0.025420	0.043419	-2.852538
15.500000	0.024900	0.041120	-2.766319	0.025400	0.041760	-2.995379	0.018670	0.032255	-1.805541	0.022050	0.034341	-2.249097	0.025400	0.040145	-2.757562	0.020230	0.034554	-2.264104
16.500000	0.018150	0.029973	-1.951605	0.018730	0.030794	-2.210483	0.013980	0.024153	-1.060210	0.016350	0.025464	-1.478516	0.018920	0.029904	-1.998679	0.014600	0.024938	-1.423805
17.500000	0.012530	0.020692	-0.996970	0.012820	0.021077	-1.233747	0.009690	0.016741	-0.116001	0.011610	0.018082	-0.596548	0.013160	0.020800	-1.063385	0.009760	0.016671	-0.386347
18.500000	0.008320	0.013740	0.057727	0.008490	0.013958	-0.172204	0.006700	0.011575	0.834317	0.008060	0.012553	0.343433	0.008960	0.014162	-0.073206	0.006590	0.011256	0.625132
19.500000	0.005870	0.009694	0.955940	0.005830	0.009585	0.795705	0.004980	0.008604	1.598188	0.005810	0.009049	1.186287	0.006410	0.010131	0.789250	0.004700	0.008028	1.495330
20.500000	0.004760	0.007861	1.495549	0.004710	0.007744	1.344887	0.004390	0.007584	1.922790	0.004900	0.007631	1.624797	0.005250	0.008298	1.303206	0.004190	0.007157	1.790977
