x	y1_raw	y1_norm	PMF_y1	y2_raw	y2_norm	PMF_y2	y3_raw	y3_norm	PMF_y3	y4_raw	y4_norm	PMF_y4	y5_raw	y5_norm	PMF_y5	y6_raw	y6_norm	PMF_y6
0.500000	0.000520	0.000736	6.628528	0.000600	0.000800	6.283057	0.000500	0.000685	6.303658	0.000450	0.000627	6.634311	0.000410	0.000504	7.235544	0.000410	0.000631	7.093913
1.500000	0.000510	0.000722	6.677898	0.000670	0.000893	6.001980	0.000610	0.000836	5.797849	0.000420	0.000585	6.809238	0.000400	0.000491	7.297932	0.000450	0.000693	6.857564
2.500000	0.000580	0.000821	6.350659	0.000830	0.001106	5.455554	0.000760	0.001041	5.237219	0.000530	0.000738	6.218701	0.000500	0.000614	6.733115	0.000490	0.000754	6.641080
3.500000	0.000890	0.001260	5.257883	0.001190	0.001586	4.533976	0.001130	0.001548	4.222948	0.000910	0.001267	4.839905	0.000910	0.001118	5.208377	0.000720	0.001108	5.659998
4.500000	0.001780	0.002520	3.481574	0.002090	0.002786	3.089352	0.002100	0.002876	2.633373	0.001850	0.002576	3.021567	0.001950	0.002396	3.256298	0.001380	0.002124	3.994261
5.500000	0.003700	0.005238	1.600975	0.003930	0.005239	1.466144	0.004300	0.005890	0.790824	0.003920	0.005458	1.091496	0.004240	0.005209	1.260183	0.002860	0.004402	2.122313
6.500000	0.007220	0.010222	-0.119638	0.007430	0.009905	-0.173015	0.008430	0.011547	-0.942054	0.007960	0.011083	-0.731737	0.008540	0.010492	-0.541977	0.005800	0.008927	0.303003
7.500000	0.013160	0.018632	-1.665748	0.013390	0.017850	-1.689865	0.015340	0.021012	-2.484017	0.014770	0.020564	-2.323897	0.015380	0.018896	-2.057153	0.010810	0.016637	-1.300347
8.500000	0.021710	0.030737	-2.955397	0.022270	0.029689	-3.000466	0.025310	0.034668	-3.774101	0.024690	0.034376	-3.647632	0.025490	0.031318	-3.358731	0.018230	0.028057	-2.646627
9.500000	0.032600	0.046155	-4.002907	0.033990	0.045313	-4.089933	0.037840	0.051831	-4.810376	0.037130	0.051696	-4.699005	0.038760	0.047621	-4.438619	0.027780	0.042755	-3.732010
10.500000	0.044270	0.062678	-4.791413	0.046270	0.061683	-4.884704	0.051350	0.070336	-5.597103	0.049580	0.069030	-5.444149	0.053160	0.065314	-5.252699	0.038150	0.058715	-4.549403
11.500000	0.053590	0.075873	-5.283755	0.056560	0.075401	-5.402179	0.061680	0.084485	-6.069454	0.058430	0.081352	-5.867400	0.065640	0.080647	-5.796131	0.046640	0.071781	-5.067195
12.500000	0.057890	0.081961	-5.482655	0.060320	0.080414	-5.568040	0.065570	0.089813	-6.227062	0.061400	0.085487	-5.995170	0.071630	0.088006	-6.021181	0.050120	0.077137	-5.252640
13.500000	0.054930	0.077770	-5.347400	0.056520	0.075348	-5.400356	0.061490	0.084225	-6.061504	0.057010	0.079375	-5.803998	0.068680	0.084382	-5.912801	0.047220	0.072674	-5.099044
14.500000	0.046170	0.065368	-4.899703	0.046780	0.062363	-4.912952	0.051720	0.070843	-5.615604	0.046780	0.065131	-5.294346	0.058660	0.072071	-5.506406	0.038890	0.059854	-4.598909
15.500000	0.034580	0.048959	-4.154843	0.034760	0.046339	-4.147655	0.038640	0.052926	-4.864287	0.034140	0.047533	-4.482666	0.044390	0.054539	-4.788104	0.028580	0.043986	-3.805166
16.500000	0.023290	0.032974	-3.136401	0.023300	0.031062	-3.116957	0.026340	0.036079	-3.876879	0.022650	0.031535	-3.425433	0.030430	0.037387	-3.815155	0.018860	0.029027	-2.734161
17.500000	0.014380	0.020359	-1.894128	0.014570	0.019424	-1.907421	0.016370	0.022423	-2.651433	0.014000	0.019492	-2.185973	0.019010	0.023356	-2.603024	0.011700	0.018007	-1.504142
18.500000	0.008560	0.012119	-0.558024	0.008920	0.011891	-0.643641	0.009830	0.013464	-1.337724	0.008510	0.011848	-0.903786	0.011180	0.013736	-1.235644	0.006960	0.010712	-0.166421
19.500000	0.005230	0.007405	0.710450	0.005570	0.007425	0.568728	0.006120	0.008383	-0.117542	0.005460	0.007602	0.238806	0.006870	0.008441	0.018247	0.004270	0.006572	1.091265
20.500000	0.003770	0.005338	1.552761	0.003960	0.005279	1.446582	0.004400	0.006027	0.731671	0.003970	0.005527	1.058889	0.004860	0.005971	0.909070	0.002960	0.004556	2.033933
21.500000	0.003420	0.004842	1.803390	0.003630	0.004839	1.670396	0.003890	0.005328	1.048628	0.003590	0.004998	1.317712	0.004090	0.005025	1.352833	0.002810	0.004325	2.167666
22.500000	0.003770	0.005338	1.552761	0.004000	0.005332	1.420727	0.004110	0.005630	0.907097	0.003930	0.005472	1.084941	0.004250	0.005222	1.254123	0.003250	0.005002	1.793544
23.500000	0.004330	0.006130	1.196442	0.004720	0.006292	0.994876	0.004770	0.006534	0.523903	0.004590	0.006391	0.685510	0.004720	0.005799	0.984277	0.003930	0.006048	1.304779
24.500000	0.005010	0.007093	0.821060	0.005540	0.007385	0.582629	0.005390	0.007383	0.209408	0.005200	0.007240	0.364385	0.005450	0.006696	0.614232	0.004680	0.007203	0.855306
25.500000	0.005650	0.007999	0.511624	0.006190	0.008252	0.297063	0.005850	0.008013	-0.001393	0.005810	0.008089	0.078875	0.006110	0.007507	0.320028	0.005290	0.008142	0.539942
26.500000	0.006160	0.008721	0.289153	0.006690	0.008919	0.097091	0.006160	0.008438	-0.134312	0.006290	0.008758	-0.125473	0.006610	0.008121	0.117562	0.005820	0.008957	0.294141
27.500000	0.006360	0.009005	0.206896	0.006930	0.009239	0.006351	0.006360	0.008711	-0.216566	0.006560	0.009133	-0.233676	0.006830	0.008391	0.033280	0.006070	0.009342	0.185860
28.500000	0.006540	0.009259	0.135044	0.007050	0.009398	-0.037849	0.006360	0.008711	-0.216566	0.006540	0.009106	-0.225815	0.006980	0.008576	-0.022645	0.006240	0.009604	0.114745
29.500000	0.006710	0.009500	0.068976	0.007010	0.009345	-0.023200	0.006280	0.008602	-0.183979	0.006640	0.009245	-0.264883	0.006980	0.008576	-0.022645	0.006270	0.009650	0.102397
30.500000	0.006700	0.009486	0.072816	0.007020	0.009359	-0.026870	0.006190	0.008479	-0.146819	0.006560	0.009133	-0.233676	0.007000	0.008600	-0.030011	0.006270	0.009650	0.102397
31.500000	0.006620	0.009373	0.103742	0.006890	0.009185	0.021254	0.006010	0.008232	-0.070852	0.006470	0.009008	-0.198111	0.007020	0.008625	-0.037356	0.006220	0.009573	0.123011
32.500000	0.006570	0.009302	0.123262	0.006870	0.009159	0.028738	0.005950	0.008150	-0.045023	0.006440	0.008966	-0.186146	0.007050	0.008662	-0.048334	0.006300	0.009696	0.090107
33.500000	0.006480	0.009174	0.158773	0.006820	0.009092	0.047544	0.006000	0.008218	-0.066565	0.006330	0.008813	-0.141792	0.007140	0.008772	-0.080990	0.006240	0.009604	0.114745
34.500000	0.006460	0.009146	0.166732	0.006750	0.008999	0.074105	0.005910	0.008095	-0.027660	0.006260	0.008716	-0.113165	0.007170	0.008809	-0.091785	0.006330	0.009742	0.077876
35.500000	0.006590	0.009330	0.115436	0.006760	0.009012	0.070294	0.005860	0.008027	-0.005789	0.006200	0.008632	-0.088371	0.007160	0.008797	-0.088191	0.006310	0.009711	0.086023
36.500000	0.006690	0.009472	0.076661	0.006740	0.008985	0.077922	0.005860	0.008027	-0.005789	0.006160	0.008577	-0.071709	0.007160	0.008797	-0.088191	0.006400	0.009850	0.049560
37.500000	0.006700	0.009486	0.072816	0.006750	0.008999	0.074105	0.005790	0.007931	0.025145	0.006160	0.008577	-0.071709	0.007070	0.008686	-0.055627	0.006370	0.009804	0.061657
38.500000	0.006780	0.009599	0.042256	0.006830	0.009105	0.043772	0.005750	0.007876	0.042989	0.006150	0.008563	-0.067526	0.007040	0.008649	-0.044680	0.006420	0.009881	0.041526
39.500000	0.006770	0.009585	0.046056	0.006870	0.009159	0.028738	0.005720	0.007835	0.056455	0.006090	0.008479	-0.042288	0.006970	0.008563	-0.018954	0.006390	0.009835	0.053586
