            z         mean           se      std_dev
   -73.500000     0.000000     0.000000     0.000000
   -72.500000     0.000002     0.000001     0.000003
   -71.500000     0.000019     0.000005     0.000015
   -70.500000     0.000104     0.000013     0.000039
   -69.500000     0.000350     0.000036     0.000108
   -68.500000     0.000898     0.000068     0.000204
   -67.500000     0.001970     0.000114     0.000342
   -66.500000     0.003470     0.000161     0.000483
   -65.500000     0.005318     0.000193     0.000579
   -64.500000     0.007014     0.000217     0.000651
   -63.500000     0.008246     0.000201     0.000603
   -62.500000     0.009045     0.000170     0.000510
   -61.500000     0.009444     0.000144     0.000432
   -60.500000     0.009452     0.000156     0.000468
   -59.500000     0.009430     0.000177     0.000531
   -58.500000     0.009634     0.000187     0.000561
   -57.500000     0.009440     0.000133     0.000399
   -56.500000     0.009439     0.000146     0.000438
   -55.500000     0.009572     0.000133     0.000399
   -54.500000     0.009600     0.000147     0.000441
   -53.500000     0.009481     0.000170     0.000510
   -52.500000     0.009541     0.000161     0.000483
   -51.500000     0.009497     0.000120     0.000360
   -50.500000     0.009661     0.000166     0.000498
   -49.500000     0.009491     0.000156     0.000468
   -48.500000     0.009468     0.000139     0.000417
   -47.500000     0.009533     0.000142     0.000426
   -46.500000     0.009528     0.000163     0.000489
   -45.500000     0.009535     0.000123     0.000369
   -44.500000     0.009434     0.000159     0.000477
   -43.500000     0.009346     0.000166     0.000498
   -42.500000     0.009333     0.000161     0.000483
   -41.500000     0.009269     0.000193     0.000579
   -40.500000     0.009200     0.000164     0.000492
   -39.500000     0.009229     0.000183     0.000549
   -38.500000     0.009169     0.000166     0.000498
   -37.500000     0.009171     0.000192     0.000576
   -36.500000     0.009233     0.000157     0.000471
   -35.500000     0.009174     0.000212     0.000636
   -34.500000     0.009133     0.000165     0.000495
   -33.500000     0.009100     0.000176     0.000528
   -32.500000     0.009145     0.000185     0.000555
   -31.500000     0.009289     0.000254     0.000762
   -30.500000     0.009251     0.000274     0.000822
   -29.500000     0.009291     0.000255     0.000765
   -28.500000     0.009004     0.000245     0.000735
   -27.500000     0.008530     0.000220     0.000660
   -26.500000     0.007878     0.000198     0.000594
   -25.500000     0.006807     0.000193     0.000579
   -24.500000     0.005595     0.000153     0.000459
   -23.500000     0.004339     0.000166     0.000498
   -22.500000     0.003231     0.000132     0.000396
   -21.500000     0.002603     0.000097     0.000291
   -20.500000     0.002587     0.000146     0.000438
   -19.500000     0.003124     0.000198     0.000594
   -18.500000     0.004567     0.000251     0.000753
   -17.500000     0.006835     0.000349     0.001047
   -16.500000     0.009849     0.000587     0.001761
   -15.500000     0.012621     0.000770     0.002310
   -14.500000     0.014098     0.000887     0.002661
   -13.500000     0.013624     0.000967     0.002901
