# PMF for analog 'scd'  (averaged over 3 50 ns blocks: block1, block2, block3)
# columns: |z|(A)   PMF(kcal/mol)   SE(kcal/mol)   n_blocks
# each block PMF folds solute 1 (+z) and mirrored solute 2 (-z) leaflets;
# SE here = std/sqrt(n) across blocks
   0.190     20.51618      0.13750    3
   0.570     20.76181      0.10925    3
   0.950     20.21993      0.11437    3
   1.330     19.59052      0.10915    3
   1.710     18.82974      0.11865    3
   2.090     18.26732      0.10857    3
   2.470     17.59298      0.11741    3
   2.850     16.86537      0.10434    3
   3.230     16.30696      0.09958    3
   3.610     15.60293      0.09770    3
   3.990     15.06660      0.08299    3
   4.370     14.49898      0.09234    3
   4.750     13.83956      0.09625    3
   5.130     13.40027      0.09021    3
   5.510     12.80470      0.09893    3
   5.890     12.27446      0.08752    3
   6.270     11.79209      0.09024    3
   6.650     11.16999      0.08713    3
   7.030     10.79318      0.10285    3
   7.410     10.31295      0.11826    3
   7.790      9.77528      0.12406    3
   8.170      9.41668      0.12793    3
   8.550      8.90189      0.11889    3
   8.930      8.57309      0.11962    3
   9.310      8.16739      0.12189    3
   9.690      7.63761      0.10358    3
  10.070      7.34348      0.09706    3
  10.450      6.91615      0.09260    3
  10.830      6.59820      0.09242    3
  11.210      6.30545      0.09568    3
  11.590      5.88281      0.10008    3
  11.970      5.69389      0.09227    3
  12.350      5.37230      0.09293    3
  12.730      5.03517      0.10122    3
  13.110      4.85714      0.11512    3
  13.490      4.51936      0.12282    3
  13.870      4.38780      0.10350    3
  14.250      4.20076      0.08727    3
  14.630      3.91475      0.09820    3
  15.010      3.83361      0.10437    3
  15.390      3.61285      0.10845    3
  15.770      3.45799      0.10784    3
  16.150      3.33276      0.09949    3
  16.530      3.09000      0.09251    3
  16.910      3.05472      0.08570    3
  17.290      2.90724      0.07678    3
  17.670      2.70662      0.09019    3
  18.050      2.65640      0.08118    3
  18.430      2.43319      0.07906    3
  18.810      2.35941      0.08195    3
  19.190      2.23735      0.09025    3
  19.570      1.98838      0.08838    3
  19.950      1.92263      0.08782    3
  20.330      1.73672      0.08813    3
  20.710      1.53902      0.06215    3
  21.090      1.44931      0.06923    3
  21.470      1.19555      0.07474    3
  21.850      1.13912      0.07345    3
  22.230      0.99907      0.05950    3
  22.610      0.73812      0.05788    3
  22.990      0.72932      0.05234    3
  23.370      0.54887      0.04526    3
  23.750      0.43693      0.04173    3
  24.130      0.40163      0.04684    3
  24.510      0.21876      0.03578    3
  24.890      0.23996      0.02899    3
  25.270      0.14576      0.02695    3
  25.650      0.06552      0.02623    3
  26.030      0.12535      0.02753    3
  26.410     -0.00662      0.02364    3
  26.790      0.03308      0.03145    3
  27.170      0.03769      0.03473    3
  27.550     -0.06992      0.03562    3
  27.930      0.04432      0.05073    3
  28.310     -0.02823      0.04895    3
  28.690     -0.09323      0.01982    3
  29.070     -0.02661      0.02482    3
  29.450     -0.13031      0.02042    3
  29.830     -0.03121      0.01634    3
  30.210     -0.04606      0.02537    3
  30.590     -0.11481      0.02267    3
  30.970     -0.01782      0.01258    3
  31.350     -0.08268      0.02475    3
  31.730     -0.04111      0.02125    3
  32.110      0.00151      0.02832    3
  32.490     -0.08887      0.02447    3
  32.870      0.04486      0.02378    3
  33.250      0.01843      0.02728    3
  33.630     -0.03811      0.00889    3
  34.010      0.05332      0.00615    3
  34.390     -0.02426      0.00557    3
  34.770      0.10110      0.02871    3
  35.150      0.11872      0.02886    3
  35.530     -0.00163      0.01918    3
  35.910      0.15461      0.03686    3
  36.290      0.09879      0.02831    3
  36.670      0.00696      0.03495    3
  37.050      0.09704      0.02736    3
  37.430      0.01720      0.03189    3
  37.810     -0.25718      0.04799    3
