            z         mean           se      std_dev
   -69.500000     0.000001     0.000001     0.000003
   -68.500000     0.000003     0.000002     0.000006
   -67.500000     0.000006     0.000003     0.000009
   -66.500000     0.000014     0.000007     0.000021
   -65.500000     0.000043     0.000019     0.000057
   -64.500000     0.000072     0.000025     0.000075
   -63.500000     0.000115     0.000041     0.000123
   -62.500000     0.000158     0.000056     0.000168
   -61.500000     0.000190     0.000067     0.000201
   -60.500000     0.000204     0.000069     0.000207
   -59.500000     0.000201     0.000066     0.000198
   -58.500000     0.000207     0.000070     0.000210
   -57.500000     0.000199     0.000062     0.000186
   -56.500000     0.000195     0.000061     0.000183
   -55.500000     0.000195     0.000065     0.000195
   -54.500000     0.000178     0.000054     0.000162
   -53.500000     0.000191     0.000056     0.000168
   -52.500000     0.000185     0.000058     0.000174
   -51.500000     0.000204     0.000059     0.000177
   -50.500000     0.000221     0.000062     0.000186
   -49.500000     0.000208     0.000057     0.000171
   -48.500000     0.000215     0.000061     0.000183
   -47.500000     0.000227     0.000063     0.000189
   -46.500000     0.000204     0.000062     0.000186
   -45.500000     0.000226     0.000066     0.000198
   -44.500000     0.000210     0.000059     0.000177
   -43.500000     0.000198     0.000055     0.000165
   -42.500000     0.000206     0.000055     0.000165
   -41.500000     0.000210     0.000057     0.000171
   -40.500000     0.000226     0.000062     0.000186
   -39.500000     0.000203     0.000057     0.000171
   -38.500000     0.000198     0.000060     0.000180
   -37.500000     0.000195     0.000069     0.000207
   -36.500000     0.000210     0.000070     0.000210
   -35.500000     0.000190     0.000064     0.000192
   -34.500000     0.000185     0.000063     0.000189
   -33.500000     0.000187     0.000066     0.000198
   -32.500000     0.000183     0.000067     0.000201
   -31.500000     0.000188     0.000079     0.000237
   -30.500000     0.000190     0.000086     0.000258
   -29.500000     0.000188     0.000073     0.000219
   -28.500000     0.000202     0.000075     0.000225
   -27.500000     0.000204     0.000085     0.000255
   -26.500000     0.000177     0.000065     0.000195
   -25.500000     0.000153     0.000056     0.000168
   -24.500000     0.000148     0.000057     0.000171
   -23.500000     0.000127     0.000036     0.000108
   -22.500000     0.000090     0.000027     0.000081
   -21.500000     0.000111     0.000027     0.000081
   -20.500000     0.000171     0.000028     0.000084
   -19.500000     0.000433     0.000049     0.000147
   -18.500000     0.001000     0.000097     0.000291
   -17.500000     0.002265     0.000144     0.000432
   -16.500000     0.005036     0.000237     0.000711
   -15.500000     0.009735     0.000241     0.000723
   -14.500000     0.016990     0.000387     0.001161
   -13.500000     0.026571     0.000472     0.001416
   -12.500000     0.035594     0.000703     0.002109
   -11.500000     0.041331     0.000730     0.002190
   -10.500000     0.041470     0.000604     0.001812
    -9.500000     0.036723     0.000459     0.001377
    -8.500000     0.030787     0.000487     0.001461
    -7.500000     0.026486     0.000483     0.001449
    -6.500000     0.024689     0.000479     0.001437
    -5.500000     0.025415     0.000429     0.001287
    -4.500000     0.027684     0.000360     0.001080
    -3.500000     0.030857     0.000344     0.001032
    -2.500000     0.033278     0.000305     0.000915
    -1.500000     0.035351     0.000178     0.000534
    -0.500000     0.035933     0.000266     0.000798
     0.500000     0.035844     0.000391     0.001173
     1.500000     0.035034     0.000283     0.000849
     2.500000     0.033394     0.000328     0.000984
     3.500000     0.030709     0.000376     0.001128
     4.500000     0.027345     0.000309     0.000927
     5.500000     0.024641     0.000298     0.000894
     6.500000     0.024044     0.000267     0.000801
     7.500000     0.026160     0.000225     0.000675
     8.500000     0.031260     0.000337     0.001011
     9.500000     0.037464     0.000455     0.001365
    10.500000     0.042672     0.000534     0.001602
    11.500000     0.043324     0.000657     0.001971
    12.500000     0.038052     0.000934     0.002802
    13.500000     0.028120     0.000839     0.002517
    14.500000     0.018120     0.000527     0.001581
    15.500000     0.010298     0.000327     0.000981
    16.500000     0.005081     0.000177     0.000531
    17.500000     0.002320     0.000107     0.000321
    18.500000     0.000940     0.000057     0.000171
    19.500000     0.000410     0.000043     0.000129
    20.500000     0.000183     0.000029     0.000087
    21.500000     0.000109     0.000031     0.000093
    22.500000     0.000073     0.000025     0.000075
    23.500000     0.000089     0.000037     0.000111
    24.500000     0.000117     0.000045     0.000135
    25.500000     0.000145     0.000054     0.000162
    26.500000     0.000166     0.000060     0.000180
    27.500000     0.000176     0.000065     0.000195
    28.500000     0.000173     0.000065     0.000195
    29.500000     0.000202     0.000078     0.000234
    30.500000     0.000200     0.000079     0.000237
    31.500000     0.000209     0.000080     0.000240
    32.500000     0.000182     0.000068     0.000204
    33.500000     0.000180     0.000071     0.000213
    34.500000     0.000181     0.000070     0.000210
    35.500000     0.000181     0.000074     0.000222
    36.500000     0.000178     0.000077     0.000231
    37.500000     0.000187     0.000085     0.000255
    38.500000     0.000181     0.000074     0.000222
    39.500000     0.000204     0.000093     0.000279
    40.500000     0.000197     0.000087     0.000261
    41.500000     0.000205     0.000088     0.000264
    42.500000     0.000202     0.000089     0.000267
    43.500000     0.000206     0.000089     0.000267
    44.500000     0.000196     0.000073     0.000219
    45.500000     0.000193     0.000078     0.000234
    46.500000     0.000220     0.000092     0.000276
    47.500000     0.000200     0.000083     0.000249
    48.500000     0.000204     0.000088     0.000264
    49.500000     0.000210     0.000099     0.000297
    50.500000     0.000189     0.000090     0.000270
    51.500000     0.000194     0.000098     0.000294
    52.500000     0.000183     0.000095     0.000285
    53.500000     0.000194     0.000096     0.000288
    54.500000     0.000192     0.000095     0.000285
    55.500000     0.000185     0.000089     0.000267
    56.500000     0.000170     0.000078     0.000234
    57.500000     0.000167     0.000072     0.000216
    58.500000     0.000173     0.000073     0.000219
    59.500000     0.000178     0.000072     0.000216
    60.500000     0.000174     0.000062     0.000186
    61.500000     0.000204     0.000078     0.000234
    62.500000     0.000195     0.000073     0.000219
    63.500000     0.000193     0.000069     0.000207
    64.500000     0.000191     0.000069     0.000207
    65.500000     0.000168     0.000060     0.000180
    66.500000     0.000147     0.000052     0.000156
    67.500000     0.000119     0.000043     0.000129
    68.500000     0.000086     0.000032     0.000096
    69.500000     0.000048     0.000019     0.000057
    70.500000     0.000019     0.000009     0.000027
    71.500000     0.000009     0.000005     0.000015
    72.500000     0.000003     0.000002     0.000006
    73.500000     0.000000     0.000000     0.000000
