# PMF for analog 'scy'  (averaged over 3 50 ns blocks: block1, block2, block3)
# columns: |z|(A)   PMF(kcal/mol)   SE(kcal/mol)   n_blocks
# each block PMF folds solute 1 (+z) and mirrored solute 2 (-z) leaflets;
# SE here = std/sqrt(n) across blocks
   0.190     -0.43172      0.10270    3
   0.570     -0.55049      0.11273    3
   0.950     -0.46703      0.12081    3
   1.330     -0.56770      0.14188    3
   1.710     -0.61830      0.15166    3
   2.090     -0.59564      0.13256    3
   2.470     -0.76332      0.11129    3
   2.850     -0.75245      0.11478    3
   3.230     -0.90602      0.12013    3
   3.610     -1.21440      0.13502    3
   3.990     -1.37763      0.13798    3
   4.370     -1.69857      0.12787    3
   4.750     -2.00428      0.12554    3
   5.130     -2.18655      0.11683    3
   5.510     -2.52103      0.12119    3
   5.890     -2.67045      0.10343    3
   6.270     -2.87225      0.10409    3
   6.650     -3.15802      0.09262    3
   7.030     -3.24642      0.09988    3
   7.410     -3.49865      0.08840    3
   7.790     -3.62891      0.07016    3
   8.170     -3.73642      0.07910    3
   8.550     -3.97144      0.08669    3
   8.930     -3.98967      0.09044    3
   9.310     -4.12452      0.08310    3
   9.690     -4.22961      0.10687    3
  10.070     -4.24009      0.10535    3
  10.450     -4.37531      0.11089    3
  10.830     -4.31179      0.10155    3
  11.210     -4.31196      0.09683    3
  11.590     -4.39003      0.09081    3
  11.970     -4.28575      0.08336    3
  12.350     -4.33650      0.07749    3
  12.730     -4.21140      0.08520    3
  13.110     -4.12933      0.08946    3
  13.490     -4.15879      0.08523    3
  13.870     -3.96281      0.09529    3
  14.250     -3.92956      0.09091    3
  14.630     -3.82464      0.09116    3
  15.010     -3.63211      0.09220    3
  15.390     -3.58392      0.09376    3
  15.770     -3.32947      0.09061    3
  16.150     -3.18424      0.09532    3
  16.530     -3.06019      0.08404    3
  16.910     -2.78107      0.07532    3
  17.290     -2.67790      0.07497    3
  17.670     -2.41445      0.07028    3
  18.050     -2.17534      0.07277    3
  18.430     -2.06750      0.08167    3
  18.810     -1.73316      0.10071    3
  19.190     -1.54010      0.10308    3
  19.570     -1.34682      0.10888    3
  19.950     -1.01840      0.10335    3
  20.330     -0.87745      0.09320    3
  20.710     -0.58608      0.08649    3
  21.090     -0.37492      0.08842    3
  21.470     -0.36091      0.07060    3
  21.850     -0.14673      0.06413    3
  22.230     -0.12286      0.06033    3
  22.610     -0.15262      0.04165    3
  22.990     -0.05129      0.03812    3
  23.370     -0.13695      0.03688    3
  23.750     -0.09336      0.04627    3
  24.130     -0.08881      0.04821    3
  24.510     -0.21623      0.04746    3
  24.890     -0.12989      0.03869    3
  25.270     -0.20694      0.04595    3
  25.650     -0.25820      0.03042    3
  26.030     -0.19479      0.03244    3
  26.410     -0.29505      0.03934    3
  26.790     -0.16808      0.02281    3
  27.170     -0.14000      0.02640    3
  27.550     -0.27026      0.04723    3
  27.930     -0.15648      0.04701    3
  28.310     -0.20278      0.04481    3
  28.690     -0.18758      0.04707    3
  29.070     -0.10849      0.03785    3
  29.450     -0.18802      0.02870    3
  29.830     -0.07134      0.03595    3
  30.210     -0.06893      0.02955    3
  30.590     -0.11697      0.03272    3
  30.970     -0.00520      0.02605    3
  31.350     -0.07043      0.02968    3
  31.730      0.04739      0.02273    3
  32.110      0.10104      0.02642    3
  32.490     -0.06101      0.00784    3
  32.870      0.03266      0.01839    3
  33.250      0.01066      0.01971    3
  33.630     -0.05866      0.00821    3
  34.010      0.03825      0.01570    3
  34.390     -0.04913      0.01178    3
  34.770      0.11715      0.01829    3
  35.150      0.14923      0.01546    3
  35.530     -0.02595      0.01989    3
  35.910      0.07374      0.02289    3
  36.290      0.01716      0.01882    3
  36.670     -0.00979      0.03301    3
  37.050      0.07229      0.03224    3
  37.430     -0.01152      0.03631    3
  37.810     -0.18197      0.01411    3
