x	PMF_mean	std_dev	std_error
0.500000	-15.441582	1.315785	0.537167
1.500000	-15.377586	1.315213	0.536934
2.500000	-15.244118	1.318039	0.538087
3.500000	-15.045241	1.320109	0.538932
4.500000	-14.811632	1.319879	0.538838
5.500000	-14.605479	1.328310	0.542280
6.500000	-14.497598	1.321721	0.539590
7.500000	-14.530841	1.313383	0.536186
8.500000	-14.680221	1.300157	0.530787
9.500000	-14.844651	1.295633	0.528940
10.500000	-14.905751	1.303384	0.532104
11.500000	-14.776640	1.319010	0.538483
12.500000	-14.384475	1.335006	0.545014
13.500000	-13.688302	1.350586	0.551374
14.500000	-12.679872	1.356772	0.553900
15.500000	-11.349293	1.337895	0.546193
16.500000	-9.698852	1.297271	0.529609
17.500000	-7.767756	1.255990	0.512756
18.500000	-5.633951	1.196275	0.488377
19.500000	-3.380789	1.132828	0.462475
20.500000	-1.245795	1.023336	0.417775
21.500000	0.585127	0.870063	0.355202
22.500000	1.511673	0.622679	0.254208
23.500000	1.759888	0.489926	0.200011
24.500000	1.411696	0.644690	0.263193
25.500000	1.023428	0.830024	0.338856
26.500000	0.868261	1.029784	0.420407
27.500000	0.730750	0.960734	0.392218
28.500000	0.588311	0.950902	0.388204
29.500000	0.544248	0.957851	0.391041
30.500000	0.487909	0.893968	0.364961
31.500000	0.398270	0.696861	0.284492
32.500000	0.463058	0.634345	0.258970
33.500000	0.431328	0.616128	0.251533
34.500000	0.537671	0.686886	0.280420
35.500000	0.480662	0.643789	0.262826
36.500000	0.484796	0.630900	0.257564
37.500000	0.434731	0.607917	0.248181
38.500000	0.340854	0.608531	0.248432
39.500000	0.299141	0.626296	0.255684
40.500000	0.147596	0.460674	0.188069
41.500000	0.118137	0.332423	0.135711
42.500000	0.087750	0.180053	0.073506
43.500000	-0.012283	0.140317	0.057284
44.500000	-0.074578	0.170873	0.069759
45.500000	-0.089772	0.253986	0.103689
46.500000	-0.084800	0.136870	0.055877
47.500000	-0.070206	0.146272	0.059715
48.500000	-0.070068	0.120209	0.049075
49.500000	0.048223	0.279818	0.114235
50.500000	-0.002031	0.295168	0.120502
51.500000	0.126494	0.287689	0.117449
52.500000	0.246104	0.314650	0.128455
53.500000	0.231958	0.330820	0.135057
54.500000	0.225012	0.362940	0.148170
55.500000	0.225012	0.362940	0.148170
56.500000	0.179876	0.464359	0.189574
57.500000	0.145057	0.575829	0.235081
58.500000	0.100995	0.713084	0.291115
59.500000	0.115458	0.621616	0.253774
60.500000	0.037344	0.638229	0.260556
61.500000	0.128008	0.750985	0.306588
62.500000	0.273293	0.952935	0.389034
63.500000	0.676587	1.270210	0.518561
64.500000	1.204751	1.585420	0.647245
65.500000	1.831478	2.078409	0.848507
66.500000	2.696441	2.624156	1.071307
67.500000	3.963661	3.251853	1.327563
68.500000	4.644170	3.329775	1.359375
69.500000	5.565024	2.952198	1.205230
70.500000	6.269066	2.221743	0.907023
71.500000	7.063544	1.365272	0.557370
72.500000	7.243115	1.184973	0.483763
73.500000	7.869706	1.306756	0.533481
74.500000	7.869706	1.306756	0.533481
75.500000	7.869706	1.306756	0.533481
