            z         mean           se      std_dev
     0.500000   -10.947379     1.157059     3.471177
     1.500000   -11.070245     1.153399     3.460197
     2.500000   -11.293463     1.157702     3.473106
     3.500000   -11.747451     1.160575     3.481725
     4.500000   -12.551471     1.159722     3.479166
     5.500000   -13.929307     1.200681     3.602043
     6.500000   -15.479010     1.191451     3.574353
     7.500000   -17.153129     1.174036     3.522108
     8.500000   -18.604214     1.164899     3.494697
     9.500000   -19.785638     1.179606     3.538818
    10.500000   -20.612136     1.181940     3.545820
    11.500000   -21.015404     1.191275     3.573825
    12.500000   -20.971132     1.191913     3.575739
    13.500000   -20.501383     1.187927     3.563781
    14.500000   -19.672234     1.181606     3.544818
    15.500000   -18.454585     1.179939     3.539817
    16.500000   -16.882621     1.182405     3.547215
    17.500000   -15.047975     1.168238     3.504714
    18.500000   -12.987821     1.152781     3.458343
    19.500000   -10.790947     1.169884     3.509652
    20.500000    -8.837359     1.178887     3.536661
    21.500000    -6.804046     1.129620     3.388860
    22.500000    -5.491088     1.081260     3.243780
    23.500000    -4.181173     1.003548     3.010644
    24.500000    -3.654978     1.324815     3.974445
    25.500000    -3.053748     1.296685     3.890055
    26.500000    -2.383748     1.266995     3.800985
    27.500000    -2.068195     1.074900     3.224700
    28.500000    -1.819465     1.073542     3.220626
    29.500000    -1.723078     1.153312     3.459936
    30.500000    -1.072226     0.943060     2.829180
    31.500000    -1.334156     0.746355     2.239065
    32.500000    -1.041375     0.677899     2.033697
    33.500000    -1.134468     0.719760     2.159280
    34.500000    -0.982496     0.747112     2.241336
    35.500000    -0.956644     0.693276     2.079828
    36.500000    -0.886998     0.560490     1.681470
    37.500000    -0.624627     0.495279     1.485837
    38.500000    -0.524842     0.324390     0.973170
    39.500000    -0.319073     0.338477     1.015431
    40.500000    -0.392811     0.276804     0.830412
    41.500000    -0.151637     0.254707     0.764121
    42.500000     0.115434     0.122814     0.368442
    43.500000     0.101022     0.127766     0.383298
    44.500000     0.202668     0.079336     0.238008
    45.500000     0.034334     0.151899     0.455697
    46.500000    -0.078330     0.137364     0.412092
    47.500000    -0.239367     0.181191     0.543573
    48.500000     0.245629     0.200092     0.600276
    49.500000     0.163058     0.153633     0.460899
    50.500000     0.150701     0.201819     0.605457
    51.500000     0.155984     0.244402     0.733206
    52.500000     0.043171     0.233841     0.701523
    53.500000     0.112125     0.261377     0.784131
    54.500000     0.198010     0.340284     1.020852
    55.500000     0.419078     0.337535     1.012605
    56.500000     0.336308     0.332616     0.997848
    57.500000     0.509178     0.403826     1.211478
    58.500000     0.353663     0.371160     1.113480
    59.500000     0.387497     0.447034     1.341102
    60.500000     0.471243     0.395204     1.185612
    61.500000     0.458633     0.445522     1.336566
    62.500000     0.681669     0.603584     1.810752
    63.500000     0.578992     0.520981     1.562943
    64.500000     0.586903     0.463094     1.389282
    65.500000     0.828534     0.430725     1.292175
    66.500000     0.826159     0.436849     1.310547
    67.500000     0.720209     0.607215     1.821645
    68.500000     1.328261     0.673381     2.020143
    69.500000     1.733078     0.680269     2.040807
    70.500000     2.578117     0.851365     2.554095
    71.500000     2.942239     0.979100     2.937300
