x	PMF_mean	std_dev	std_error
0.500000	19.307288	0.150884	0.061598
1.500000	19.307288	0.150884	0.061598
2.500000	19.307288	0.150884	0.061598
3.500000	18.957999	0.942500	0.384774
4.500000	17.157529	1.865708	0.761672
5.500000	14.116743	1.100053	0.449095
6.500000	10.873693	0.596132	0.243370
7.500000	7.622826	0.370852	0.151400
8.500000	4.916498	0.291176	0.118872
9.500000	2.656750	0.219926	0.089785
10.500000	0.895261	0.234659	0.095799
11.500000	-0.463375	0.254930	0.104075
12.500000	-1.418464	0.267802	0.109330
13.500000	-2.004073	0.281247	0.114818
14.500000	-2.242845	0.285542	0.116572
15.500000	-2.141044	0.293853	0.119965
16.500000	-1.704447	0.289383	0.118140
17.500000	-0.928726	0.277562	0.113314
18.500000	0.139026	0.249777	0.101971
19.500000	1.356981	0.212198	0.086630
20.500000	2.464998	0.178302	0.072792
21.500000	3.170299	0.179671	0.073350
22.500000	3.373114	0.197251	0.080528
23.500000	3.213607	0.190674	0.077842
24.500000	2.876430	0.149952	0.061218
25.500000	2.493446	0.104892	0.042822
26.500000	2.086334	0.085774	0.035017
27.500000	1.682745	0.067814	0.027685
28.500000	1.318898	0.070550	0.028802
29.500000	1.030382	0.039713	0.016213
30.500000	0.799429	0.043849	0.017901
31.500000	0.620744	0.041294	0.016858
32.500000	0.483032	0.026898	0.010981
33.500000	0.377102	0.020173	0.008235
34.500000	0.293162	0.013738	0.005608
35.500000	0.225085	0.010121	0.004132
36.500000	0.171300	0.009013	0.003680
37.500000	0.130139	0.012034	0.004913
38.500000	0.099424	0.012433	0.005076
39.500000	0.070962	0.023028	0.009401
40.500000	0.043381	0.018892	0.007713
41.500000	0.024762	0.022905	0.009351
42.500000	0.015805	0.027928	0.011402
43.500000	0.005810	0.018381	0.007504
44.500000	-0.002825	0.013457	0.005494
45.500000	-0.012672	0.014389	0.005874
46.500000	-0.015325	0.019550	0.007981
47.500000	-0.022955	0.016062	0.006557
48.500000	-0.019376	0.021737	0.008874
49.500000	-0.016605	0.026071	0.010644
50.500000	-0.010374	0.034069	0.013909
51.500000	-0.009354	0.037613	0.015355
52.500000	-0.013114	0.041767	0.017051
53.500000	-0.020294	0.049867	0.020358
54.500000	-0.029706	0.059501	0.024291
55.500000	-0.032184	0.054844	0.022390
56.500000	-0.039928	0.065393	0.026696
57.500000	-0.029959	0.074730	0.030508
58.500000	-0.026632	0.089636	0.036594
59.500000	-0.012397	0.104331	0.042593
60.500000	0.036024	0.136315	0.055650
61.500000	0.112637	0.207140	0.084565
62.500000	0.257874	0.343802	0.140356
63.500000	0.499336	0.577068	0.235587
64.500000	0.881781	0.936001	0.382121
65.500000	1.458461	1.417210	0.578574
66.500000	2.301748	2.070250	0.845176
67.500000	3.407812	2.794032	1.140659
68.500000	4.882239	3.668010	1.497459
69.500000	6.730194	4.649449	1.898130
70.500000	8.862252	5.640053	2.302542
71.500000	11.310768	6.675206	2.725141
72.500000	13.319235	6.690649	2.731446
73.500000	14.454375	5.454111	2.226632
74.500000	15.810316	3.993845	1.630481
75.500000	17.297601	2.456674	1.002933
76.500000	18.761885	1.341318	0.547591
77.500000	19.307288	0.150884	0.061598
78.500000	19.307288	0.150884	0.061598
