x	PMF_mean	std_dev	std_error
0.500000	19.676659	0.099053	0.040438
1.500000	19.676659	0.099053	0.040438
2.500000	19.676659	0.099053	0.040438
3.500000	19.676659	0.099053	0.040438
4.500000	19.676659	0.099053	0.040438
5.500000	18.343318	1.053646	0.430149
6.500000	16.186240	1.019958	0.416396
7.500000	13.391284	1.037208	0.423438
8.500000	10.682982	1.018931	0.415977
9.500000	8.172502	0.839934	0.342902
10.500000	6.075546	0.685136	0.279706
11.500000	4.370783	0.511514	0.208825
12.500000	3.070858	0.372389	0.152027
13.500000	2.184268	0.248094	0.101284
14.500000	1.689815	0.190892	0.077931
15.500000	1.547077	0.193800	0.079118
16.500000	1.699722	0.203397	0.083037
17.500000	2.092591	0.242645	0.099059
18.500000	2.622726	0.272782	0.111363
19.500000	3.072341	0.284805	0.116271
20.500000	3.225609	0.246971	0.100825
21.500000	2.954269	0.201802	0.082385
22.500000	2.400395	0.170265	0.069510
23.500000	1.777694	0.144546	0.059011
24.500000	1.215499	0.144934	0.059169
25.500000	0.766848	0.137381	0.056086
26.500000	0.446614	0.130093	0.053110
27.500000	0.233412	0.130172	0.053143
28.500000	0.094194	0.124635	0.050882
29.500000	0.021905	0.113368	0.046282
30.500000	-0.010784	0.109565	0.044730
31.500000	-0.031723	0.107498	0.043886
32.500000	-0.035466	0.099835	0.040758
33.500000	-0.032888	0.098612	0.040258
34.500000	-0.024042	0.091417	0.037321
35.500000	-0.016870	0.077745	0.031739
36.500000	-0.011358	0.079955	0.032642
37.500000	-0.017132	0.074138	0.030267
38.500000	-0.007318	0.062007	0.025314
39.500000	-0.008341	0.051808	0.021151
40.500000	-0.009482	0.040524	0.016544
41.500000	-0.004922	0.033183	0.013547
42.500000	0.000346	0.033796	0.013797
43.500000	-0.001399	0.017342	0.007080
44.500000	-0.005963	0.012568	0.005131
45.500000	-0.011012	0.015774	0.006440
46.500000	-0.007084	0.028141	0.011488
47.500000	0.005633	0.026960	0.011006
48.500000	0.009831	0.028858	0.011781
49.500000	0.024053	0.034022	0.013889
50.500000	0.036233	0.030107	0.012291
51.500000	0.041314	0.032820	0.013399
52.500000	0.035391	0.027433	0.011199
53.500000	0.032324	0.028898	0.011797
54.500000	0.029948	0.029559	0.012067
55.500000	0.032694	0.034019	0.013888
56.500000	0.032462	0.045442	0.018552
57.500000	0.036829	0.044103	0.018005
58.500000	0.042261	0.034700	0.014166
59.500000	0.048445	0.037184	0.015180
60.500000	0.054070	0.043626	0.017810
61.500000	0.072924	0.046918	0.019154
62.500000	0.115723	0.097404	0.039765
63.500000	0.201551	0.202091	0.082503
64.500000	0.372257	0.364624	0.148857
65.500000	0.655573	0.642320	0.262226
66.500000	1.082426	0.996277	0.406728
67.500000	1.720640	1.476203	0.602657
68.500000	2.624119	2.056133	0.839413
69.500000	3.837889	2.728079	1.113733
70.500000	5.370201	3.449218	1.408137
71.500000	7.239796	4.217749	1.721889
72.500000	9.403550	4.932805	2.013809
73.500000	11.867934	5.632258	2.299360
74.500000	13.676312	5.241894	2.139994
75.500000	15.624094	4.535535	1.851625
76.500000	16.967287	3.078364	1.256737
77.500000	18.318982	1.634230	0.667172
78.500000	19.676659	0.099053	0.040438
79.500000	19.676659	0.099053	0.040438
80.500000	19.676659	0.099053	0.040438
