            z         mean           se      std_dev
     0.500000   -20.428959     1.397764     4.193292
     1.500000   -20.388967     1.394171     4.182513
     2.500000   -20.285122     1.402386     4.207158
     3.500000   -20.115253     1.403452     4.210356
     4.500000   -19.916625     1.399722     4.199166
     5.500000   -19.705823     1.398084     4.194252
     6.500000   -19.607279     1.399941     4.199823
     7.500000   -19.713667     1.405986     4.217958
     8.500000   -19.967867     1.412114     4.236342
     9.500000   -20.234661     1.412490     4.237470
    10.500000   -20.320653     1.419084     4.257252
    11.500000   -20.100093     1.420939     4.262817
    12.500000   -19.493269     1.415907     4.247721
    13.500000   -18.503260     1.401577     4.204731
    14.500000   -17.161065     1.387433     4.162299
    15.500000   -15.486758     1.396844     4.190532
    16.500000   -13.470884     1.406803     4.220409
    17.500000   -11.244995     1.445158     4.335474
    18.500000    -8.813804     1.429073     4.287219
    19.500000    -6.550219     1.269416     3.808248
    20.500000    -4.656959     1.184495     3.553485
    21.500000    -3.240311     1.207801     3.623403
    22.500000    -1.700835     0.967990     2.903970
    23.500000    -1.114567     0.491441     1.474323
    24.500000    -0.811763     0.422389     1.267167
    25.500000    -0.739127     0.430030     1.290090
    26.500000    -0.786079     0.517329     1.551987
    27.500000    -0.589407     0.371688     1.115064
    28.500000    -0.995228     0.576933     1.730799
    29.500000    -0.617046     0.385513     1.156539
    30.500000    -0.537897     0.424972     1.274916
    31.500000    -0.568174     0.502028     1.506084
    32.500000    -0.485935     0.414524     1.243572
    33.500000    -0.591382     0.561300     1.683900
    34.500000    -0.334410     0.347316     1.041948
    35.500000    -0.573266     0.482699     1.448097
    36.500000    -0.337588     0.444642     1.333926
    37.500000    -0.202503     0.310322     0.930966
    38.500000    -0.222470     0.264078     0.792234
    39.500000    -0.164128     0.205484     0.616452
    40.500000    -0.097363     0.110215     0.330645
    41.500000     0.184994     0.122234     0.366702
    42.500000     0.297375     0.180355     0.541065
    43.500000     0.095203     0.052715     0.158145
    44.500000     0.080839     0.051853     0.155559
    45.500000     0.031414     0.152906     0.458718
    46.500000    -0.100938     0.075611     0.226833
    47.500000    -0.146510     0.122197     0.366591
    48.500000    -0.254109     0.182733     0.548199
    49.500000    -0.090904     0.116550     0.349650
    50.500000     0.102808     0.102311     0.306933
    51.500000     0.159255     0.073283     0.219849
    52.500000     0.267201     0.138979     0.416937
    53.500000     0.449727     0.244777     0.734331
    54.500000     0.248758     0.221515     0.664545
    55.500000     0.372818     0.230073     0.690219
    56.500000     0.273387     0.217601     0.652803
    57.500000     0.441649     0.237220     0.711660
    58.500000     0.344614     0.216170     0.648510
    59.500000     0.457022     0.239505     0.718515
    60.500000     0.391957     0.235556     0.706668
    61.500000     0.533804     0.271798     0.815394
    62.500000     0.436342     0.252537     0.757611
    63.500000     0.480173     0.257483     0.772449
    64.500000     0.559519     0.276564     0.829692
    65.500000     0.631357     0.315027     0.945081
    66.500000     0.609692     0.304485     0.913455
    67.500000     0.919468     0.466777     1.400331
    68.500000     0.999988     0.522962     1.568886
    69.500000     0.958543     0.491115     1.473345
    70.500000     1.111822     0.594202     1.782606
    71.500000     1.022022     0.528950     1.586850
    72.500000     1.536460     0.854753     2.564259
    73.500000     1.701062     0.956153     2.868459
    74.500000     2.118768     1.258385     3.775155
