x	PMF_mean	std_dev	std_error
0.500000	-18.844547	1.114226	0.454881
1.500000	-18.760664	1.122238	0.458152
2.500000	-18.585377	1.120670	0.457512
3.500000	-18.324273	1.122586	0.458294
4.500000	-18.023140	1.120022	0.457247
5.500000	-17.733706	1.127088	0.460132
6.500000	-17.523296	1.122282	0.458170
7.500000	-17.434734	1.106068	0.451550
8.500000	-17.448138	1.099527	0.448880
9.500000	-17.490852	1.086007	0.443361
10.500000	-17.462844	1.088468	0.444365
11.500000	-17.277143	1.098166	0.448325
12.500000	-16.835621	1.105264	0.451222
13.500000	-16.082840	1.108685	0.452619
14.500000	-14.986800	1.088841	0.444517
15.500000	-13.526218	1.058577	0.432162
16.500000	-11.772857	1.025482	0.418651
17.500000	-9.693325	0.998898	0.407798
18.500000	-7.457199	0.971622	0.396663
19.500000	-5.096667	0.926453	0.378223
20.500000	-2.658634	0.975162	0.398108
21.500000	-0.490955	1.341745	0.547765
22.500000	0.826580	1.598946	0.652767
23.500000	1.297882	1.715626	0.700401
24.500000	1.215911	1.765757	0.720867
25.500000	0.923268	1.695322	0.692112
26.500000	0.721840	1.682044	0.686691
27.500000	0.558409	1.573223	0.642266
28.500000	0.489515	1.640453	0.669712
29.500000	0.548808	1.597113	0.652019
30.500000	0.548808	1.597113	0.652019
31.500000	0.630948	1.642680	0.670621
32.500000	0.781727	1.581741	0.645743
33.500000	0.781727	1.581741	0.645743
34.500000	0.673208	1.702032	0.694852
35.500000	0.279833	0.928946	0.379241
36.500000	0.421083	1.001203	0.408740
37.500000	0.463366	1.089502	0.444787
38.500000	0.623045	1.044521	0.426424
39.500000	0.338944	0.901892	0.368196
40.500000	0.229505	0.890108	0.363385
41.500000	0.288615	0.865967	0.353530
42.500000	0.310999	0.682084	0.278460
43.500000	0.066102	0.122413	0.049975
44.500000	0.118262	0.155646	0.063542
45.500000	-0.084139	0.191508	0.078183
46.500000	-0.130646	0.532899	0.217555
47.500000	-0.190136	0.443872	0.181210
48.500000	-0.081469	1.069692	0.436700
49.500000	-0.527092	0.672475	0.274537
50.500000	-0.379669	0.793277	0.323854
51.500000	-0.314735	0.607852	0.248155
52.500000	0.138038	1.156531	0.472152
53.500000	-0.150932	0.753486	0.307609
54.500000	-0.108973	0.735534	0.300280
55.500000	-0.027062	1.049058	0.428276
56.500000	-0.196966	0.804292	0.328351
57.500000	0.077438	1.149693	0.469360
58.500000	-0.170179	0.945376	0.385948
59.500000	-0.164501	1.100779	0.449391
60.500000	-0.327263	0.960876	0.392276
61.500000	-0.225870	1.102010	0.449894
62.500000	0.033090	1.054966	0.430688
63.500000	0.135684	1.071350	0.437377
64.500000	0.581182	1.228276	0.501442
65.500000	1.024003	1.398120	0.570780
66.500000	1.701338	1.790882	0.731125
67.500000	2.147337	1.804303	0.736604
68.500000	2.682066	2.238435	0.913837
69.500000	3.449137	2.257355	0.921561
70.500000	4.038971	1.658456	0.677062
71.500000	4.229554	1.357682	0.554271
72.500000	4.584429	1.432060	0.584636
73.500000	4.935549	1.105273	0.451226
74.500000	4.935549	1.105273	0.451226
75.500000	4.935549	1.105273	0.451226
76.500000	4.935549	1.105273	0.451226
