x	PMF_mean	std_dev	std_error
0.500000	0.480590	0.217678	0.088866
1.500000	0.495392	0.214687	0.087646
2.500000	0.499870	0.234750	0.095836
3.500000	0.399393	0.231967	0.094700
4.500000	0.058134	0.234368	0.095680
5.500000	-0.606349	0.250721	0.102357
6.500000	-1.593224	0.274642	0.112122
7.500000	-2.687204	0.276355	0.112821
8.500000	-3.717085	0.271437	0.110814
9.500000	-4.564743	0.264372	0.107929
10.500000	-5.179742	0.257949	0.105307
11.500000	-5.526047	0.256184	0.104587
12.500000	-5.597086	0.260996	0.106551
13.500000	-5.381996	0.264174	0.107849
14.500000	-4.879297	0.270322	0.110358
15.500000	-4.101826	0.285800	0.116677
16.500000	-3.057697	0.304161	0.124173
17.500000	-1.767198	0.340250	0.138906
18.500000	-0.300763	0.358553	0.146379
19.500000	1.171171	0.396396	0.161828
20.500000	2.362375	0.377881	0.154269
21.500000	2.873969	0.333416	0.136117
22.500000	2.674126	0.273844	0.111796
23.500000	2.098631	0.250611	0.102311
24.500000	1.473349	0.224642	0.091710
25.500000	0.934218	0.183559	0.074938
26.500000	0.536317	0.178228	0.072761
27.500000	0.252219	0.186732	0.076233
28.500000	0.079772	0.199406	0.081407
29.500000	-0.018105	0.197465	0.080615
30.500000	-0.055531	0.179865	0.073430
31.500000	-0.064857	0.161428	0.065903
32.500000	-0.059679	0.147691	0.060295
33.500000	-0.043858	0.134755	0.055014
34.500000	-0.028862	0.124007	0.050626
35.500000	-0.024609	0.119931	0.048962
36.500000	-0.027862	0.090736	0.037043
37.500000	-0.030523	0.076856	0.031376
38.500000	-0.023604	0.070410	0.028745
39.500000	-0.019465	0.058043	0.023696
40.500000	-0.016435	0.037854	0.015454
41.500000	-0.022308	0.025404	0.010371
42.500000	-0.023823	0.026444	0.010796
43.500000	-0.006443	0.019913	0.008129
44.500000	0.010501	0.024481	0.009994
45.500000	0.014802	0.024609	0.010047
46.500000	0.024163	0.027738	0.011324
47.500000	0.018081	0.017870	0.007295
48.500000	0.011478	0.037578	0.015341
49.500000	-0.010015	0.062802	0.025639
50.500000	-0.020439	0.079596	0.032495
51.500000	-0.034515	0.096314	0.039320
52.500000	-0.049119	0.098815	0.040341
53.500000	-0.063069	0.087868	0.035872
54.500000	-0.058688	0.089721	0.036629
55.500000	-0.066614	0.087267	0.035627
56.500000	-0.058214	0.094694	0.038659
57.500000	-0.011431	0.121582	0.049635
58.500000	0.086550	0.209634	0.085583
59.500000	0.280737	0.399814	0.163223
60.500000	0.562089	0.669046	0.273137
61.500000	1.017603	1.060554	0.432969
62.500000	1.703510	1.607875	0.656412
63.500000	2.652728	2.278287	0.930107
64.500000	3.862542	2.993752	1.222194
65.500000	5.396308	3.820812	1.559840
66.500000	7.202030	4.630094	1.890228
67.500000	9.514580	5.743196	2.344650
68.500000	11.449833	5.786146	2.362184
69.500000	12.826543	5.071067	2.070255
70.500000	13.959224	3.878738	1.583488
71.500000	15.076057	2.719037	1.110042
72.500000	16.551665	1.472856	0.601291
73.500000	17.138592	0.949366	0.387577
74.500000	17.508938	0.153864	0.062815
75.500000	17.508938	0.153864	0.062815
76.500000	17.508938	0.153864	0.062815
