            z         mean           se      std_dev
     0.500000   -16.425770     1.589763     4.769289
     1.500000   -16.332551     1.588628     4.765884
     2.500000   -16.119547     1.587988     4.763964
     3.500000   -15.777051     1.586357     4.759071
     4.500000   -15.357433     1.590608     4.771824
     5.500000   -14.949364     1.589407     4.768221
     6.500000   -14.579079     1.588977     4.766931
     7.500000   -14.362146     1.591892     4.775676
     8.500000   -14.212230     1.596559     4.789677
     9.500000   -14.136953     1.598677     4.796031
    10.500000   -13.998336     1.591430     4.774290
    11.500000   -13.690431     1.588958     4.766874
    12.500000   -13.164925     1.589348     4.768044
    13.500000   -12.270144     1.586622     4.759866
    14.500000   -11.030207     1.594437     4.783311
    15.500000    -9.390728     1.613291     4.839873
    16.500000    -7.369593     1.593843     4.781529
    17.500000    -5.193693     1.616998     4.850994
    18.500000    -2.829875     1.509542     4.528626
    19.500000    -0.584279     1.484594     4.453782
    20.500000     0.589898     1.442687     4.328061
    21.500000     1.529345     1.185864     3.557592
    22.500000     2.130053     0.821413     2.464239
    23.500000     1.360585     0.543172     1.629516
    24.500000     0.896989     0.427614     1.282842
    25.500000     0.526939     0.314072     0.942216
    26.500000     0.004662     0.301580     0.904740
    27.500000    -0.146992     0.216184     0.648552
    28.500000    -0.246695     0.238628     0.715884
    29.500000    -0.301239     0.240319     0.720957
    30.500000    -0.342051     0.216204     0.648612
    31.500000    -0.182657     0.166904     0.500712
    32.500000    -0.116083     0.118415     0.355245
    33.500000    -0.147939     0.240916     0.722748
    34.500000    -0.134567     0.165502     0.496506
    35.500000    -0.284172     0.176803     0.530409
    36.500000    -0.187342     0.133513     0.400539
    37.500000    -0.076268     0.100184     0.300552
    38.500000    -0.118094     0.164426     0.493278
    39.500000    -0.134704     0.155939     0.467817
    40.500000    -0.123432     0.112842     0.338526
    41.500000    -0.123942     0.126338     0.379014
    42.500000    -0.044309     0.147447     0.442341
    43.500000     0.023731     0.072640     0.217920
    44.500000     0.002663     0.050923     0.152769
    45.500000     0.122735     0.058303     0.174909
    46.500000     0.038773     0.092816     0.278448
    47.500000     0.141140     0.097889     0.293667
    48.500000    -0.015898     0.171248     0.513744
    49.500000    -0.021461     0.196200     0.588600
    50.500000    -0.063840     0.198434     0.595302
    51.500000    -0.159324     0.193742     0.581226
    52.500000    -0.080665     0.203934     0.611802
    53.500000     0.080153     0.265985     0.797955
    54.500000    -0.132016     0.259968     0.779904
    55.500000    -0.145917     0.361611     1.084833
    56.500000    -0.279038     0.319025     0.957075
    57.500000    -0.237882     0.322971     0.968913
    58.500000    -0.302767     0.392436     1.177308
    59.500000    -0.249383     0.319790     0.959370
    60.500000    -0.265263     0.384472     1.153416
    61.500000    -0.155161     0.358574     1.075722
    62.500000    -0.142896     0.396548     1.189644
    63.500000    -0.194572     0.406227     1.218681
    64.500000    -0.042469     0.434696     1.304088
    65.500000     0.122931     0.418013     1.254039
    66.500000     0.262360     0.489048     1.467144
    67.500000     0.843326     0.494109     1.482327
    68.500000     1.272912     0.590620     1.771860
    69.500000     1.753513     0.677932     2.033796
    70.500000     3.165752     0.815699     2.447097
    71.500000     4.262305     1.022142     3.066426
    72.500000     4.702526     1.268572     3.805716
    73.500000     6.058300     1.426446     4.279338
    74.500000     6.868136     1.448468     4.345404
