x	PMF_mean	std_dev	std_error
0.500000	-1.326529	0.535830	0.218752
1.500000	-2.207723	0.729165	0.297681
2.500000	-3.869345	0.826510	0.337421
3.500000	-5.939646	0.813802	0.332233
4.500000	-8.008722	0.782468	0.319441
5.500000	-9.876512	0.753817	0.307745
6.500000	-11.478396	0.729780	0.297931
7.500000	-12.800871	0.716479	0.292501
8.500000	-13.843252	0.697446	0.284731
9.500000	-14.597860	0.687904	0.280836
10.500000	-15.076505	0.680725	0.277905
11.500000	-15.267296	0.682301	0.278548
12.500000	-15.169112	0.687516	0.280677
13.500000	-14.772085	0.703691	0.287281
14.500000	-14.074622	0.727512	0.297006
15.500000	-13.071911	0.772473	0.315361
16.500000	-11.785914	0.818205	0.334031
17.500000	-10.211563	0.896900	0.366158
18.500000	-8.397030	0.989484	0.403955
19.500000	-6.410994	1.129759	0.461222
20.500000	-4.435205	1.255695	0.512635
21.500000	-2.659181	1.256625	0.513015
22.500000	-1.453414	1.053386	0.430043
23.500000	-0.879748	0.816155	0.333194
24.500000	-0.646334	0.778772	0.317932
25.500000	-0.625936	0.753391	0.307570
26.500000	-0.607997	0.683699	0.279119
27.500000	-0.472782	0.647008	0.264140
28.500000	-0.318489	0.656152	0.267873
29.500000	-0.229122	0.635500	0.259442
30.500000	-0.100488	0.649556	0.265180
31.500000	0.008337	0.561145	0.229087
32.500000	0.046561	0.528710	0.215845
33.500000	0.021752	0.520605	0.212536
34.500000	0.044344	0.509246	0.207899
35.500000	0.032703	0.476186	0.194402
36.500000	0.028658	0.407439	0.166336
37.500000	-0.001746	0.364133	0.148657
38.500000	-0.064496	0.288345	0.117716
39.500000	-0.086829	0.236084	0.096381
40.500000	-0.056729	0.222786	0.090952
41.500000	0.018947	0.202623	0.082721
42.500000	-0.034167	0.131133	0.053535
43.500000	-0.077990	0.149621	0.061083
44.500000	-0.079851	0.098644	0.040271
45.500000	-0.053808	0.079318	0.032381
46.500000	0.029226	0.083803	0.034212
47.500000	0.048514	0.187059	0.076367
48.500000	0.088171	0.223325	0.091172
49.500000	0.117686	0.262874	0.107318
50.500000	0.099005	0.300929	0.122854
51.500000	0.083605	0.223784	0.091359
52.500000	0.050519	0.249937	0.102036
53.500000	0.049998	0.236621	0.096600
54.500000	0.026773	0.232195	0.094793
55.500000	-0.011813	0.156419	0.063858
56.500000	-0.097715	0.232353	0.094858
57.500000	0.021418	0.183082	0.074743
58.500000	0.087322	0.366870	0.149774
59.500000	0.206342	0.543093	0.221717
60.500000	0.386004	0.844869	0.344916
61.500000	0.708076	1.265329	0.516568
62.500000	1.278851	1.698517	0.693417
63.500000	2.129524	2.446816	0.998909
64.500000	3.143489	3.170280	1.294261
65.500000	4.160576	3.654070	1.491768
66.500000	5.675639	4.381294	1.788656
67.500000	6.260703	3.740863	1.527201
68.500000	6.989000	2.951037	1.204756
69.500000	7.622680	2.269302	0.926439
70.500000	8.352492	1.496393	0.610900
71.500000	8.905737	1.129392	0.461072
72.500000	9.174197	0.705257	0.287920
73.500000	9.174197	0.705257	0.287920
74.500000	9.174197	0.705257	0.287920
