x	PMF_mean	std_dev	std_error
0.500000	15.795291	1.160211	0.473654
1.500000	16.174957	2.049933	0.836882
2.500000	15.837297	1.940556	0.792229
3.500000	15.616267	1.918306	0.783145
4.500000	14.425912	1.244367	0.508011
5.500000	12.579970	1.198485	0.489279
6.500000	10.150322	0.912387	0.372480
7.500000	7.773394	0.728901	0.297572
8.500000	5.615861	0.537624	0.219484
9.500000	3.742871	0.347983	0.142064
10.500000	2.198950	0.268031	0.109423
11.500000	1.008621	0.204029	0.083295
12.500000	0.227927	0.151686	0.061926
13.500000	-0.188493	0.120983	0.049391
14.500000	-0.245680	0.137266	0.056039
15.500000	0.031897	0.164944	0.067338
16.500000	0.589524	0.191000	0.077975
17.500000	1.306386	0.220935	0.090196
18.500000	2.047770	0.261744	0.106856
19.500000	2.663371	0.261114	0.106599
20.500000	2.878255	0.227546	0.092895
21.500000	2.674633	0.129026	0.052675
22.500000	2.138033	0.099435	0.040594
23.500000	1.558618	0.076380	0.031182
24.500000	1.044902	0.071780	0.029304
25.500000	0.655687	0.066141	0.027002
26.500000	0.366238	0.065145	0.026595
27.500000	0.185422	0.066379	0.027099
28.500000	0.074200	0.062435	0.025489
29.500000	0.020888	0.065612	0.026786
30.500000	-0.011856	0.051079	0.020853
31.500000	-0.009532	0.051859	0.021171
32.500000	-0.002295	0.052936	0.021611
33.500000	0.011761	0.044498	0.018166
34.500000	0.009485	0.047181	0.019262
35.500000	0.011259	0.043939	0.017938
36.500000	0.018479	0.047101	0.019229
37.500000	0.012255	0.040175	0.016402
38.500000	0.008445	0.043446	0.017737
39.500000	0.005881	0.031717	0.012949
40.500000	-0.008164	0.028053	0.011453
41.500000	-0.004439	0.023475	0.009584
42.500000	0.003167	0.021027	0.008584
43.500000	0.009870	0.022838	0.009324
44.500000	0.009519	0.013892	0.005671
45.500000	0.009136	0.010017	0.004090
46.500000	-0.000830	0.017676	0.007216
47.500000	-0.007000	0.019396	0.007918
48.500000	-0.006392	0.024463	0.009987
49.500000	-0.004867	0.027775	0.011339
50.500000	-0.014546	0.043355	0.017699
51.500000	-0.010992	0.036854	0.015046
52.500000	-0.010287	0.027577	0.011258
53.500000	-0.025851	0.026505	0.010821
54.500000	-0.022607	0.025765	0.010519
55.500000	-0.024166	0.018407	0.007515
56.500000	-0.030360	0.051525	0.021035
57.500000	-0.032853	0.049585	0.020243
58.500000	-0.032465	0.047628	0.019444
59.500000	-0.027363	0.046663	0.019050
60.500000	-0.015102	0.046114	0.018826
61.500000	-0.008608	0.040345	0.016471
62.500000	0.009555	0.066322	0.027076
63.500000	0.066592	0.128757	0.052565
64.500000	0.202044	0.266809	0.108924
65.500000	0.465799	0.482493	0.196977
66.500000	0.927685	0.823204	0.336072
67.500000	1.649593	1.305477	0.532959
68.500000	2.745717	1.924595	0.785713
69.500000	4.234918	2.629996	1.073691
70.500000	6.223196	3.426911	1.399031
71.500000	8.749396	4.375972	1.786483
72.500000	11.582828	5.004513	2.043084
73.500000	14.682672	5.307270	2.166684
74.500000	16.263609	3.582035	1.462360
75.500000	18.005656	1.656549	0.676283
76.500000	19.449647	0.085723	0.034996
77.500000	19.449647	0.085723	0.034996
