            z         mean           se      std_dev
     0.500000    -8.055976     0.229210     0.687630
     1.500000    -7.948167     0.228276     0.684828
     2.500000    -7.716987     0.228240     0.684720
     3.500000    -7.374997     0.234339     0.703017
     4.500000    -6.979172     0.232872     0.698616
     5.500000    -6.597212     0.229376     0.688128
     6.500000    -6.281973     0.229113     0.687339
     7.500000    -6.049565     0.228445     0.685335
     8.500000    -5.932824     0.229533     0.688599
     9.500000    -5.861050     0.237105     0.711315
    10.500000    -5.815680     0.235840     0.707520
    11.500000    -5.715030     0.241088     0.723264
    12.500000    -5.436925     0.251097     0.753291
    13.500000    -4.878379     0.255615     0.766845
    14.500000    -4.053578     0.256380     0.769140
    15.500000    -2.936337     0.255713     0.767139
    16.500000    -1.646214     0.260357     0.781071
    17.500000    -0.145083     0.242307     0.726921
    18.500000     1.186775     0.254278     0.762834
    19.500000     2.359551     0.244592     0.733776
    20.500000     3.075222     0.213972     0.641916
    21.500000     3.054736     0.120164     0.360492
    22.500000     2.501766     0.077719     0.233157
    23.500000     1.899294     0.081395     0.244185
    24.500000     1.234734     0.062273     0.186819
    25.500000     0.712561     0.054654     0.163962
    26.500000     0.332003     0.055068     0.165204
    27.500000     0.097580     0.049131     0.147393
    28.500000    -0.028255     0.041913     0.125739
    29.500000    -0.066471     0.033977     0.101931
    30.500000    -0.060228     0.033737     0.101211
    31.500000    -0.061543     0.043148     0.129444
    32.500000    -0.052095     0.040640     0.121920
    33.500000    -0.041555     0.047455     0.142365
    34.500000    -0.010587     0.030527     0.091581
    35.500000    -0.035367     0.035406     0.106218
    36.500000    -0.029114     0.028644     0.085932
    37.500000    -0.008375     0.030116     0.090348
    38.500000    -0.052744     0.042030     0.126090
    39.500000     0.010858     0.036450     0.109350
    40.500000     0.000247     0.024326     0.072978
    41.500000     0.002959     0.030983     0.092949
    42.500000    -0.010478     0.027827     0.083481
    43.500000     0.001832     0.024490     0.073470
    44.500000    -0.036258     0.031574     0.094722
    45.500000    -0.004932     0.029777     0.089331
    46.500000    -0.025734     0.015558     0.046674
    47.500000    -0.006303     0.018956     0.056868
    48.500000     0.047887     0.025860     0.077580
    49.500000     0.030779     0.029576     0.088728
    50.500000     0.023616     0.035946     0.107838
    51.500000     0.035579     0.039873     0.119619
    52.500000    -0.006629     0.047159     0.141477
    53.500000     0.016850     0.063015     0.189045
    54.500000     0.038946     0.048176     0.144528
    55.500000    -0.001834     0.043217     0.129651
    56.500000     0.006647     0.042345     0.127035
    57.500000    -0.025651     0.046824     0.140472
    58.500000    -0.023043     0.044298     0.132894
    59.500000    -0.012128     0.067608     0.202824
    60.500000    -0.019117     0.053641     0.160923
    61.500000     0.003379     0.072269     0.216807
    62.500000    -0.042359     0.065948     0.197844
    63.500000     0.038966     0.077538     0.232614
    64.500000     0.145037     0.065825     0.197475
    65.500000     0.351208     0.102954     0.308862
    66.500000     0.708903     0.082533     0.247599
    67.500000     1.314063     0.102036     0.306108
    68.500000     2.286910     0.146378     0.439134
    69.500000     3.640344     0.124657     0.373971
    70.500000     5.420057     0.174083     0.522249
    71.500000     7.712489     0.218448     0.655344
    72.500000    10.524530     0.265511     0.796533
    73.500000    13.124228     0.295973     0.887919
    74.500000    14.670996     0.311967     0.935901
    75.500000    14.959334     0.254810     0.764430
