           z         mean           se
  -24.500000     0.000001     0.000001
  -23.500000     0.000001     0.000001
  -22.500000     0.000001     0.000001
  -21.500000     0.000006     0.000003
  -20.500000     0.000021     0.000008
  -19.500000     0.000055     0.000014
  -18.500000     0.000161     0.000024
  -17.500000     0.000486     0.000043
  -16.500000     0.001201     0.000068
  -15.500000     0.002971     0.000135
  -14.500000     0.005935     0.000230
  -13.500000     0.010294     0.000420
  -12.500000     0.015462     0.000576
  -11.500000     0.020312     0.000491
  -10.500000     0.023656     0.000405
   -9.500000     0.025585     0.000350
   -8.500000     0.026737     0.000337
   -7.500000     0.028618     0.000362
   -6.500000     0.031759     0.000300
   -5.500000     0.036911     0.000254
   -4.500000     0.043340     0.000276
   -3.500000     0.050955     0.000315
   -2.500000     0.057544     0.000548
   -1.500000     0.061971     0.000367
   -0.500000     0.063713     0.000466
    0.500000     0.063254     0.000532
    1.500000     0.060683     0.000525
    2.500000     0.056035     0.000571
    3.500000     0.049067     0.000509
    4.500000     0.041681     0.000388
    5.500000     0.035202     0.000360
    6.500000     0.030513     0.000415
    7.500000     0.027667     0.000452
    8.500000     0.026340     0.000357
    9.500000     0.025021     0.000491
   10.500000     0.023103     0.000533
   11.500000     0.019544     0.000709
   12.500000     0.014750     0.000693
   13.500000     0.009633     0.000481
   14.500000     0.005359     0.000319
   15.500000     0.002587     0.000173
   16.500000     0.001167     0.000089
   17.500000     0.000476     0.000036
   18.500000     0.000165     0.000017
   19.500000     0.000043     0.000008
   20.500000     0.000011     0.000002
   21.500000     0.000005     0.000004
