           z    400-600ns    600-800ns   800-1000ns
  -24.500000     0.000000     0.000000     0.000000
  -23.500000     0.000000     0.000000     0.000000
  -22.500000     0.000000     0.000000     0.000000
  -21.500000     0.000000     0.000000     0.000000
  -20.500000     0.000012     0.000008     0.000000
  -19.500000     0.000058     0.000019     0.000004
  -18.500000     0.000200     0.000108     0.000104
  -17.500000     0.000658     0.000373     0.000404
  -16.500000     0.001550     0.001092     0.001246
  -15.500000     0.003692     0.002735     0.003235
  -14.500000     0.006996     0.005400     0.006215
  -13.500000     0.011704     0.009158     0.010815
  -12.500000     0.017654     0.013442     0.016185
  -11.500000     0.021777     0.018954     0.020138
  -10.500000     0.023642     0.022900     0.023769
   -9.500000     0.025004     0.024692     0.025704
   -8.500000     0.026027     0.025512     0.026412
   -7.500000     0.027762     0.027408     0.028454
   -6.500000     0.031735     0.031988     0.031054
   -5.500000     0.037273     0.036673     0.036831
   -4.500000     0.044600     0.042981     0.042788
   -3.500000     0.051800     0.049992     0.051085
   -2.500000     0.057869     0.054869     0.057273
   -1.500000     0.062227     0.060938     0.063642
   -0.500000     0.064442     0.062881     0.065008
    0.500000     0.064108     0.063619     0.063650
    1.500000     0.061004     0.062131     0.061969
    2.500000     0.056285     0.056831     0.057727
    3.500000     0.049373     0.050619     0.050769
    4.500000     0.041419     0.042985     0.043142
    5.500000     0.034438     0.036442     0.035908
    6.500000     0.029904     0.032123     0.030881
    7.500000     0.026362     0.028750     0.028023
    8.500000     0.026012     0.027123     0.025877
    9.500000     0.024719     0.025742     0.023600
   10.500000     0.022192     0.023723     0.021769
   11.500000     0.017869     0.020050     0.017238
   12.500000     0.013208     0.015519     0.013042
   13.500000     0.008365     0.010692     0.008181
   14.500000     0.004254     0.006104     0.004323
   15.500000     0.001973     0.003065     0.002219
   16.500000     0.001050     0.001442     0.000900
   17.500000     0.000504     0.000604     0.000323
   18.500000     0.000204     0.000262     0.000085
   19.500000     0.000058     0.000042     0.000004
   20.500000     0.000019     0.000008     0.000004
   21.500000     0.000000     0.000000     0.000000
