            z         mean           se      std_dev
   -72.500000     0.000005     0.000003     0.000009
   -71.500000     0.000030     0.000008     0.000024
   -70.500000     0.000171     0.000033     0.000099
   -69.500000     0.000580     0.000052     0.000156
   -68.500000     0.001620     0.000135     0.000405
   -67.500000     0.003244     0.000145     0.000435
   -66.500000     0.005183     0.000158     0.000474
   -65.500000     0.007159     0.000189     0.000567
   -64.500000     0.008589     0.000214     0.000642
   -63.500000     0.009609     0.000171     0.000513
   -62.500000     0.010508     0.000175     0.000525
   -61.500000     0.010632     0.000308     0.000924
   -60.500000     0.010586     0.000180     0.000540
   -59.500000     0.010695     0.000269     0.000807
   -58.500000     0.010516     0.000282     0.000846
   -57.500000     0.010726     0.000275     0.000825
   -56.500000     0.010418     0.000311     0.000933
   -55.500000     0.010690     0.000306     0.000918
   -54.500000     0.010848     0.000286     0.000858
   -53.500000     0.011115     0.000369     0.001107
   -52.500000     0.010645     0.000365     0.001095
   -51.500000     0.010624     0.000300     0.000900
   -50.500000     0.010941     0.000362     0.001086
   -49.500000     0.010709     0.000368     0.001104
   -48.500000     0.010407     0.000307     0.000921
   -47.500000     0.010295     0.000277     0.000831
   -46.500000     0.010305     0.000322     0.000966
   -45.500000     0.010367     0.000213     0.000639
   -44.500000     0.009882     0.000222     0.000666
   -43.500000     0.010112     0.000257     0.000771
   -42.500000     0.010271     0.000298     0.000894
   -41.500000     0.010467     0.000301     0.000903
   -40.500000     0.010124     0.000355     0.001065
   -39.500000     0.010277     0.000317     0.000951
   -38.500000     0.009999     0.000380     0.001140
   -37.500000     0.009943     0.000420     0.001260
   -36.500000     0.010184     0.000545     0.001635
   -35.500000     0.009874     0.000488     0.001464
   -34.500000     0.010441     0.000525     0.001575
   -33.500000     0.010057     0.000437     0.001311
   -32.500000     0.010230     0.000450     0.001350
   -31.500000     0.010056     0.000499     0.001497
   -30.500000     0.010183     0.000528     0.001584
   -29.500000     0.009879     0.000540     0.001620
   -28.500000     0.009160     0.000494     0.001482
   -27.500000     0.008827     0.000514     0.001542
   -26.500000     0.007431     0.000400     0.001200
   -25.500000     0.006500     0.000376     0.001128
   -24.500000     0.005196     0.000317     0.000951
   -23.500000     0.004014     0.000302     0.000906
   -22.500000     0.002980     0.000205     0.000615
   -21.500000     0.002293     0.000174     0.000522
   -20.500000     0.002320     0.000248     0.000744
