            z         mean           se      std_dev
     0.500000    13.577370     1.785107     5.355321
     1.500000    13.265745     1.767341     5.302023
     2.500000    11.611535     1.445273     4.335819
     3.500000     9.631603     0.877990     2.633970
     4.500000     7.038203     0.575267     1.725801
     5.500000     4.748678     0.371904     1.115712
     6.500000     2.582797     0.315912     0.947736
     7.500000     0.762343     0.276817     0.830451
     8.500000    -0.890334     0.262896     0.788688
     9.500000    -2.454062     0.264480     0.793440
    10.500000    -3.602687     0.254474     0.763422
    11.500000    -4.404897     0.258768     0.776304
    12.500000    -4.760359     0.267292     0.801876
    13.500000    -4.813761     0.261059     0.783177
    14.500000    -4.533040     0.268375     0.805125
    15.500000    -3.883123     0.282782     0.848346
    16.500000    -3.004140     0.309912     0.929736
    17.500000    -1.918722     0.313518     0.940554
    18.500000    -0.656868     0.335583     1.006749
    19.500000     0.559506     0.306158     0.918474
    20.500000     1.390452     0.234582     0.703746
    21.500000     1.784362     0.170653     0.511959
    22.500000     1.630267     0.142981     0.428943
    23.500000     1.343621     0.108318     0.324954
    24.500000     0.842368     0.102269     0.306807
    25.500000     0.526292     0.123698     0.371094
    26.500000     0.289561     0.083077     0.249231
    27.500000     0.100943     0.101566     0.304698
    28.500000     0.064425     0.125819     0.377457
    29.500000     0.061836     0.112473     0.337419
    30.500000    -0.076673     0.083595     0.250785
    31.500000    -0.054929     0.111161     0.333483
    32.500000    -0.040941     0.097271     0.291813
    33.500000    -0.089182     0.096242     0.288726
    34.500000    -0.079071     0.070147     0.210441
    35.500000    -0.017948     0.083034     0.249102
    36.500000     0.006396     0.057487     0.172461
    37.500000     0.000802     0.045342     0.136026
    38.500000    -0.061389     0.051630     0.154890
    39.500000     0.031220     0.044826     0.134478
    40.500000    -0.028158     0.031999     0.095997
    41.500000    -0.028673     0.061285     0.183855
    42.500000     0.036134     0.042913     0.128739
    43.500000     0.045776     0.044721     0.134163
    44.500000     0.013788     0.030531     0.091593
    45.500000    -0.016337     0.021958     0.065874
    46.500000    -0.008725     0.036652     0.109956
    47.500000     0.028531     0.055202     0.165606
    48.500000    -0.044583     0.057716     0.173148
    49.500000     0.002248     0.039679     0.119037
    50.500000     0.079690     0.060275     0.180825
    51.500000     0.082457     0.050560     0.151680
    52.500000     0.007779     0.048523     0.145569
    53.500000     0.016367     0.049673     0.149019
    54.500000     0.111811     0.042459     0.127377
    55.500000     0.122207     0.072383     0.217149
    56.500000     0.129503     0.077317     0.231951
    57.500000     0.108742     0.065782     0.197346
    58.500000     0.185152     0.066077     0.198231
    59.500000     0.191160     0.088030     0.264090
    60.500000     0.123973     0.095557     0.286671
    61.500000     0.199650     0.099918     0.299754
    62.500000     0.298530     0.088668     0.266004
    63.500000     0.448780     0.113323     0.339969
    64.500000     0.732965     0.105467     0.316401
    65.500000     1.108640     0.125007     0.375021
    66.500000     1.718921     0.178281     0.534843
    67.500000     2.540581     0.180314     0.540942
    68.500000     3.890262     0.270154     0.810462
    69.500000     5.375902     0.369195     1.107585
    70.500000     7.295583     0.380042     1.140126
    71.500000     9.982841     0.565380     1.696140
    72.500000    11.478462     0.989704     2.969112
    73.500000    15.643387     0.850540     2.551620
    74.500000    16.835306     0.597168     1.791504
