            z         mean           se      std_dev
     0.500000   -19.291386     1.239417     3.718251
     1.500000   -19.167062     1.238191     3.714573
     2.500000   -18.914183     1.238930     3.716790
     3.500000   -18.540396     1.236529     3.709587
     4.500000   -18.074318     1.242333     3.726999
     5.500000   -17.628044     1.242477     3.727431
     6.500000   -17.256889     1.241480     3.724440
     7.500000   -16.981271     1.240667     3.722001
     8.500000   -16.837450     1.242183     3.726549
     9.500000   -16.764970     1.243790     3.731370
    10.500000   -16.661019     1.242992     3.728976
    11.500000   -16.429098     1.235498     3.706494
    12.500000   -15.906823     1.223408     3.670224
    13.500000   -15.051917     1.220198     3.660594
    14.500000   -13.844355     1.211263     3.633789
    15.500000   -12.340209     1.203329     3.609987
    16.500000   -10.512210     1.187372     3.562116
    17.500000    -8.494251     1.156904     3.470712
    18.500000    -6.395615     1.158702     3.476106
    19.500000    -4.250979     1.069433     3.208299
    20.500000    -2.251850     0.838453     2.515359
    21.500000    -0.125326     0.656331     1.968993
    22.500000     0.543857     0.625952     1.877856
    23.500000     0.536031     0.462616     1.387848
    24.500000     0.190188     0.379040     1.137120
    25.500000     0.103721     0.343305     1.029915
    26.500000    -0.324048     0.304086     0.912258
    27.500000    -0.560126     0.271561     0.814683
    28.500000    -0.559724     0.399094     1.197282
    29.500000    -0.751154     0.291851     0.875553
    30.500000    -0.652558     0.263399     0.790197
    31.500000    -0.611146     0.279806     0.839418
    32.500000    -0.733582     0.345015     1.035045
    33.500000    -0.461167     0.200268     0.600804
    34.500000    -0.353284     0.298435     0.895305
    35.500000    -0.260239     0.213702     0.641106
    36.500000    -0.297061     0.184125     0.552375
    37.500000    -0.146408     0.142302     0.426906
    38.500000    -0.250460     0.196607     0.589821
    39.500000    -0.210692     0.201575     0.604725
    40.500000     0.026000     0.093525     0.280575
    41.500000     0.090677     0.107131     0.321393
    42.500000     0.139551     0.131719     0.395157
    43.500000    -0.131796     0.065617     0.196851
    44.500000    -0.004765     0.102116     0.306348
    45.500000     0.049522     0.048015     0.144045
    46.500000     0.063673     0.058281     0.174843
    47.500000     0.036770     0.056963     0.170889
    48.500000    -0.164983     0.058417     0.175251
    49.500000    -0.104648     0.079966     0.239898
    50.500000    -0.114358     0.094895     0.284685
    51.500000    -0.050624     0.150268     0.450804
    52.500000    -0.022148     0.143548     0.430644
    53.500000     0.043730     0.118215     0.354645
    54.500000    -0.225861     0.147502     0.442506
    55.500000     0.049225     0.073723     0.221169
    56.500000    -0.248508     0.152539     0.457617
    57.500000    -0.167478     0.191589     0.574767
    58.500000     0.107621     0.164524     0.493572
    59.500000     0.226513     0.164122     0.492366
    60.500000     0.234720     0.242933     0.728799
    61.500000     0.431305     0.220314     0.660942
    62.500000     0.499625     0.315008     0.945024
    63.500000     0.663157     0.307250     0.921750
    64.500000     0.848274     0.337008     1.011024
    65.500000     1.086867     0.348437     1.045311
    66.500000     1.383830     0.326515     0.979545
    67.500000     1.707506     0.378418     1.135254
    68.500000     2.221550     0.472673     1.418019
    69.500000     1.731992     0.375212     1.125636
    70.500000     3.031987     0.686881     2.060643
    71.500000     4.014884     1.036071     3.108213
